"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","yearIdentified","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","infraspecificEpithet","typeStatus","individualCount","relatedCatalogItem"
"1306","2019-11-07 11:13:58-03","UFMG","BHCB-SL","74214","PreservedSpecimen","Plantae",NA,NA,NA,"Anemiaceae","Anemia","retroflexa","Anemia retroflexa","Brade","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Terrestre crescendo em ilha de vegetação em afloramento rochoso, no mirante",NA,"2003","7979","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1307","2019-11-07 11:13:58-03","UFMG","BHCB-SL","81670","PreservedSpecimen","Plantae",NA,NA,NA,"Anemiaceae","Anemia","tomentosa","Anemia tomentosa","(Sav.) Sw.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2003","7978","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1308","2019-11-07 11:13:59-03","UFMG","BHCB-SL","74222","PreservedSpecimen","Plantae",NA,NA,NA,"Anemiaceae","Anemia","villosa","Anemia villosa","Humb. & Bonpl. ex Willd.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7987","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1309","2019-11-07 11:14:54-03","UFMG","BHCB-SL","74335","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Salino, A","Salino, A","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de PETI. Floresta Estacional Semidecidual Submontana","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","8034","América",NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"1310","2019-12-19 16:20:33-03","UFMG","BHCB-SL","74213","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Blechnum","occidentale","Blechnum occidentale","L.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7977","América",NA,"BHCB000619","BHCB000619",NA,NA,"04",NA,NA,NA,NA,NA
"1311","2019-11-07 11:15:31-03","UFMG","BHCB-SL","74231","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Blechnum","occidentale","Blechnum occidentale","L.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7997","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1312","2019-11-07 11:15:31-03","UFMG","BHCB-SL","74230","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Blechnum","polypodioides","Blechnum polypodioides","Raddi","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7996","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1313","2019-11-07 11:18:13-03","UFMG","BHCB-SL","74340","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Campyloneurum","centrobrasilianum","Campyloneurum centrobrasilianum","Lellinger","Salino, A","Salino, A","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de PETI. Floresta Estacional Semidecidual Submontana","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Rupícola no interior de floresta.",NA,"2003","8039","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1314","2019-11-07 11:19:35-03","UFMG","BHCB-SL","149493","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Cheilanthes","goyazensis","Cheilanthes goyazensis","(Taub.) Domin","Assis, FC","Carmo, FF do","2010","10","28","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","PETI/GR","-43.386389","-19.889944","-43.386389","-19.889944",NA,"Coletado em afloramento de granito.",NA,"2012","5241","América",NA,NA,NA,"815","815","04","11",NA,NA,NA,NA
"1315","2019-12-19 16:20:56-03","UFMG","BHCB-SL","74336","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Cheilanthes","goyazensis","Cheilanthes goyazensis","(Taub.) Domin","Ponce, MM","Salino, A","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti., em afloramento rochoso, no mirante","-43.614661","-19.8925","-43.614661","-19.8925",NA,"Terrestre em Ilha de vegetação",NA,"2012","8035","América",NA,"BHCB002175","BHCB002175",NA,NA,"03","06",NA,NA,NA,NA
"1316","2019-11-07 11:19:35-03","UFMG","BHCB-SL","156698","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Cheilanthes","regnelliana","Cheilanthes regnelliana","Mett.","Assis, FC","Carmo, FF do","2010","10","28","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","PETI/GR","-43.386389","-19.889944","-43.386389","-19.889944",NA,"Coletado afloramento de granito.",NA,"2012","5235","América",NA,NA,NA,"815","815","04","11",NA,NA,NA,NA
"1317","2019-11-07 11:21:24-03","UFMG","BHCB-SL","74226","PreservedSpecimen","Plantae",NA,NA,NA,"Thelypteridaceae","Christella","dentata","Christella dentata","(Forssk.) Brownsey & Jermy","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Terrestre na borda de floresta",NA,"2002","7991","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1318","2019-11-07 11:21:24-03","UFMG","BHCB-SL","74732","PreservedSpecimen","Plantae",NA,NA,NA,"Thelypteridaceae","Christella","hispidula","Christella hispidula","(Decne.) Holttum","Salino, A","Salino, A","2002","10","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de, Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,"Terrestre na borda de floresta",NA,"2002","8048","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1319","2019-11-07 11:21:28-03","UFMG","BHCB-SL","74738","PreservedSpecimen","Plantae",NA,NA,NA,"Thelypteridaceae","Christella","patens","Christella patens","(Sw.) Pic.Serm.","Salino, A","Salino, A","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de, Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,"Terrestre em área alagada ao lado de riacho e borda de floresta. Caule ereto",NA,"2002","8054","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1320","2019-11-07 11:15:46-03","UFMG","BHCB-SL","74743","PreservedSpecimen","Plantae",NA,NA,NA,"Cyatheaceae","Cyathea","axillaris","Cyathea axillaris","(Fée) Lellinger","Salino, A","Salino, A","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de PETI, próximo a Casa de Força. Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,NA,NA,"2010","8059","América",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"1321","2019-11-07 11:15:53-03","UFMG","BHCB-SL","74242","PreservedSpecimen","Plantae",NA,NA,NA,"Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","8010","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1322","2019-11-07 11:15:53-03","UFMG","BHCB-SL","74742","PreservedSpecimen","Plantae",NA,NA,NA,"Cyatheaceae","Cyathea","delgadii","Cyathea delgadii","Sternb.","Salino, A","Salino, A","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de PETI, próximo a Casa de Força. Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,NA,NA,"2002","8058","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1323","2019-11-07 11:15:57-03","UFMG","BHCB-SL","74241","PreservedSpecimen","Plantae",NA,NA,NA,"Cyatheaceae","Cyathea","phalerata","Cyathea phalerata","Mart.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","8009","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1324","2019-11-07 11:15:58-03","UFMG","BHCB-SL","74730","PreservedSpecimen","Plantae",NA,NA,NA,"Cyatheaceae","Cyathea","rufa","Cyathea rufa","(Fée) Lellinger","Almeida, TE","Salino, A","2002","10","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de PETI, próximo a Casa de Força. Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,NA,NA,"2006","8046","América",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"1325","2020-03-04 20:43:45-03","UFMG","BHCB-SL","74211","PreservedSpecimen","Plantae",NA,NA,NA,"Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Terrestre a margem de rio",NA,"2002","7975","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1326","2019-11-07 11:17:08-03","UFMG","BHCB-SL","74229","PreservedSpecimen","Plantae",NA,NA,NA,"Gleicheniaceae","Dicranopteris","flexuosa","Dicranopteris flexuosa","(Schrad.) Underw.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7995","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1327","2019-11-07 11:17:08-03","UFMG","BHCB-SL","74234","PreservedSpecimen","Plantae",NA,NA,NA,"Gleicheniaceae","Dicranopteris","rufinervis","Dicranopteris rufinervis","(Mart.) Ching","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","8000","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1328","2019-11-07 11:19:42-03","UFMG","BHCB-SL","74218","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Doryopteris","collina","Doryopteris collina","(Raddi) J.Sm.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-22.8925","-43.365278","-22.8925",NA,"Rupícola no interior de floresta",NA,"2002","7983","América",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"1329","2019-11-07 11:19:47-03","UFMG","BHCB-SL","74337","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Doryopteris","varians","Doryopteris varians","(Raddi) J.Sm.","Salino, A","Salino, A","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Rupícola em afloramento rochoso no interior da floresta",NA,"2002","8036","América",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"1330","2019-11-07 11:17:11-03","UFMG","BHCB-SL","74237","PreservedSpecimen","Plantae",NA,NA,NA,"Gleicheniaceae","Gleichenella","pectinata","Gleichenella pectinata","(Willd.) Ching","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","8004","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1331","2019-11-07 11:17:42-03","UFMG","BHCB-SL","74219","PreservedSpecimen","Plantae",NA,NA,NA,"Lindsaeaceae","Lindsaea","lancea","Lindsaea lancea","(L.) Bedd.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7984","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1332","2019-11-07 11:17:42-03","UFMG","BHCB-SL","74740","PreservedSpecimen","Plantae",NA,NA,NA,"Lindsaeaceae","Lindsaea","lancea","Lindsaea lancea","(L.) Bedd.","Salino, A","Salino, A","2002","10","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de PETI, próximo a Casa de Força. Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,NA,NA,"2002","8056","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1333","2019-11-07 11:17:42-03","UFMG","BHCB-SL","74217","PreservedSpecimen","Plantae",NA,NA,NA,"Lindsaeaceae","Lindsaea","quadrangularis","Lindsaea quadrangularis","Raddi",NA,"Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,NA,"7982","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2019-11-07 11:17:42-03","UFMG","BHCB-SL","74220","PreservedSpecimen","Plantae",NA,NA,NA,"Lindsaeaceae","Lindsaea","stricta","Lindsaea stricta","(Sw.) Dryand.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7985","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1335","2019-11-07 11:18:04-03","UFMG","BHCB-SL","74334","PreservedSpecimen","Plantae",NA,NA,NA,"Lygodiaceae","Lygodium","volubile","Lygodium volubile","Sw.","Salino, A","Salino, A","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de PETI. Floresta Estacional Semidecidual Submontana","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","8033","América",NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"1336","2020-03-04 20:43:48-03","UFMG","BHCB-SL","74223","PreservedSpecimen","Plantae",NA,NA,NA,"Thelypteridaceae","Meniscium","arborescens","Meniscium arborescens","Humb. ex Willd.","Fernandes, RS","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2014","7988","América",NA,NA,NA,NA,NA,"04","11",NA,NA,NA,NA
"1337","2020-03-04 20:43:48-03","UFMG","BHCB-SL","74744","PreservedSpecimen","Plantae",NA,NA,NA,"Thelypteridaceae","Meniscium","longifolium","Meniscium longifolium","Desv.","Fernandes, RS","Salino, A","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de, Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,"Terrestre na margem de riacho no interior de floresta",NA,"2014","8060","América",NA,NA,NA,NA,NA,"04","03",NA,NA,NA,NA
"1338","2019-11-07 11:15:35-03","UFMG","BHCB-SL","74339","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Neoblechnum","brasiliense","Neoblechnum brasiliense","(Desv.) Gasper & Dittrich","Salino, A","Salino, A","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de PETI. Floresta Estacional Semidecidual Submontana","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","8038","América",NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"1339","2019-11-07 11:18:08-03","UFMG","BHCB-SL","74241","PreservedSpecimen","Plantae",NA,NA,NA,"Osmundaceae","Osmunda","spectabilis","Osmunda spectabilis","Willd.","Sylvestre, LS","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Terrestre na margem de rio e borda de floresta.",NA,"2017","8008","América",NA,NA,NA,NA,NA,"07","28",NA,NA,NA,NA
"1340","2019-11-07 11:18:08-03","UFMG","BHCB-SL","74733","PreservedSpecimen","Plantae",NA,NA,NA,"Osmundaceae","Osmunda","spectabilis","Osmunda spectabilis","Willd.","Sylvestre, LS","Salino, A","2002","10","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de PETI, próximo a Casa de Força. Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,"Terrestre, à margem de lagoa artificial.",NA,"2017","8049","América",NA,NA,NA,NA,NA,"07","28",NA,NA,NA,NA
"1341","2019-11-07 11:18:08-03","UFMG","BHCB-SL","74974","PreservedSpecimen","Plantae",NA,NA,NA,"Osmundaceae","Osmunda","spectabilis","Osmunda spectabilis","Willd.","Sylvestre, LS","Carvalho, FA","2002","08","01","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental","-43.369556","-19.883389","-43.369556","-19.883389",NA,"Terrestre em terreno brejoso.",NA,"2017","129","América",NA,NA,NA,NA,NA,"07","28",NA,NA,NA,NA
"1342","2019-11-07 11:15:36-03","UFMG","BHCB-SL","74240","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Parablechnum","cordatum","Parablechnum cordatum","(Desv.) Gasper & Salino","Dittrich, VAO","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2006","8007","América",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"1343","2019-11-07 11:15:36-03","UFMG","BHCB-SL","74739","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Parablechnum","cordatum","Parablechnum cordatum","(Desv.) Gasper & Salino","Dittrich, VAO","Salino, A","2002","10","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa e Desenvolvimento Ambiental de PETI, próximo a Casa de Força. Floresta Estacional Semidecidual Montana","-43.369556","-19.883389","-43.369556","-19.883389",NA,NA,NA,"2006","8055","América",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"1344","2020-02-11 18:26:18-03","UFMG","BHCB-SL","74215","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Pecluma","pilosa","Pecluma pilosa","(A.M. Evans) M.Kessler & A.R.Sm.","Assis, FC","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Terrestre, interior de floresta.",NA,"2014","7980","América",NA,NA,NA,NA,NA,"11","18",NA,NA,NA,NA
"1345","2019-11-07 11:20:13-03","UFMG","BHCB-SL","74741","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Pteris","plumula","Pteris plumula","Desv.","Salino, A","Salino, A","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","EPDA de Peti.","-43.369556","-19.883389","-43.369556","-19.883389",NA,"Sobre rocha na margem de riacho no interior de floresta",NA,"2002","8057","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1346","2019-11-07 11:20:17-03","UFMG","BHCB-SL","74233","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-22.8925","-43.365278","-22.8925",NA,"Terrestre na borda de floresta",NA,"2002","7999","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1347","2019-11-07 11:20:30-03","UFMG","BHCB-SL","74225","PreservedSpecimen","Plantae",NA,NA,NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Salino, A","Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,"2002","7990","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1348","2019-11-07 11:20:34-03","UFMG","BHCB-SL","74326","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","flexuosa","Selaginella flexuosa","Spring","Salino, A","Salino, A","2002",NA,NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.362222","-19.8925","-43.362222","-19.8925",NA,"Barranco em local pedregoso.",NA,"2002","8002","América",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"1349","2019-11-07 11:20:39-03","UFMG","BHCB-SL","74332","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","marginata","Selaginella marginata","(Humb. & Bonpl. ex Willd.) Spring","Salino, A","Salino, A","2002",NA,NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti., Floresta Estacional Semidecidual Submontana","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Terrestre na borda de floresta.",NA,"2003","8031","América",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"1350","2020-02-11 18:26:37-03","UFMG","BHCB-SL","156787","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","sematophylla","Selaginella sematophylla","Valdespino, G.Heringer & Salino","Góes-Neto, LAA","Carmo, FF do","2011","02","28","Brasil","Minas Gerais","São Gonçalo Rio Abaixo","PETI/GR","-43.386389","-19.889944","-43.386389","-19.889944",NA,"Afloramento de granito em área de penumbra.",NA,"2015","5460","América",NA,NA,NA,"800","800","10","01",NA,NA,NA,NA
"1351","2020-03-04 20:43:40-03","UFMG","BHCB-SL","74235","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","tenella","Selaginella tenella","(P.Beauv.) Spring","Assis, ELM de; Góes-Neto, LAA","Salino, A","2002",NA,NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti.","-43.365278","-19.8925","-43.365278","-19.8925",NA,"Terrestre no interior da floresta.",NA,"2016","8001","América",NA,NA,NA,NA,NA,"11","29",NA,NA,NA,NA
