"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","imagecode","geoFlag","phylum","order","continentOcean","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","typeStatus","class","individualCount","relatedCatalogItem"
"600","2019-07-24 16:08:13-03","SMITHSONIAN","US","3147245","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","sp.","Calyptranthes sp.",NA,NA,NA,NA,NA,"M. Menandro","128","1988","09","04","Brazil","Minas Gerais","Rio Vermelho","Fazenda Vargem do Machado.","-43.0092010498047","-18.2936000823975","26996","<a href=http://n2t.net/ark:/65665/3871842ac-ab61-4778-a658-8ff79f31de24 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"auto",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"601","2019-07-24 16:05:55-03","SMITHSONIAN","US","3204483","PreservedSpecimen","Plantae","Melastomataceae","Comolia","lanceiflora","Comolia lanceiflora","(DC.) Triana",NA,NA,NA,NA,"A. Furlan, A. Giulietti, R. M. Harley, M. G. L. Wanderley & E. Varanda","CFCR/4462","1984","07","14","Brazil","Minas Gerais","Rio Vermelho","Pedra Menina. Morro do Ambrosio","-43.0092010498047","-18.2936000823975","26996","<a href=http://n2t.net/ark:/65665/3bab820db-72b3-42a3-932a-d02ab745f28f target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"auto",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"602","2019-07-24 16:05:55-03","SMITHSONIAN","US","3210387","PreservedSpecimen","Plantae","Melastomataceae","Comolia","lanceiflora","Comolia lanceiflora","(DC.) Triana",NA,NA,NA,NA,"R. Mello-Silva, T. B. Cavalcanti, I. Cordeiro, N. L. Menezes & C. N. Gonçalves","10189","1986","09","08","Brazil","Minas Gerais","Rio Vermelho","Pedra Menina, Serra do Ambrósio, Espigão do Meio. Faz. Vargem do Anjo","-43.0092010498047","-18.2936000823975","26996","<a href=http://n2t.net/ark:/65665/35b3b10cd-e6e1-42b4-ae10-c5eb02f61f0f target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"auto",NA,"Myrtales","South America - Neotropics",NA,NA,"830","830",NA,NA,NA,"Dicotyledonae",NA,NA
"603","2019-07-24 16:03:57-03","SMITHSONIAN","US","3295394","PreservedSpecimen","Plantae","Annonaceae","Duguetia","rupestris","Duguetia rupestris",NA,NA,NA,NA,NA,"R. Mello-Silva, M. Meguro, E. Isejima & J. R. Pirani","CFCR/5419","1984","10","13","Brazil","Minas Gerais","Rio Vermelho","Pedra Menina. Faz. Vargem do Anjo. Morro Espigão do Meio","-43.0092010498047","-18.2936000823975","26996","<a href=http://n2t.net/ark:/65665/30b0df74d-bf1c-495c-8ad4-e3a5d20b954d target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"auto",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"604","2019-07-24 16:06:21-03","SMITHSONIAN","US","3210388","PreservedSpecimen","Plantae","Melastomataceae","Macairea","radula","Macairea radula","(Bonpl.) DC.",NA,NA,NA,NA,"I. Cordeiro, R. Mello-Silva, T. B. Cavalcanti, N. Menezes & J. C. Goncalves","10188","1986","09","08","Brazil","Minas Gerais","Rio Vermelho","Pedra Menina. Serra do Ambrósio. Espigão do Meio. Faz. Vargem do Anjo","-43.0092010498047","-18.2936000823975","26996","<a href=http://n2t.net/ark:/65665/31fdd0b2b-ca79-43c1-bec4-14ef31476c86 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"auto",NA,"Myrtales","South America - Neotropics",NA,NA,"830","830",NA,NA,NA,"Dicotyledonae",NA,NA
"605","2019-06-05 10:33:48-03","UFG","HJ","6408","S","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","(Cambess.) O.Berg","Érica Virgínia Estêfane de Jesus Amaral","2012","09","19","Universidade Federal de Viçosa",NA,"1995","11","15","Brasil","Minas Gerais","Rio Vermelho",NA,"-43.0092010498047","-18.2936000823975","26996",NA,"HJ00006408",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-11-13 11:19:19-03","USP","SPF","209245","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchella","Agarista pulchella","Cham. ex G.Don","Cabral, A","2017","07",NA,"Antar, GM; et al.","189","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Vargem do anjo, virando para Mato Virgem.","-43.03725","-18.144139",NA,"Arbusto ca. 1,5 m alt. Cálice salmão, corola rosada. Frutos velhos amarronzados.; Campo rupestre. Solo arenoso seco.","SPF00209245",NA,NA,NA,NA,NA,"-43.03725","-18.144139","1008","1008",NA,NA,NA,NA,NA,NA
"607","2019-11-13 11:15:29-03","USP","SPF","179205","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex",NA,"Ilex",NA,NA,NA,NA,NA,"Viana, PL","2462","2006","03","10","Brasil","Minas Gerais","Rio Vermelho","Serra dos Dois Irmãos","-43.133889","-18.076389",NA,NA,"SPF00179205","SPF00179205",NA,NA,NA,NA,"-43.133889","-18.076389","1350","1350",NA,NA,NA,NA,NA,NA
"608","2019-11-13 11:28:49-03","USP","SPF","189294","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","inconstans","Ichnanthus inconstans","(Trin. ex Nees) Döll","Viana, PL","2008","08",NA,"Mota, NFO","1354","2008","08","25","Brasil","Minas Gerais","Rio Vermelho","Serra dos Dois Irmãos","-43.1325","-18.0775",NA,NA,"SPF00189294","SPF00189294",NA,NA,NA,NA,"-43.1325","-18.0775","1380","1380",NA,NA,NA,NA,NA,NA
"609","2019-11-13 11:13:44-03","USP","SPF","142700","PreservedSpecimen","Plantae","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Côrtes, ALA","2007","12",NA,"Fiaschi, P","405","2000","08","01","Brasil","Minas Gerais","Rio Vermelho",NA,"-42.966667","-18.15",NA,NA,"SPF00142700","SPF00142700",NA,NA,NA,NA,"-42.966667","-18.15","940","940",NA,NA,NA,NA,NA,NA
"610","2019-11-13 11:15:47-03","USP","SPF","132990","PreservedSpecimen","Plantae","Arecaceae","Attalea","oleifera","Attalea oleifera","Barb.Rodr.","Marcato, AC","1999","12",NA,"Marcato, AC; Pirani, JR; Rapini, A; Meguro, M; Forzza, RC","118","1998","01","13","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, estrada Felício dos Santos - Itamarandiba, adjacente a Serra do Ambrósio.","-43.066667","-18.15",NA,"Alt. ca 14 m, estipe ca. 7 m, raque 5,15m, pec.+bain. 62 cm, folíolos 164, mediano 92x6cm, pedúnc. 46cm, infrutescência ca 90 cm compr., Ø 43cm, frutos castanhos.; Em áreas antropizadas e matas, formando grande populações.","SPF00132990",NA,NA,NA,NA,NA,"-43.066667","-18.15","780","780",NA,NA,NA,NA,NA,NA
"611","2019-11-13 11:24:13-03","USP","SPF","209254","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima",NA,"Byrsonima",NA,NA,NA,NA,NA,"Antar, GM; et al.","175","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Área de estração de areia.","-43.046194","-18.160833",NA,"Arbusto ca. 1,2 m alt. Folhas discolores com a face abaxial mais clara. Cálice creme, pétalas alvas, anteras, estigma e estilete amarelados. Frutos imaturos esverdeados.; Campo rupestre. Solo de areia branca.","SPF00209254","SPF00209254",NA,NA,NA,NA,"-43.046194","-18.160833","840","840",NA,NA,NA,NA,NA,NA
"612","2019-11-13 11:20:10-03","USP","SPF","209239","PreservedSpecimen","Plantae","Gentianaceae","Calolisianthus","pedunculatus","Calolisianthus pedunculatus","(Cham. & Schltdl.) Gilg","Antar, GM","2013","08",NA,"Antar, GM; et al.","188","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Vargem do anjo, virando para Mato Virgem.","-43.03725","-18.144139",NA,"Erva ca. 60 cm alt. Sépalas esverdeadas, pétalas vermelhas.; Campo rupestre. Solo arenoso seco.","SPF00209239",NA,NA,NA,NA,NA,"-43.03725","-18.144139","1008","1008",NA,NA,NA,NA,NA,NA
"613","2019-11-13 11:25:12-03","USP","SPF","209251","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia",NA,"Cambessedesia",NA,NA,NA,NA,NA,"Antar, GM; et al.","187","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Vargem do anjo, virando para Mato Virgem.","-43.03725","-18.144139",NA,"Erva reptante. Hipanto esverdeado. Corola amarelada com o ápice das pétalas avermelhado. Estames amarelos.; Campo rupestre. Solo arenoso seco.","SPF00209251",NA,NA,NA,NA,NA,"-43.03725","-18.144139","1008","1008",NA,NA,NA,NA,NA,NA
"614","2019-11-13 11:32:06-03","USP","SPF","145282","PreservedSpecimen","Plantae","Solanaceae","Cestrum",NA,"Cestrum",NA,NA,NA,NA,NA,"Costa, CB","383","2000","08","01","Brasil","Minas Gerais","Rio Vermelho",NA,"-42.970833","-18.175556",NA,NA,"SPF00145282",NA,NA,NA,NA,NA,"-42.970833","-18.175556","940","940",NA,NA,NA,NA,NA,NA
"615","2019-11-13 11:21:47-03","USP","SPF","208864","PreservedSpecimen","Plantae","Leguminosae","Chamaecrista",NA,"Chamaecrista",NA,NA,NA,NA,NA,"Borges, LM; Santos, MF; Watanabe, MTC","471","2010","11","20","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Platô Pedra Menina.","-43.140583","-18.107417",NA,"Arbusto com copa densa ca. 50 #?# 70 cm. Ramos marrons, esverdeados no ápice. Raque esverdeada. Folíolos verde-pálido, concolores, membranáceos. Pedúnculos verde-claros. Brácteas e cálice verdes. Corola amarelo vivo. Pétala mais extern","SPF00208864",NA,NA,NA,NA,NA,"-43.140583","-18.107417","1517","1517",NA,NA,NA,NA,NA,NA
"616","2019-11-13 11:21:59-03","USP","SPF","226167","PreservedSpecimen","Plantae","Leguminosae","Chamaecrista","nictitans","Chamaecrista nictitans disadena","(Steud.) H.S.Irwin & Barneby","Anônimo",NA,NA,NA,"Cota, MMT","196","2011","11","22","Brasil","Minas Gerais","Rio Vermelho","Estrada de Santo Antônio do Itambé para Serra Azul de Minas.","-49.1609","-18.2829",NA,NA,"SPF00226167",NA,NA,NA,NA,NA,"-49.1609","-18.2829","760","760",NA,"disadena",NA,NA,NA,NA
"617","2019-11-13 11:22:03-03","USP","SPF","142728","PreservedSpecimen","Plantae","Leguminosae","Chamaecrista","rotundata","Chamaecrista rotundata interstes","H.S.Irwin & Barneby","Azevedo, FP","2013","10",NA,"Fiaschi, P","410","2000","08","01","Brasil","Minas Gerais","Rio Vermelho",NA,"-43.133333","-18.1",NA,NA,"SPF00142728",NA,NA,NA,NA,NA,"-43.133333","-18.1","1400","1400",NA,"interstes",NA,NA,NA,NA
"618","2019-11-13 11:22:03-03","USP","SPF","226125","PreservedSpecimen","Plantae","Leguminosae","Chamaecrista","rotundata","Chamaecrista rotundata interstes","H.S.Irwin & Barneby","Cota, MMT","2018","04",NA,"Franco, IM","726","2011","04","07","Brasil","Minas Gerais","Rio Vermelho","Próximo à Serra do Ambrósio.","-43.066944","-18.122525",NA,NA,"SPF00226125",NA,NA,NA,NA,NA,"-43.066944","-18.122525","878","878",NA,"interstes",NA,NA,NA,NA
"619","2019-11-13 11:28:44-03","USP","SPF","179189","PreservedSpecimen","Plantae","Poaceae","Chusquea","meyeriana","Chusquea meyeriana","Rupr. ex Döll","Vidal, KVA","2018","06",NA,"Viana, PL","2451","2006","01","10","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio","-43.038889","-18.107778",NA,NA,"SPF00179189","SPF00179189",NA,NA,NA,NA,"-43.038889","-18.107778","1290","1290",NA,NA,NA,NA,NA,NA
"620","2019-11-13 11:28:44-03","USP","SPF","179190","PreservedSpecimen","Plantae","Poaceae","Chusquea","nutans","Chusquea nutans","L.G.Clark","Pianissola, EM","2015","11",NA,"Viana, PL","2481","2006","04","10","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.138056","-18.115278",NA,NA,"SPF00179190","SPF00179190",NA,NA,NA,NA,"-43.138056","-18.115278","1520","1520",NA,NA,NA,NA,NA,NA
"621","2019-11-13 11:21:01-03","USP","SPF","201851","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum",NA,"Cinnamomum",NA,NA,NA,NA,NA,"Viana, PL","2442","2006","01","10","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio","-43.038889","-18.107778",NA,NA,"SPF00201851",NA,NA,NA,NA,NA,"-43.038889","-18.107778","1480","1480",NA,NA,NA,NA,NA,NA
"622","2019-11-13 11:17:18-03","USP","SPF","49365","PreservedSpecimen","Plantae","Cactaceae","Cipocereus","crassisepalus","Cipocereus crassisepalus","(Buining & Brederoo) Zappi & N.P.Taylor","Zappi, DC","1988","05","09","Zappi, DC","CFCR11822","1988","03","06","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-42.1","-18.566667",NA,NA,"SPF00049365",NA,NA,NA,NA,NA,"-42.1","-18.566667","1270","1270",NA,NA,NA,NA,NA,NA
"623","2019-11-13 11:17:58-03","USP","SPF","142724","PreservedSpecimen","Plantae","Clusiaceae","Clusia","mexiae","Clusia mexiae","P.F.Stevens","Bittrich, V","2002","12",NA,"Fiaschi, P","413","2000","08","01","Brasil","Minas Gerais","Rio Vermelho",NA,"-43.133333","-18.1",NA,NA,"SPF00142724",NA,NA,NA,NA,NA,"-43.133333","-18.1","1400","1400",NA,NA,NA,NA,NA,NA
"624","2019-11-13 11:28:44-03","USP","SPF","179193","PreservedSpecimen","Plantae","Poaceae","Colanthelia",NA,"Colanthelia",NA,NA,NA,NA,NA,"Viana, PL","2418","2006","01","10","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio","-43.016667","-18.116667",NA,NA,"SPF00179193","SPF00179193",NA,NA,NA,NA,"-43.016667","-18.116667","1330","1330",NA,NA,NA,NA,NA,NA
"625","2019-11-13 11:19:25-03","USP","SPF","220501","PreservedSpecimen","Plantae","Eriocaulaceae","Comanthera","centauroides","Comanthera centauroides","(Bong.) L.R.Parra & Giul.","Echternacht, L","2013","01",NA,"Echternacht, L","1898","2008","09","23","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Serra de Pedra Menina. Alto da Serra, próximo à gruta.","-43.141833","-18.107944",NA,"Plantas ca. 0,5 m altura. Folhas verdes, escapo esverdeado com a base avermelhada e com tricomas longos. Brácteas involucrais castanho-escuras. Flores brancas.; Campo limpo brejoso. Solo arenoso escuro.","SPF00220501",NA,NA,NA,NA,NA,"-43.141833","-18.107944","1494","1494",NA,NA,NA,NA,NA,NA
"626","2019-11-13 11:19:52-03","USP","SPF","209235","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","atrorufus","Croton atrorufus","Müll.Arg.","Hurbath, F","2013","07",NA,"Antar, GM; et al.","178","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Área de estração de areia","-43.046194","-18.160833",NA,"Arbusto ca. 60 cm alt. Folhas discolores com a face abaxial amarronzada. Flores creme. Frutos imaturos esverdeados.; Campo rupestre. Solo de areia branca.","SPF00209235","SPF00209235",NA,NA,NA,NA,"-43.046194","-18.160833","840","840",NA,NA,NA,NA,NA,NA
"627","2019-11-13 11:19:52-03","USP","SPF","179218","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","campestris","Croton campestris","A.St.-Hil.","Cordeiro, I","2010","03",NA,"Viana, PL","2416","2006","01","10","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio","-43.038889","-18.107778",NA,"Arbusto em campo rupestre. Flores brancas.; Campo rupestre.","SPF00179218","SPF00179218",NA,NA,NA,NA,"-43.038889","-18.107778","1450","1450",NA,NA,NA,NA,NA,NA
"628","2019-11-13 11:19:59-03","USP","SPF","209242","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","myrsinites","Croton myrsinites","Baill.","Hurbath, F","2013","07",NA,"Antar, GM; et al.","176","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Área de estração de areia","-43.046194","-18.160833",NA,"Arbusto ca. 30 cm alt. Folhas com a face adaxial amarronzadas. Perianto amarronzado. Anteras, estigma e estilete creme. Frutos velhos amarronzados.; Campo rupestre. Solo de areia branca.","SPF00209242","SPF00209242",NA,NA,NA,NA,"-43.046194","-18.160833","840","840",NA,NA,NA,NA,NA,NA
"629","2019-11-13 11:23:51-03","USP","SPF","209240","PreservedSpecimen","Plantae","Lythraceae","Cuphea","adenophylla","Cuphea adenophylla","T.B.Cavalc.","Cavalcanti, TB","2015","09","13","Antar, GM; et al.","192","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Vargem do anjo, virando para Mato Virgem.","-43.03725","-18.144139",NA,"Arbusto ca. 40 cm alt. Hipanto esverdeado. Perianto arroxeado.; Campo rupestre. Solo arenoso seco.","SPF00209240",NA,NA,NA,NA,NA,"-43.03725","-18.144139","1008","1008",NA,NA,NA,NA,NA,NA
"630","2019-11-13 11:23:52-03","USP","SPF","49374","PreservedSpecimen","Plantae","Lythraceae","Cuphea","adenophylla","Cuphea adenophylla","T.B.Cavalc.","Cavalcanti, TB","1989","11",NA,"Zappi, DC","CFCR11831","1988","03","08","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-42.1","-18.566667",NA,NA,"SPF00049374",NA,NA,NA,NA,NA,"-42.1","-18.566667",NA,NA,NA,NA,"paratype",NA,NA,NA
"631","2019-11-13 11:20:36-03","USP","SPF","209244","PreservedSpecimen","Plantae","Lamiaceae","Cyanocephalus","lippioides","Cyanocephalus lippioides","(Pohl ex Benth.) Harley & J.F.B.Pastore","Antar, GM","2017","01",NA,"Antar, GM; et al.","190","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Vargem do anjo, virando para Mato Virgem.","-43.03725","-18.144139",NA,"Arbusto ca. 60 cm alt. Perianto arroxeado.; Campo rupestre. Solo arenoso seco.","SPF00209244",NA,NA,NA,NA,NA,"-43.03725","-18.144139","1008","1008",NA,NA,NA,NA,NA,NA
"632","2019-11-13 11:29:29-03","USP","SPF","142741","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","glaber","Cybianthus glaber","A.DC.","Pirani, JR","2010",NA,NA,"Fiaschi, P","424","2000","08","01","Brasil","Minas Gerais","Rio Vermelho",NA,"-42.966667","-18.15",NA,NA,"SPF00142741",NA,NA,NA,NA,NA,"-42.966667","-18.15","940","940",NA,NA,NA,NA,NA,NA
"633","2019-11-13 11:16:19-03","USP","SPF","209252","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","sprengelianum","Dasyphyllum sprengelianum","(Gardner) Cabrera","Antar, GM","2013","08",NA,"Antar, GM; et al.","182","2013","06","21","Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Vargem do anjo, virando para Mato Virgem.","-43.03725","-18.144139",NA,"Arbusto ca. 1,6 m alt. Capítulos com brácteas involucrais amarronzadas. Flores alvas.; Mata seca. Solo organo argiloso seco.","SPF00209252",NA,NA,NA,NA,NA,"-43.03725","-18.144139","1008","1008",NA,NA,NA,NA,NA,NA
"634","2019-11-13 11:29:59-03","USP","SPF","49371","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","decumbens","Declieuxia decumbens","J.H.Kirkbr.","Kirkbride, JH","1995",NA,NA,"Zappi, DC","CFCR11828","1988","03","08","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-42.1","-18.566667",NA,NA,"SPF00049371",NA,NA,NA,NA,NA,"-42.1","-18.566667","1300","1300",NA,NA,"paratype",NA,NA,NA
"635","2019-11-13 11:30:02-03","USP","SPF","145273","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","saturejoides","Declieuxia saturejoides","Mart. & Zucc. ex Schult. & Schult.f.","Costa, CB","2001","04",NA,"Costa, CB","391","2000","08","01","Brasil","Minas Gerais","Rio Vermelho","Serra da Pedra Menina.","-43.148611","-18.106944",NA,NA,"SPF00145273",NA,NA,NA,NA,NA,"-43.148611","-18.106944","1400","1400",NA,NA,NA,NA,NA,NA
"636","2019-11-13 11:14:59-03","USP","SPF","142713","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","succedanea","Ditassa succedanea","Rapini","Rapini, A","2001","03",NA,"Fiaschi, P","406","2000","08","01","Brasil","Minas Gerais","Rio Vermelho","Ramo vicinal à direita da estrada para a Vila de Pedra Menina. Trilha para o alto da Serra do Ambrósio.","-42.966667","-18.15",NA,"Lianas lenhosas na base, freqüente na beira da trilha. Látex alvo abundante. Frutos imaturos verde claros.","SPF00142713",NA,NA,NA,NA,NA,"-42.966667","-18.15","940","940",NA,NA,NA,NA,NA,NA
"637","2019-11-13 11:19:10-03","USP","SPF","137641","PreservedSpecimen","Plantae","Droseraceae","Drosera","spiralis","Drosera spiralis","A.St.-Hil.","Gonella, PM","2012","10",NA,"Rivadavia, F","1107","1999","07","11","Brasil","Minas Gerais","Rio Vermelho",NA,"-43.155333","-18.117889",NA,NA,"SPF00137641",NA,NA,NA,NA,NA,"-43.155333","-18.117889","1300","1300",NA,NA,NA,NA,NA,NA
"638","2019-11-13 11:19:12-03","USP","SPF","137648","PreservedSpecimen","Plantae","Droseraceae","Drosera","tomentosa","Drosera tomentosa glabrata","A.St.-Hil.","Rivadavia, F","2006","01","06","Rivadavia, F","1108","1999","07","11","Brasil","Minas Gerais","Rio Vermelho","Serra da Torre.","-43.155333","-18.117889",NA,NA,"SPF00137648",NA,NA,NA,NA,NA,"-43.155333","-18.117889","1300","1300",NA,"glabrata",NA,NA,NA,NA
"639","2019-11-13 11:17:19-03","USP","SPF","49363","PreservedSpecimen","Plantae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Zappi, DC","1988","03","20","Zappi, DC","CFCR11820","1988","03","06","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-42.1","-18.566667",NA,NA,"SPF00049363",NA,NA,NA,NA,NA,"-42.1","-18.566667","1270","1270",NA,NA,NA,NA,NA,NA
"640","2020-01-29 10:06:34-03","USP","SPF","142719","PreservedSpecimen","Plantae","Euphorbiaceae","Euphorbia","chrysophylla","Euphorbia chrysophylla","(Klotzsch & Garcke) Klotzsch ex Boiss.","Silva, OLM","2013","08",NA,"Fiaschi, P","417","2000","08","01","Brasil","Minas Gerais","Rio Vermelho","Estrada para a Vila de Pedra Menina. Ramificação à esquerda, ca 4 km após a vila. Topo da Serra da Pedra Menina. Campos rupestres sobre afloramentos rochosos.","-43.133333","-18.1",NA,"Erva em solo areno-pedregoso, entre blocos rochosos. Caule avermelhado. Inflorescências verde claras.","SPF00142719",NA,NA,NA,NA,NA,"-43.133333","-18.1","1400","1400",NA,NA,NA,NA,NA,NA
