"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","scientificName","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","specificEpithet","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","class","continentOcean","preparationType","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType"
"2780","2018-05-10 08:50:36-03","FVD","FVD","18","O","Plantae","Eriocaulaceae","Eriocaulon","Eriocaulon aquatile",NA,NA,"2010","06","04","Brasil","Minas Gerais","Serro","São Gonçalo do Rio das Pedras","-43.484722","43°29'05#?#W","18°26'27S","1140","1140","FVD00018","FVD00018_v1",NA,NA,"aquatile","Körn.","M.L. Trovó","2011","03",NA,"-18.440833",NA,NA,"Herbácea aquática a aproximadamente 1140m de altitude; Domínio fitogeográfico: Cerrado; Vegetação: Mata em domínio de Cerrado (predomínio de campo rupestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2781","2019-05-09 14:19:50-03","MBML","MBML-HERBARIO","48240",NA,"Plantae","Leguminosae Faboideae","Aeschynomene","Aeschynomene","C. N. de Fraga; N.F.O. Mota","3346","2011","06","04","Brasil","Minas Gerais","Serro","Área de Proteção Ambiental Lajeado. Distrito de Milho Verde, Lajeado, trilha para a Cachoeira do Lajeado. Campo Rupestre","-43.490278","43W29'25","18S28'22","1060","1060","MBML048240","MBML048240",NA,NA,NA,NA,NA,NA,NA,NA,"-18.472778",NA,NA,"Arbusto ereto em quartzito. Caule recoberto por tricomas glandulares. Folhas verdes. Flores com sépalas castanho-vinoso, pétalas amarelas. Frutos avermelhados",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782","2019-05-09 14:19:46-03","MBML","MBML-HERBARIO","48262",NA,"Plantae","Leguminosae Caesalpinoideae","Chamaecrista","Chamaecrista","C. N. de Fraga; N.F.O. Mota","3343","2011","06","04","Brasil","Minas Gerais","Serro","Área de Proteção Ambiental Lajeado. Distrito de Milho Verde, Lajeado, trilha para a Cachoeira do Lajeado. Campo Rupestre","-43.490278","43W29'25","18S28'22","1060","1060","MBML048262","MBML048262",NA,NA,NA,NA,NA,NA,NA,NA,"-18.472778",NA,NA,"Arbusto decumbente em quartizito. Folhas verde, sépalas vinosas, pétalas e estames amarelos. Frutos vinosos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783","2020-02-19 14:09:56-03","MBML","MBML-HERBARIO","53065",NA,"Plantae","Melastomataceae","Marcetia","Marcetia taxifolia","R.G. Barbosa-Silva; J.L. Silva","943","2017","09","08","Brasil","Minas Gerais","Serro","APA Águas Vertentes","-43.399722","43W23'59","18S24'43","1255","1255","MBML053065","MBML053065",NA,NA,"taxifolia",NA,"J.F.A. Baumgratz & B. Valente/12-03-2018",NA,NA,NA,"-18.411944",NA,NA,"Arbusto. Flores com cálice vermelho, corola branca, anteras amarelas. Habitat: campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784","2020-02-19 14:09:56-03","MBML","MBML-HERBARIO","48263",NA,"Plantae","Melastomataceae","Merianthera","Merianthera sipolisii","C. N. de Fraga; N.F.O. Mota","3341","2011","06","04","Brasil","Minas Gerais","Serro","Área de Proteção Ambiental Lajeado. Distrito de Milho Verde, Lajeado, trilha para a Cachoeira do Lajeado. Campo Rupestre","-43.490278","43W29'25","18S28'22","1060","1060","MBML048263","MBML048263",NA,NA,"sipolisii",NA,NA,NA,NA,NA,"-18.472778",NA,NA,"Rupícola em quartizito. Arbusto ca 3m. Folhas verde na face adaxial e ferrugínea na face abaxial. Frutos ferrugíneos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785","2019-10-31 15:42:46-03","UEMA","SLUI","3586","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","Siparuna guianensis","W. Marcondes Ferreira",NA,"1996","10","10","Brasil","Minas Gerais","Serro","Estrada para Gouvea","-43.3793983459473",NA,NA,NA,NA,"SLUI003586",NA,"Angiospermae",NA,"guianensis","Aubl.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Doação","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2786","2020-03-02 15:42:16-03","UNICENTRO","HUCO","4107","S","Plantae","Styracaceae","Styrax","Styrax","Gasper, A.L.; et al.; et al.","2084","2011","04","09","Brasil","Minas Gerais","Serro","Lageado de Milho Verde","-43.3793983459473",NA,NA,NA,NA,"HUCO004107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"FURB 35897; Arbusto, fruto verde, estádio de sucess. avançado; Cerrado; HABITAT: Cerrado; DESC: Arbusto, fruto verde, estádio de sucess. avançado","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2787","2018-04-26 14:53:44-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae","Convolvulaceae","Evolvulus","Evolvulus glomeratus","Silva, UCS","67",NA,NA,NA,"Brazil","Minas Gerais","Serro","Estrada Real caminho Serro a Milho","-43.438056","-43.438056","-18.538056",NA,NA,"CONV016465",NA,NA,NA,"glomeratus","Nees & Mart.","Silva, CV da",NA,NA,NA,"-18.538056",NA,NA,"Subarbusto em solo arenoso. Folhas levemente discolores. Flores lilás.",NA,NA,"Southern America",NA,NA,NA,NA,"133080","voucher"
"2788","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae","Convolvulaceae","Ipomoea","Ipomoea delphinioides","Rapini, A","1718",NA,NA,NA,"Brazil","Minas Gerais","Serro","Estrada Real para Diamantina, entre","-43.512222","-43.512222","-18.406389",NA,NA,"CONV018417",NA,NA,NA,"delphinioides","Choisy","Simão-Bianchini, R",NA,NA,NA,"-18.406389",NA,NA,"IMSEAR; Trepadeira. Flores rosa.",NA,NA,"Southern America",NA,NA,NA,NA,"139946","voucher"
"2789","2019-12-23 08:17:56-03","ICAUFMG","MCCA","571","S","Plantae","Poaceae",NA,NA,"MARTINS, E.R.","s.n.","2009","04","05","Brasil","Minas Gerais","Serro","quintal Marcos Guião (São Gonçalo do Rio das Pedras).","-43.3793983459473",NA,NA,NA,NA,"MCCA00578","MCCA00578",NA,NA,NA,NA,"MARTINS, E.R.","2009","04","05","-18.604700088501","37754",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2790","2020-01-23 09:00:56-03","UFBA-IMS","HVC","4274","PreservedSpecimen","Plantae","Santalaceae","Phoradendron","Phoradendron","J.E.Q.Faria; T.J.O. Otoni","6651","2016","10","11","Brasil","Minas Gerais","Serro","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serra.","-43.344167","43º20'39''W","18º34'17''S","802","802","HVC00004274",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.571389",NA,NA,"Hemiparasita sobre Byrsonima sp., sem rais epicortical, botões florais verdes e flores verdes amareladas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","2020-01-23 09:00:56-03","UFBA-IMS","HVC","4275","PreservedSpecimen","Plantae","Santalaceae","Phoradendron","Phoradendron","J.E.Q.Faria; T.J.O. Otoni","6677","2016","10","11","Brasil","Minas Gerais","Serro","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serra.","-43.344167","43º20'39''W","18º34'17''S","802","802","HVC00004275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.571389",NA,NA,"Hemiparasita sobre byrsonima sp., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792","2020-02-18 15:43:38-03","UFRB","HURB","19511","PreservedSpecimen","Plantae","Asteraceae","Richterago","Richterago elegans","Roque, N.; Alves, M.; Campos,L. & Barres, L.","4715","2015","10","01","Brasil","Minas Gerais","Serro","Estrada Serro - Datas; Cachoeira do Moinho de Esteira","-43.493611","43º29'37W","18º34'19S","1064","1064","HURB000019511",NA,NA,NA,"elegans","Roque",NA,NA,NA,NA,"-18.571944",NA,NA,"ALCB 120889.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793","2020-02-18 15:44:56-03","UFRB","HURB","3168","PreservedSpecimen","Plantae","Melastomataceae","Miconia","Miconia stenostachya","Marcondes-Ferreira, W.; Simões, A.O.; Belinello, R.","1338","1996","10","11","Brasil","Minas Gerais","Serro","estrada para Gouvêa;","-43.3793983459473",NA,NA,NA,NA,"HURB000003168",NA,NA,NA,"stenostachya","DC.","S.A. Chiea","2005","11","10","-18.604700088501","37754",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2794","2019-07-29 16:22:58-03","UNESP-RC","HRCB","30124","S","Plantae","Asteraceae","Richterago","Richterago polyphylla","Ferreira, W.M.","1349","1996","10","11","Brasil","Minas Gerais","Serro",NA,"-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"polyphylla","(Baker) Ferreyra","Roque, N.","2016","07","08","-18.604700088501","37754",NA,"Subarbusto ca. 50cm; flores brancas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2795","2019-12-15 13:41:27-03","UNESP-RC","HRCB","30158","S","Plantae","Droseraceae","Drosera","Drosera tentaculata","Marcondes, F.W.","1355","1996","10","11","Brasil","Minas Gerais","Serro","Estrada para Gouvea","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"tentaculata","Rivadavia","Gonella, P.M.","2017","09","14","-18.604700088501","37754",NA,"Com flores","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2796","2019-07-29 16:22:56-03","UNESP-RC","HRCB","30156","S","Plantae","Asteraceae","Lychnophora","Lychnophora diamantinana","Ferreira, W.M.","1357","1990","10","11","Brasil","Minas Gerais","Serro","Estrada para Gouvea","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"diamantinana","Colle & Jones",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Arbusto ca. 2m, inflorescências novas creme e frutos velhos.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2797","2019-07-29 16:22:54-03","UNESP-RC","HRCB","30125","S","Plantae","Asteraceae","Eupatorium","Eupatorium praefictum","Marcondes-Ferreira",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Estrada para Gouveia","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"praefictum","B.L. Rob.","Nakajima, J.",NA,NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2798","2019-12-15 13:41:38-03","UNESP-RC","HRCB","30160","S","Plantae","Euphorbiaceae","Croton","Croton campestris","Marcondes-Ferreira",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","estrada para Gouvea","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"campestris","St.-Hil","L.R. Lima",NA,NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2799","2019-12-15 13:41:13-03","UNESP-RC","HRCB","30154","S","Plantae","Convolvulaceae","Cuscuta","Cuscuta","Marcondes-Ferreira, W.","1356","1996","10","11","Brasil","Minas Gerais","Serro","Estrada para Gouvea","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moraes, P.","2018","07","16","-18.604700088501","37754",NA,"Parasita amarela com flores creme.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2800","2019-12-15 13:41:29-03","UNESP-RC","HRCB","30157","S","Plantae","Ericaceae","Gaylussacia","Gaylussacia virgata","Marcondes-Ferreira, W.","1352","1996","10","11","Brasil","Minas Gerais","Serro","Estrada para Gouvea","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"virgata","Mart. Ex Meisn.","Romão, G.O.","2011","10","30","-18.604700088501","37754",NA,"Subarbusto, ca.40cm ; flores brancacentas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2801","2019-07-29 16:22:56-03","UNESP-RC","HRCB","30122","S","Plantae","Asteraceae","Lychnophora","Lychnophora tomentosa","Ferreira, W.M.","s/n","1996","10","11","Brasil","Minas Gerais","Serro","Estrada para Gouvea","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"tomentosa","(Mart. ex DC.) Sch.Bip.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Arbusto ca. 1,5m. Flores lilás.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2802","2019-07-29 16:22:56-03","UNESP-RC","HRCB","30155","S","Plantae","Asteraceae","Mikania","Mikania","Ferreira, W.M.","1350","1996","10","11","Brasil","Minas Gerais","Serro",NA,"-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Subarbusto ca. 1,5m altura, flores brancacentas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2803","2019-07-29 16:22:56-03","UNESP-RC","HRCB","30127","S","Plantae","Asteraceae","Moquinia","Moquinia","Ferreira, W.M.","1360","1996","10","11","Brasil","Minas Gerais","Serro",NA,"-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Arbusto ca. 1,5m, flores douradas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2804","2020-02-03 14:45:41-03","UFMA","BMA","891","PreservedSpecimen","Plantae","Araceae",NA,NA,"Elidio A.E. Guarçoni 1352 & Marco A. Sartori",NA,"2008","06","18","Brasil","MG","Sêrro",NA,"-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Subarbusto terrestre, em Floresta Estacional Semidecidual no Campo Rupestre Ferruginoso Couraçado.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2805","2020-02-03 14:45:41-03","UFMA","BMA","908","PreservedSpecimen","Plantae","Annonaceae",NA,NA,"E. Guarçoni 1346 & M. A. Sartori",NA,"2008","06","18","Brasil","MG","Serrô",NA,"-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Árvore em Campo Rupestre Ferruginoso Couraçado. Folhas verdes; nervuras dorsais ferrugíneas. Flores verdes.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2806","2017-11-24 14:10:41-02","UFLA","ESAL","21904","S","Plantae","Euphorbiaceae","Sebastiania","Sebastiania","Souza, VC; et al.","8275",NA,NA,NA,"Brasil","Minas Gerais","Serro","9 km de Serro em direção a milho verde","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"arbusto; 1m; ;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2807","2017-11-24 14:10:25-02","UFLA","ESAL","22168","S","Plantae","Commelinaceae","Tripogandra","Tripogandra diuretica","Souza, VC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Serro","Estrada para gouveia","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"diuretica","(Mart.) Handlos","Pellegrini, MOO",NA,NA,NA,"-18.604700088501","37754",NA,"erva; 1m; pétalas lilases;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2808","2017-11-24 14:12:40-02","UFLA","ESAL","22162","S","Plantae","Xyridaceae","Xyris","Xyris savanensis","Souza, VC; et al.","8350",NA,NA,NA,"Brasil","Minas Gerais","Serro","Ca de 11km de serro em direção a milho verde","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"savanensis","Miq.","Guedes, JS",NA,NA,NA,"-18.604700088501","37754",NA,"erva; ; amarelas;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2809","2017-11-24 14:10:41-02","UFLA","ESAL","12781","S","Plantae","Euphorbiaceae","Manihot","Manihot grahamii","Allem, A; Werneck, W","3.376",NA,NA,NA,"Brasil","Minas Gerais","Serro",NA,"-43.3793983459473",NA,NA,"3","3",NA,NA,NA,NA,"grahamii","Hook.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"arbusto; 2.0; creme; verde; floresta","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2810","2017-11-24 14:10:41-02","UFLA","ESAL","21905","S","Plantae","Euphorbiaceae","Sebastiania","Sebastiania","Souza, VC; et al.","8303",NA,NA,NA,"Brasil","Minas Gerais","Serro","11km de Serro em direção a milho verde","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"arbusto; 40cm; creme esverdeadas;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2811","2017-11-24 14:10:59-02","UFLA","ESAL","1681","S","Plantae","Fabaceae","Stylosanthes","Stylosanthes aurea","Nuno M. S. Costa","851",NA,NA,NA,"Brasil","Minas Gerais","Serro","Alto Hibiry","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"aurea","M.B.Ferreira & Sousa Costa","M. B. Ferreira",NA,NA,NA,"-18.604700088501","37754",NA,"; ; ;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2812","2017-11-24 14:10:59-02","UFLA","ESAL","4444","S","Plantae","Fabaceae","Stylosanthes","Stylosanthes","Júlio A. Zarraga","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Serro","Serra do Cipó, entre Serro e Lagoa Santa","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"arbusto; ; ;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2813","2019-05-23 11:07:26-03","UFLA","ESAL","4445","S","Plantae","Amaranthaceae",NA,NA,"Júlio A. Zarraga","s.n.",NA,NA,NA,"Brasil","Minas Gerais","entre Serro e Lagoa Santa","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erva; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814","2018-10-09 16:31:39-03","UFLA","ESAL","30264","S","Plantae","Malpighiaceae","Byrsonima","Byrsonima","Alves, LL; Almeida, RF de; Costa, MTR","185","2017","11","01","Brasil","Minas Gerais","Serro","Distrito de Milho Verde. Cadeia do Espinhaço., Beira de estrada","-43.494444","-43.494444","-18.463333","1107","1107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.463333",NA,NA,"Duplicata HUFS; Arbusto, ca. 50cm. Pétalas amarelas e vermelhas. Frutos verdes com cálice persistente.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815","2018-10-09 16:31:39-03","UFLA","ESAL","30269","S","Plantae","Malpighiaceae","Byrsonima","Byrsonima","Alves, LL; Almeida, RF de; Costa, MTR","186","2017","11","01","Brasil","Minas Gerais","Serro","Distrito de Milho Verde. Cadeia do Espinhaço., Beira de estrada.","-43.494444","-43.494444","-18.463333","1107","1107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.463333",NA,NA,"Duplicata HUFS; Arbusto, ca. 50cm. Pétalas amarelas e laranjas. Botões amarelos com elaióforos avermelhados. Frutos verdes co",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816","2017-11-24 14:10:35-02","UFLA","ESAL","21923","S","Plantae","Eriocaulaceae","Comanthera","Comanthera elegantula","Souza, VC; et al.","8340",NA,NA,NA,"Brasil","Minas Gerais","Serro","11 km de serro em direção a milho verde","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"elegantula","(Ruhland) L.R.Parra & Giul.","Echternacht, L",NA,NA,NA,"-18.604700088501","37754",NA,"erva; ; ;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2817","2017-11-24 14:11:14-02","UFLA","ESAL","21954","S","Plantae","Lythraceae","Cuphea","Cuphea ericoides","Savassi-Coutinho, AP; et al.","1039",NA,NA,NA,"Brasil","Minas Gerais","Serro","15km em direção a datas","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"ericoides","Cham. & Schltdl.","Cavalcanti, TB",NA,NA,NA,"-18.604700088501","37754",NA,"sub-arbusto; 80m; róseas;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2818","2017-11-24 14:10:20-02","UFLA","ESAL","16073","S","Plantae","Calophyllaceae","Kielmeyera","Kielmeyera","Júlio Cesar Vicjas","831155-90",NA,NA,NA,"Brasil","Minas Gerais","entre Serro e Lagoa Santa","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart. & Zucc.",NA,NA,NA,NA,NA,NA,NA,"arbusto; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819","2017-11-24 14:11:28-02","UFLA","ESAL","27380","S","Plantae","Melastomataceae","Leandra","Leandra","Martins, AB; Belinelo, R; Almeida, MB","9079",NA,NA,NA,"Brasil","Minas Gerais","Serro","Capivari","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soland",NA,NA,NA,NA,"-18.604700088501","37754",NA,"; ; ;","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2820","2017-11-24 14:10:35-02","UFLA","ESAL","4447","S","Plantae","Eriocaulaceae","Paepalanthus","Paepalanthus chlorocephalus","Júlio A. Zarraga","s.n.",NA,NA,NA,"Brasil","Minas Gerais","entre Serro e Lagoa Santa","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"chlorocephalus","Silveira","L. Echternacht",NA,NA,NA,NA,NA,NA,"erva; ; branca sem odor;",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821","2020-02-19 08:13:19-03","UFG","UFG","19488","S","Plantae","Lythraceae","Cuphea","Cuphea lutescens","Cavalcanti, T.B.; et al.","172","1989","02","15","Brasil","Minas Gerais","Serro","BR-269, Serro - Datas; km 17. Mata. Solo arenoso. Relevo montanhoso. Local úmido.","-43.55","-43.55","-18.533333","1100","1100","UFG0019488",NA,NA,NA,"lutescens","Pohl ex Koehne","Cavalcanti, T.B.","1989","02","15","-18.533333",NA,NA,"Subarbusto ereto cerca de 40 a 60cm de altura, flores lilás a rosa-claro, fruto pardacento, algumas folhas vermelhas. Visçoso. Comida pelas vacas. Frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822","2019-06-10 10:11:12-03","FZB-BH","BHZB","12314","S","Plantae","Melastomataceae","Trembleya","Trembleya parviflora","Rezende, S.G.","6248","2017","07","10","Brasil","MG","Serro","São Gonçalo do Rio das Pedras","-43.3793983459473","43°29'44","18°25'46","1100","1100",NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Com duplicata","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2823","2019-06-10 10:10:52-03","FZB-BH","BHZB","12177","S","Plantae","Humiriaceae","Vantanea","Vantanea obovata","Rezende, S.G.","6143","2018","03","10","Brasil","MG","Serro","São Gonçalo do Rio das Pedras","-43.3793983459473","43°29'30","18°24'46","1098","1098",NA,NA,NA,NA,"obovata",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"com duplicata","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2824","2019-06-10 10:11:47-03","FZB-BH","BHZB","12294","S","Plantae","Velloziaceae","Vellozia","Vellozia sp.","Rezende, S.G.","6228","2017","07","10","Brasil","MG","Serro","Estrada próximo a Milho Verde","-43.3793983459473","43°29'29","18°26'91","1200","1200",NA,NA,NA,NA,"sp.",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2825","2019-06-10 10:10:22-03","FZB-BH","BHZB","12171","S","Plantae","Asteraceae","Vernonanthura","Vernonanthura laxa","Rezende, S.G.","6137","2018","07","10","Brasil","MG","Serro","São Gonçalo do Rio das Pedras","-43.3793983459473","43°29'30","18°24'46","1098","1098",NA,NA,NA,NA,"laxa",NA,"J, Nakajima","2018","07","31","-18.604700088501","37754",NA,"unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2826","2019-06-10 10:10:22-03","FZB-BH","BHZB","12224","S","Plantae","Asteraceae","Vernonanthura","Vernonanthura laxa","Rezende, S.G.","6191","2017","07","10","Brasil","MG","Serro","Milho Verde","-43.3793983459473","43°29'78","18°27'86","1110","1110",NA,NA,NA,NA,"laxa",NA,"J, Nakajima","2018","09","04","-18.604700088501","37754",NA,"unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2827","2019-06-10 10:10:22-03","FZB-BH","BHZB","12225","S","Plantae","Asteraceae","Vernonanthura","Vernonanthura laxa","Rezende, S.G.","6192","2017","07","10","Brasil","MG","Serro","Milho Verde","-43.3793983459473","43°29'78","18°27'86","1110","1110",NA,NA,NA,NA,"laxa",NA,"J, Nakajima","2018","09","04","-18.604700088501","37754",NA,"unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2828","2019-06-10 10:10:22-03","FZB-BH","BHZB","12276","S","Plantae","Asteraceae","Vernonia","Vernonia sp.","Rezende, S.G.","6230","2017","07","10","Brasil","MG","Serro","Próximo a ponte sobre o rio Jequitinhonha","-43.3793983459473","43°30'81","18°24'39","870","870",NA,NA,NA,NA,"sp.",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA
