"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","phylum","class","order","scientificNameAuthorship","yearIdentified","monthIdentified","recordNumber","dayIdentified","continentOcean","verbatimLatitude","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem"
"6270","2019-10-02 14:49:21-03","UFMG","BHCB","35415","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brachylaenoides","Baccharis brachylaenoides",NA,"Brina, AE; Teixeira, EM; Nunes, ICC","1992","09",NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil.","auto","Dicotyledon",NA,NA,"DC.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6271","2019-10-02 15:02:22-03","UFMG","BHCB","35431","PreservedSpecimen","Plantae","Rubiaceae","Ferdinandusa","edmundoi","Ferdinandusa edmundoi",NA,"Brina, AE","1992","05","05","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Sucre",NA,NA,"s.n",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6272","2019-10-02 15:02:22-03","UFMG","BHCB","35431","PreservedSpecimen","Plantae","Rubiaceae","Ferdinandusa","edmundoi","Ferdinandusa edmundoi",NA,"Brina, AE","1992","05","05","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Sucre",NA,NA,"s.n",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6273","2019-10-02 15:00:05-03","UFMG","BHCB","194029","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"Vieira, KIC; Resende, HC; Werneck, HA","2018",NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"arbusto; Planta coletada numa região de canga","auto","Dicotyledon",NA,NA,"DC.","2018","12","s.n.",NA,"Southern America",NA,NA,"BHCB194029",NA,NA,NA,NA,NA
"6274","2019-10-02 14:57:05-03","UFMG","BHCB","35422","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Ruiz & Pav.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6275","2019-10-02 15:02:34-03","UFMG","BHCB","35433","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Cham. & Schltdl.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6276","2019-10-02 15:02:34-03","UFMG","BHCB","35433","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Cham. & Schltdl.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6277","2019-10-02 14:48:42-03","UFMG","BHCB","51","PreservedSpecimen","Plantae","Apocynaceae","Echites","coalita","Echites coalita",NA,"Schwacke, CAW",NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Vell.",NA,NA,"7706",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6278","2019-10-02 14:54:54-03","UFMG","BHCB","75202","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","lanceolatus","Nematanthus lanceolatus",NA,"Salino, A","2002","10","22","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"(Poir.) Chautems",NA,NA,"8098",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6279","2019-10-02 14:57:05-03","UFMG","BHCB","35423","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Ruiz & Pav.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6280","2019-10-02 14:55:17-03","UFMG","BHCB","35430","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Meisn.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6281","2019-10-02 14:57:05-03","UFMG","BHCB","35423","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Ruiz & Pav.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6282","2019-10-02 15:03:57-03","UFMG","BHCB","192393","PreservedSpecimen","Plantae","Solanaceae","Schwenckia","americana","Schwenckia americana",NA,"Badini, J","1977","12","14","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Erva, flores azuis violáceas; Beira da estrada","auto","Dicotyledon",NA,NA,"Rooyen ex L.","1978","04","s.n.","18","Southern America",NA,NA,"BHCB192393",NA,NA,NA,NA,NA
"6283","2019-10-02 14:50:00-03","UFMG","BHCB","60060","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,"Brina, AE","2000","08","15","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil.; Campo rupestre.","auto","Dicotyledon",NA,NA,"(DC.) MacLeish","2009","03","s.n.",NA,"Southern America",NA,NA,"BHCB051557",NA,NA,NA,NA,NA
"6284","2019-10-02 14:55:20-03","UFMG","BHCB","46486","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Tameirão Neto, E","1997","12","18","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Arbóreo.","auto","Dicotyledon",NA,NA,"Nees",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6285","2019-10-02 15:02:52-03","UFMG","BHCB","46514","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","febrifuga","Esenbeckia febrifuga",NA,"Tameirão Neto, E","1997","12","18","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Arbustivo.; Floresta semideicidual.","auto","Dicotyledon",NA,NA,"(A.St.-Hil.) A.Juss. ex Mart.","2004",NA,"2639",NA,"Southern America",NA,NA,"BHCB013310",NA,NA,NA,NA,NA
"6286","2019-10-02 14:51:04-03","UFMG","BHCB","106145","PreservedSpecimen","Plantae","Asteraceae","Vernonia",NA,"Vernonia",NA,"Rezende, SG; Werneck, MS",NA,NA,NA,"Brasil","Minas Gerais","Mariana","Área da Companhia Vale do Rio Doce (CVRD).","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Floresta Montana. Arbustivo.","auto","Dicotyledon",NA,NA,"Schreb.",NA,NA,"1548",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6287","2019-10-02 15:06:41-03","UFMG","BHCB","106151","PreservedSpecimen","Plantae","Eriocaulaceae","Actinocephalus",NA,"Actinocephalus",NA,"Rezende, SG; Werneck, MS",NA,NA,NA,"Brasil","Minas Gerais","Mariana","Área da CVRD","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Herbáceo; Campo rupestre","auto","Monocotyledon",NA,NA,NA,"2014","04","1554","30","Southern America",NA,NA,"BHCB014339",NA,NA,NA,NA,NA
"6288","2019-10-02 14:59:33-03","UFMG","BHCB","60097","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Campo rupestre","auto","Dicotyledon",NA,NA,"A.Juss.","2014","06","s.n.","05","Southern America",NA,NA,"BHCB020946",NA,NA,NA,NA,NA
"6289","2020-01-31 18:41:05-03","UFMG","BHCB","60072","PreservedSpecimen","Plantae","Melastomataceae","Fritzchia","sertularia","Fritzchia sertularia",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Campo rupestre","auto","Dicotyledon",NA,NA,"(D.C.) M.J.R.Rocha & P.J.F.Guim.","2020","01","s.n.",NA,"Southern America",NA,NA,"BHCB054265",NA,NA,NA,NA,NA
"6290","2019-10-02 14:49:29-03","UFMG","BHCB","60038","PreservedSpecimen","Plantae","Asteraceae","Baccharis","retusa","Baccharis retusa",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Indivíduo feminino.","auto","Dicotyledon",NA,NA,"DC.","2011","06","s.n","27","Southern America",NA,NA,"BHCB009421",NA,NA,NA,NA,NA
"6291","2019-10-02 14:50:48-03","UFMG","BHCB","60079","PreservedSpecimen","Plantae","Asteraceae","Senecio","colpodes","Senecio colpodes",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Campo rupestre.","auto","Dicotyledon",NA,NA,"Bong.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6292","2019-10-02 14:50:31-03","UFMG","BHCB","60039","PreservedSpecimen","Plantae","Asteraceae","Mikania","ligustrifolia","Mikania ligustrifolia",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil.","auto","Dicotyledon",NA,NA,"DC.","2013","02","s.n.",NA,"Southern America",NA,NA,"BHCB006623",NA,NA,NA,NA,NA
"6293","2019-10-02 14:49:58-03","UFMG","BHCB","60029","PreservedSpecimen","Plantae","Asteraceae","Erechtites","hieraciifolius","Erechtites hieraciifolius",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil.","auto","Dicotyledon",NA,NA,"(L.) Raf. ex DC.",NA,NA,"s.n",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6294","2019-10-02 14:50:12-03","UFMG","BHCB","60075","PreservedSpecimen","Plantae","Asteraceae","Hololepis","pedunculata","Hololepis pedunculata",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Campo rupestre.; Campo rupestre","auto","Dicotyledon",NA,NA,"(DC. ex Pers.) DC.","2001","04","s.n.",NA,"Southern America",NA,NA,"BHCB004768",NA,NA,NA,NA,NA
"6295","2019-10-02 14:49:35-03","UFMG","BHCB","60070","PreservedSpecimen","Plantae","Asteraceae","Baccharis","vernonioides","Baccharis vernonioides",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Campo rupestre. Indivíduo feminino.","auto","Dicotyledon",NA,NA,"DC.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6296","2019-10-02 14:51:01-03","UFMG","BHCB","60091","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura",NA,"Vernonanthura",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Campo rupestre.","auto","Dicotyledon",NA,NA,"H.Rob.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6297","2019-10-02 14:50:37-03","UFMG","BHCB","60080","PreservedSpecimen","Plantae","Asteraceae","Mutisia",NA,"Mutisia",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Campo rupestre.","auto","Dicotyledon",NA,NA,"L.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6298","2019-10-02 14:49:29-03","UFMG","BHCB","60067","PreservedSpecimen","Plantae","Asteraceae","Baccharis","retusa","Baccharis retusa",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Área da SAMARCO.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Plantas do Brasil. Campo rupestre. Indivíduo masculino.; Campo rupestre.","auto","Dicotyledon",NA,NA,"DC.","2011","06","s.n.","27","Southern America",NA,NA,"BHCB009422",NA,NA,NA,NA,NA
"6299","2019-10-02 15:07:09-03","UFMG","BHCB","169950","PreservedSpecimen","Plantae","Orchidaceae","Acianthera",NA,"Acianthera",NA,"Cabral, SOF","2016","06","20","Brasil","Minas Gerais","Mariana","Barragem do Doutor, Timbopeba","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Planta em cultivo no Museu de História Natural e Jardim Botânico da UFMG número MHNJB02093.; Sépalas amarelas transparentes com traços amarronzados.","auto","Monocotyledon",NA,NA,"(Lindl.) Pridgeon & M.W.Chase",NA,NA,"17",NA,"Southern America",NA,NA,"BHCB037954",NA,NA,NA,NA,NA
"6300","2019-10-02 15:08:19-03","UFMG","BHCB","60277","PreservedSpecimen","Plantae","Poaceae","Echinolaena",NA,"Echinolaena",NA,"Vasconcelos, MF de","2004","09","04","Brasil","Minas Gerais","Mariana","Barro Branco.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Mata secundária","auto","Monocotyledon",NA,NA,NA,NA,NA,"100",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6301","2020-01-09 18:29:13-03","UFMG","BHCB","1025","PreservedSpecimen","Plantae","Asparagaceae","Herreria","salsaparrilha","Herreria salsaparrilha",NA,"Badini, J; Ferrari, JM","1978","11","28","Brasil","Minas Gerais","Mariana","Bento Rodrigues.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Terrestre.; Escandente.; Mata.","auto","Monocotyledon",NA,NA,"Mart.",NA,NA,"242",NA,"Southern America",NA,NA,"BHCB051097","BHCB051097",NA,NA,NA,NA
"6302","2019-10-02 15:07:28-03","UFMG","BHCB","123451","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","denticulatum","Epidendrum denticulatum",NA,"Messias, MCTB; et al.","2008","04","09","Brasil","Minas Gerais","Mariana","Bento Rodrigues, estrada para Santa Rita Durão.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Em campos sujos sobre quartzito. Flores róseas, erva, 50cm.","auto","Monocotyledon",NA,NA,"Barb.Rodr.",NA,NA,"2035",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6303","2019-10-02 15:03:33-03","UFMG","BHCB","122247","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","brasiliensis","Brunfelsia brasiliensis",NA,"Messias, MCTB; Silva, JL; Tonaco, AC","2008","02","08","Brasil","Minas Gerais","Mariana","Bento Rodrigues, estrada para Santa Rita Durão.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Arbusto 2m.; Campos Rupestres","auto","Dicotyledon",NA,NA,"(Spreng.) L.B.Sm. & Downs","2008","08","1760","27","Southern America",NA,NA,"BHCB023368",NA,NA,NA,NA,NA
"6304","2019-10-02 15:03:56-03","UFMG","BHCB","122244","PreservedSpecimen","Plantae","Solanaceae","Schwenckia","americana","Schwenckia americana",NA,"Messias, MCTB; Silva, JL; Tonaco, AC","2008","03","26","Brasil","Minas Gerais","Mariana","Bento Rodrigues, Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Erva saxícola, terófita, 35 cm. Corola amarelo-amarronzada. Frutos capsulares maduros acinzentados. Em campos rupestres quartzíticos, em áreas com afloramentos rochosos; Saxícola, terófita","auto","Dicotyledon",NA,NA,"Rooyen ex L.","2008","08","1855","27","Southern America",NA,NA,"BHCB021978",NA,NA,NA,NA,NA
"6305","2019-10-02 15:03:56-03","UFMG","BHCB","123103","PreservedSpecimen","Plantae","Solanaceae","Schwenckia","americana","Schwenckia americana",NA,"Messias, MCTB","2008","03","15","Brasil","Minas Gerais","Mariana","Bento Rodrigues, Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Erva, 30 cm, flores alaranjadas; Enre blocos de quartzito","auto","Dicotyledon",NA,NA,"Rooyen ex L.","2008","08","1776","27","Southern America",NA,NA,"BHCB021977",NA,NA,NA,NA,NA
"6306","2019-10-02 15:07:50-03","UFMG","BHCB","123449","PreservedSpecimen","Plantae","Orchidaceae","Koellensteinia","eburnea","Koellensteinia eburnea",NA,"Messias, MCTB","2008","01","25","Brasil","Minas Gerais","Mariana","Bento Rodrigues., Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Erva, 40cm. Flores com corola branca e guias de nectar vináceas.","auto","Monocotyledon",NA,NA,"(Barb.Rodr.) Schltr.","2015","01","1749",NA,"Southern America",NA,NA,"BHCB008328",NA,NA,NA,NA,NA
"6307","2019-10-02 15:07:03-03","UFMG","BHCB","62653","PreservedSpecimen","Plantae","Iridaceae","Cipura","paludosa","Cipura paludosa",NA,"Barreto, HLM","1933","12","31","Brasil","Minas Gerais","Mariana","Bucão","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Herbacea 0,2m, alta frequência e flôr azul; Campo","auto","Monocotyledon",NA,NA,"Aubl.","1933",NA,"3048",NA,"Southern America",NA,NA,"BHCB042575","BHCB042575",NA,NA,NA,NA
"6308","2019-10-02 14:57:20-03","UFMG","BHCB","72982","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","euphorbioides","Microlicia euphorbioides",NA,"Barreto, HLM","1933","12","31","Brasil","Minas Gerais","Mariana","Bucão","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Arbusto 0,6m, alta frequência e flôr violacea; Campo","auto","Dicotyledon",NA,NA,"Mart.","1933",NA,"8492",NA,"Southern America",NA,NA,"BHCB041146","BHCB041146",NA,NA,NA,NA
"6309","2019-10-02 14:57:19-03","UFMG","BHCB","60063","PreservedSpecimen","Plantae","Melastomataceae","Microlicia",NA,"Microlicia",NA,"Brina, AE","2000","12","10","Brasil","Minas Gerais","Mariana","Samarco","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"campo rupestre","auto","Dicotyledon",NA,NA,"T.Machado",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6310","2019-10-02 14:56:40-03","UFMG","BHCB","68073","PreservedSpecimen","Plantae","Melastomataceae","Acisanthera","variabilis","Acisanthera variabilis",NA,"Barreto, HLM","1933","12","31","Brasil","Minas Gerais","Mariana","Bucão","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Lugar úmido, flor lilás","auto","Dicotyledon",NA,NA,"(Mart. & Schrank) Triana",NA,NA,"6742",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6311","2020-01-27 18:59:17-03","UFMG","BHCB","54610","PreservedSpecimen","Plantae","Asteraceae","Mikania","lindbergii","Mikania lindbergii collina",NA,"Barreto, HLM","1933","12","31","Brasil","Minas Gerais","Mariana","Bucão.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Campo. Muito frequente. Arbustivo, 1,2m. Flor alva.","auto","Dicotyledon",NA,NA,"Baker",NA,NA,"8397",NA,"Southern America",NA,NA,NA,NA,"collina",NA,NA,NA
"6312","2019-10-02 14:56:34-03","UFMG","BHCB","83599","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","rhomboidea","Triumfetta rhomboidea",NA,"Barreto, HLM","1934","01","02","Brasil","Minas Gerais","Mariana","Chácara do Barão.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,NA,"auto","Dicotyledon",NA,NA,"Jacq.","2012","11","7921","08","Southern America",NA,NA,"BHCB003236",NA,NA,NA,NA,NA
"6313","2019-10-02 14:49:12-03","UFMG","BHCB","55586","PreservedSpecimen","Plantae","Asteraceae","Ageratum","conyzoides","Ageratum conyzoides",NA,"Barreto, HLM","1934","01","02","Brasil","Minas Gerais","Mariana","Chácara do Barão.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Muito frequente. Arbusto 0,8m. Flor violácea.; Sujo.","auto","Dicotyledon",NA,NA,"L.",NA,NA,"8392",NA,"Southern America",NA,NA,"BHCB043090","BHCB043090",NA,NA,NA,NA
"6314","2019-10-02 14:57:03-03","UFMG","BHCB","164035","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Arbóreo.; Floresta Estacional Semidecidual.","auto","Dicotyledon",NA,NA,"Ruiz & Pav.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6315","2019-12-23 17:49:09-03","UFMG","BHCB","164034","PreservedSpecimen","Plantae","Fabaceae",NA,NA,NA,NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Trepadeira.; Floresta Estacional Semidecidual.","auto","Dicotyledon",NA,NA,"Lindl.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6316","2019-10-02 14:53:33-03","UFMG","BHCB","194009","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","rufa","Bauhinia rufa",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Arbusto. Pétalas alvas.; Campo ferruginoso.","auto","Dicotyledon",NA,NA,"(Bong.) Steud.",NA,NA,"s.n.",NA,"Southern America",NA,NA,"BHCB194009",NA,NA,NA,NA,NA
"6317","2020-02-18 22:19:30-03","UFMG","BHCB","164033","PreservedSpecimen","Plantae","Amaranthaceae","Pfaffia",NA,"Pfaffia",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Erva. Flores paeleáceas.; Campo ferruginoso.","auto","Dicotyledon",NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"BHCB054972","BHCB054972",NA,NA,NA,NA
"6318","2019-10-02 14:55:44-03","UFMG","BHCB","164039","PreservedSpecimen","Plantae","Lythraceae","Diplusodon",NA,"Diplusodon",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Arbusto. Pétalas rosadas.; Campo ferruginoso.","auto","Dicotyledon",NA,NA,"Pohl",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6319","2019-10-02 14:53:41-03","UFMG","BHCB","164028","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista",NA,"Chamaecrista",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Subarbusto.; Campo ferruginoso.","auto","Dicotyledon",NA,NA,"Moench",NA,NA,"s.n.",NA,"Southern America",NA,NA,"BHCB034852",NA,NA,NA,NA,NA
"6320","2019-10-02 15:05:26-03","UFMG","BHCB","164030","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","emarginata","Vochysia emarginata",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Arbóreo. Flores amarelas.; Floresta Estacional Semidecidual.","auto","Dicotyledon",NA,NA,"(Vahl) Pohl",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6321","2019-10-02 14:53:48-03","UFMG","BHCB","164032","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","rotundifolia","Chamaecrista rotundifolia",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Subarbustivo. Pétalas amarelas. Frutos castanhos.; Campo ferruginoso","auto","Dicotyledon",NA,NA,"(Pers.) Greene",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"6322","2019-10-02 14:57:03-03","UFMG","BHCB","164037","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia",NA,"Mendes, MS","2009","08",NA,"Brasil","Minas Gerais","Mariana","Coordenadas aproximadas.","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,NA,"Coordenadas aproximadas.; Arbóreo.; Floresta Estacional Semidecidual.","auto","Dicotyledon",NA,NA,"Ruiz & Pav.",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
