"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","scientificNameAuthorship","identifiedBy","yearIdentified","recordNumber","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus"
"1425","2016-09-19 16:12:48-03","UnB","UB","168432","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrcia","multiflora","Myrcia multiflora","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca 10 km W of Barão de Cocais","-43.49","-19.95",NA,"Shurb to ca. 2m tall. Corolla white; stamens cream. Fruit green. Outcrops.",NA,NA,"(Lam.) DC.","Rosa, PO","2014","28837","1971","01","22","Southern America","-43.49","-19.95",NA,NA,NA,"1400","1400",NA,"06",NA,NA,NA
"1426","2018-12-05 16:19:53-02","UnB","UB","185442","S","Plantae","Dicotyledoneae",NA,NA,"Ochnaceae","Ouratea",NA,"Ouratea","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Serra da Caraça, ca. 10km W. of Barão de Cocais.","-43.49","-19.95",NA,"Gnarled shrub ca. 1m tall. Receptacle red; fruit green, maturing black-violet.; Cerrado. Cerrado, sedge meadow, and gallery forest, gray sandy soil.",NA,NA,NA,NA,NA,"28917","1971","01","23","Southern America","-43.49","-19.95",NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1427","2017-03-27 17:48:51-03","UnB","UB","7731","S","Plantae","Dicotyledoneae",NA,NA,"Malpighiaceae","Peixotoa",NA,"Peixotoa","Irwin, HS; Fonsêca Filho, J; Harley, R; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","12 km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Arbusto 1m. Flor amarela; Cerrado. Topologia: Base de serra.","auto",NA,NA,"Proença, CEB",NA,"29081","1971","01","27","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1428","2017-06-02 14:28:54-03","UnB","UB","215612","S","Plantae","Pteridophyta",NA,NA,"Lycopodiaceae","Pseudolycopodiella","carnosa","Pseudolycopodiella carnosa","Irwin, HS; et al.","Brasil","Minas Gerais","Barão de Cocais","Serra da Caraça, near riacho, ca. 10km of Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Fertile branches to ca. 15cm tall; Wet ground, sedge meadow. Lower cut-over slopes of Serra da Caraça","auto",NA,"(Silveira) Holub","Øllgaard, B","2013","28866","1971","01","22","Southern America",NA,NA,NA,"UB0036355","UB0036355","1400","1400",NA,NA,NA,NA,NA
"1429","2017-10-03 17:00:16-03","UnB","UB","155177","S","Plantae","Dicotyledoneae",NA,NA,"Rubiaceae","Psychotria","pleiocephala","Psychotria pleiocephala","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 9km W of Barão de Cocais, at base of Serra da Caraça.","-43.4872016906738","-19.94580078125","21378","Shurb ca. 3m tall. Fruit green.; Gallery margin. Gallery forest with adjacente outcrops, gray sandy soil.","auto",NA,"Müll.Arg.","Kirkbride Junior, JH","1976","29005","1971","01","24","Southern America",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1430","2016-09-19 16:26:49-03","UnB","UB","164744","S","Plantae","Monocotyledonae",NA,NA,"Cyperaceae","Rhynchospora","emaciata","Rhynchospora emaciata","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Lower slopes of Serra da Caraça, ca. 10 km. W. of Barão de Cocais.","-43.49","-19.95",NA,"Culms erect to ca. 50cm tall.; Sedge meadow. Cerrado, sedge meadow, and gallery forest, gray sandy soil.",NA,NA,"(Nees) Boeck","Araujo, AC","1999","28928","1971","01","23","Southern America","-43.49","-19.95",NA,"UB0011225",NA,"1400","1400",NA,"05",NA,NA,NA
"1431","2016-09-19 16:26:53-03","UnB","UB","164716","S","Plantae","Monocotyledonae",NA,NA,"Cyperaceae","Rhynchospora","exaltata","Rhynchospora exaltata","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Lower slopes of Serra da Caraça, ca. 10 km. W. of Barão de Cocais.","-43.49","-19.95",NA,"Culms erect, to ca. 1,5m tall.; Sedge meadow (brejo). Cerrado, sedge meadow, and gallery forest, gray sandy soil.",NA,NA,"Kunth","Koyama, TM","1972","28941","1971","01","23","Southern America","-43.49","-19.95",NA,"UB0011321","UB0011321","1400","1400",NA,NA,NA,NA,NA
"1432","2016-09-19 16:26:53-03","UnB","UB","164727","S","Plantae","Monocotyledonae",NA,NA,"Cyperaceae","Rhynchospora","exaltata","Rhynchospora exaltata","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Lower cut-over slopes of Serra da Caraça, sandy slopes, near riacho, ca. 10 km. W. of Barão de Cocais.","-43.49","-19.95",NA,"Culms to ca. 2m tall.; Partial shade of recently cut-over woodland.",NA,NA,"Kunth","Koyama, TM","1972","28901","1971","01","22","Southern America","-43.49","-19.95",NA,"UB0011258","UB0011258","1400","1400",NA,NA,NA,NA,NA
"1433","2016-09-19 16:21:40-03","UnB","UB","161130","S","Plantae","Dicotyledoneae",NA,NA,"Verbenaceae","Stachytarpheta","glabra","Stachytarpheta glabra","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 9 km W. of Barão dos Cocais, at base of Serra da Caraça, gray sandy soil.","-43.4872016906738","-19.94580078125","21378","Common in outcrops.; Rounded shrub ca. 1m tall. Corolla dark blue.; Gallery forest with adjacent outcrops.","auto",NA,"Cham.","Moldenke, HN","1972","28989","1971","01","24","Southern America",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1434","2017-03-27 17:50:26-03","UnB","UB","185230","S","Plantae","Dicotyledoneae",NA,NA,"Papaveraceae","Fumaria",NA,"Fumaria","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Roadside at Seminary, lower slopes of Serra da Caraca, ca. 10km W. of Barão de Cocais.","-43.49","-19.95",NA,"Ascending herb, the stems to ca. 60cm long. Corolla pink, apically dark red-violet.&nf;; Sandy Soil.",NA,NA,NA,NA,NA,"28903","1971","01","22","Southern America","-43.49","-19.95",NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1435","2016-09-19 16:21:20-03","UnB","UB","157882","S","Plantae","Dicotyledoneae",NA,NA,"Turneraceae","Turnera","oblongifolia","Turnera oblongifolia","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Serra da Caraça, ca. 10km W. of Barão de Cocais.","-43.4872016906738","-19.94580078125","21378","Erect or ascending subshrub ca. 0,15m tall. Corolla pale orange-pink, closing at midday.; Cerrado, sedge meadow and gallery forest, gray sandy soil, lower slopes.","auto",NA,"Cambess.","Arbo, MM","1997","28924","1971","01","23","Southern America",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1436","2017-01-18 16:31:06-02","UnB","UB","201848","S","Plantae","Monocotyledonae",NA,NA,"Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Serra da Carça, ca. 10km W of Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Inflorescences to ca. 60cm tall. Perianth yellow; Cerrado, sedge meadow, and gallery forest, gray sandy soil, lower slopes","auto",NA,"L.A. Nilsson","Wanderley, MG","1988","28907","1971","01","23","Southern America",NA,NA,NA,"UB0028758","UB0028758","1400","1400",NA,"07","07",NA,NA
"1437","2017-10-03 17:01:12-03","UnB","UB","216938","S","Plantae","Monocotyledonae",NA,NA,"Iridaceae","Sisyrinchium","vaginatum","Sisyrinchium vaginatum","Irwin, HS; Harley, R; Onishi, E; Fonsêca Filho, J","Brasil","Minas Gerais","Barão de Cocais",NA,"-43.4872016906738","-19.94580078125","21378","Erva 0,5m. Flor amarela; Campo. Topologia: Encosta","auto",NA,"Spreng","Eggers, L","2016","29261","1971","01","27","Southern America",NA,NA,NA,"UB0014477","UB0014477","1500","1500",NA,"01",NA,NA,NA
"1438","2016-09-19 16:28:13-03","UnB","UB","6155","S","Plantae","Monocotyledonae",NA,NA,"Iridaceae","Sisyrinchium","vaginatum","Sisyrinchium vaginatum","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","10 Km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Perianto marrom-violeta no meio; Ereta 0,5m. Flor amarela. Fruto violeta-esverdeado; Declives mais baixos da serra, próximo a riacho. Solo: Arenoso","auto",NA,"Spreng","Eggers, L","2016","28842","1971","01","22","Southern America",NA,NA,NA,"UB0014603","UB0014603","1400","1400",NA,"01",NA,NA,NA
"1439","2016-09-19 16:13:53-03","UnB","UB","775","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense","Irwin, HS; Harley, RM; et al.","Brasil","Minas Gerais","Barão de Cocais","10KMW de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","D4MX6cm#.; Árvore 4m x 6cm. Fruto verde.; Brejo na margem de floresta galeria de cerrado. Solo: Solo arenoso argiloso.","auto",NA,"Kiaersk.","Proença, CEB",NA,"29043","1971","01","24","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1440","2016-09-19 16:28:08-03","UnB","UB","6157","S","Plantae","Monocotyledonae",NA,NA,"Iridaceae","Sisyrinchium","alatum","Sisyrinchium alatum","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","10 Km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Erva ereta 0,8m. Fruto verde.; Banhado, nos aclives mais baixos da serra.","auto",NA,"Hook.","Eggers, L","2016","28894","1971","01","22","Southern America",NA,NA,NA,"UB0014404","UB0014404","1400","1400",NA,"01",NA,NA,NA
"1441","2016-09-19 16:05:07-03","UnB","UB","148196","S","Plantae","Dicotyledoneae",NA,NA,"Gesneriaceae","Paliavana","sericiflora","Paliavana sericiflora","Irwin, HS","Brasil","Minas Gerais","Barão de Cocais","10km W. of Barão de Cocais.","-43.4872016906738","-19.94580078125","21378","Soft-wooded shrub to ca.1.5m tall.; Cerrado.","auto",NA,"Benth.","Chautems, A","1990","29049","1971","01","24","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2017-03-27 17:46:10-03","UnB","UB","148365","S","Plantae","Dicotyledoneae",NA,NA,"Clusiaceae","Clusia",NA,"Clusia","Irwin, HS","Brasil","Minas Gerais","Barão de Cocais","10km W. of Barão de Cocais.Lower slopes of Serra da Caraça.","-43.4872016906738","-19.94580078125","21378","Tree ca. 5m x 12cm,corolla white,Rose pink at base within;staminodes buff,stigmas yellow.; Wooded valleys on sandstone with occasional andstone outcrops.","auto",NA,NA,"Incógnito",NA,"29251","1971","01","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","2016-09-19 15:38:37-03","UnB","UB","7736","S","Plantae","Dicotyledoneae",NA,NA,"Asteraceae","Eupatorium","bentoniciformis","Eupatorium bentoniciformis","Irwin, HS; Harley, R; Onishi, E; Fonsêca Filho, J","Brasil","Minas Gerais","Barão de Cocais","12 km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Solo arenoso cinza.; Árvore 6m x 15cm. Fruto verde.; Margem de riacho, floresta de galeria. Topologia: Base de serra.","auto",NA,"(DC.) Ktr.","Robinson, H",NA,"29297","1971","01","27","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1444","2016-09-19 16:09:16-03","UnB","UB","7734","S","Plantae","Dicotyledoneae",NA,NA,"Melastomataceae","Leandra","erostrata","Leandra erostrata","Irwin, HS; Harley, R; Onishi, E; Fonsêca Filho, J","Brasil","Minas Gerais","Barão de Cocais","12 km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Fruto verde claro, amadurecendo violeta escuro.; SubArbusto 0,35m. Fruto verde.; Campo. Topologia: Encosta.","auto",NA,"(DC.) Cogn.","Wurdack, J",NA,"29267","1971","01","27","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1445","2017-03-27 17:51:29-03","UnB","UB","7735","S","Plantae","Dicotyledoneae",NA,NA,"Solanaceae","Solanum","subgen.leptostemonum","Solanum subgen.leptostemonum","Irwin, HS; Harley, R; Onishi, E; Fonsêca Filho, J","Brasil","Minas Gerais","Barão de Cocais","12 km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","SubArbusto 0,75m. Fruto amarelo-marrom.; Campo. Topologia: Encosta.","auto",NA,NA,"Nee, M",NA,"29269","1971","01","27","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1446","2017-03-27 17:54:31-03","UnB","UB","7730","S","Plantae","Monocotyledonae",NA,NA,"Poaceae","Trachypogon",NA,"Trachypogon","Irwin, HS; Onishi, E; Fonsêca Filho, J; Harley, R","Brasil","Minas Gerais","Barão de Cocais","12 km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Erva 0,6m; Campo. Topologia: Base de serra.","auto",NA,NA,NA,NA,"29087","1971","01","27","Southern America",NA,NA,NA,"UB0023869","UB0023869","1500","1500",NA,NA,NA,NA,NA
"1447","2017-03-27 17:54:37-03","UnB","UB","7737","S","Plantae","Monocotyledonae",NA,NA,"Velloziaceae","Vellozia",NA,"Vellozia","Irwin, HS; Harley, R; Onishi, E; Fonsêca Filho, J","Brasil","Minas Gerais","Barão de Cocais","12 km W de Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Estames e pistilo amarelo-alaranjado. Próximo à queda de água. Solo cinza arenoso.; Erva 0,25m. Flor violeta; Barranco periodicamente alagado. Topologia: Base de serra.","auto",NA,NA,"Proença, CEB","1997","2931029334?","1971","01","28","Southern America",NA,NA,NA,"UB0028524","UB0028524","1500","1500",NA,"10","23",NA,NA
"1448","2016-09-19 16:06:02-03","UnB","UB","161223","S","Plantae","Dicotyledoneae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Base of Serra da Caraça, ca. 10 km W of Barão dos Cocais.","-43.4872016906738","-19.94580078125","21378","Round-heades tree ca. 4,5m x 0,08m. Fruit green.; Cerrado, gray soil.","auto",NA,"Cham.","Moldenke, HN","1972","29195","1971","01","26","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1449","2016-09-19 16:20:56-03","UnB","UB","171380","S","Plantae","Dicotyledoneae",NA,NA,"Solanaceae","Solanum","cladotrichum","Solanum cladotrichum","Irwin, HS; Harley, R; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 10km W of Barão de Cocais.","-43.4872016906738","-19.94580078125","21378","Tree ca. 4m x 6cm, the branches plagiotropic, terminally pendent. Fruit light green.; Cerrado, base of Serra da Caraça, gray sandy soil.","auto",NA,"Vand. ex Dunal","Silva, SR; Carvalho, VM","2002","29194","1971","01","26","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1450","2016-09-19 16:27:36-03","UnB","UB","201866","S","Plantae","Monocotyledonae",NA,NA,"Eriocaulaceae","Eriocaulon","elichrysoides","Eriocaulon elichrysoides","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 12km W of Barão de Cocais, base of Serra da Caraça","-43.4872016906738","-19.94580078125","21378","Rossete herb, the inflorescences dried and deteriorating; Wet campo (brejo). Campo and gallery margin with outcrops, gray sandy soil","auto",NA,"Kunth","Chagas, ECO","2015","29319","1971","01","28","Southern America",NA,NA,NA,"UB0013078","UB0013078","1500","1500",NA,"02","25",NA,NA
"1451","2016-09-19 16:21:13-03","UnB","UB","157774","S","Plantae","Dicotyledoneae",NA,NA,"Trigoniaceae","Trigonia","nivea","Trigonia nivea","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 5km W. of Barão de Cocais, road to Caraça.","-43.4872016906738","-19.94580078125","21378","Liana ca. 3m high. Fruit brown-green.; Secondary forest. Red lateritic soil.","auto",NA,"Cambess.","Lleras, E","1978","28981","1971","01","23","Southern America",NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA
"1452","2016-09-19 16:22:12-03","UnB","UB","164231","S","Plantae","Dicotyledoneae",NA,NA,"Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 9 km W of Barão de Cocais, at base of Serra da Caraça.","-43.4872016906738","-19.94580078125","21378","Tree ca. 6m x 8cm. Corolla yellow.; Gallery forest with adjacent outcrops. Gray soil.","auto",NA,"Mart.","França, F","1994","29008","1971","01","21","Southern America",NA,NA,NA,NA,NA,"1400","1400",NA,"08",NA,NA,NA
"1453","2016-09-19 16:20:56-03","UnB","UB","171379","S","Plantae","Dicotyledoneae",NA,NA,"Solanaceae","Solanum","cladotrichum","Solanum cladotrichum","Irwin, HS; Harley, R; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 9km W of Barão de Cocais, at base of Serra da Caraça, gray sandy soil.","-43.4872016906738","-19.94580078125","21378","Treelet ca. 3m x 5cm. Corolla white; stamens light yellow.; Gallery margin. Gallery forest with adjacent outcrops.","auto",NA,"Vand. ex Dunal","Silva, SR; Carvalho, VM","2002","29007","1971","01","24","Southern America",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1454","2015-12-02 09:53:38-02","UnB","UB","186188","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","Verissimo, P","Brasil","Minas Gerais","Barão de Cocais","Entrada da Cidade - Trevo.","-43.4872016906738","-19.94580078125","21378",NA,"auto",NA,"DC.","Faria, JEQ","2013","544","1991","11","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"1455","2017-04-20 17:54:15-03","UnB","UB","203275","S","Plantae","Monocotyledonae",NA,NA,"Xyridaceae","Xyris","macrocephala","Xyris macrocephala","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Lower cut-over slopes of Serra da Carapaça, near riacho, ca. 10km W of Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Inflorescences 1m. Perianth yellow; Wet ground. Sandy slopes","auto",NA,"Vahl","Wanderley, MGL","2012","28835","1971","01","22","Southern America",NA,NA,NA,"UB0031464","UB0031464","1400","1400",NA,"02","08",NA,NA
"1456","2019-09-09 08:08:35-03","UnB","UB","142766","S","Plantae","Dicotyledoneae",NA,NA,"Anacardiaceae","Schinus","terebinthifolius","Schinus terebinthifolius","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Lower slopes of Serra da Caraça, ca. 10.0 km W of Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Tree ca. 4.0 m x 8.0 cm. Flowers cream. Fruit green, reddish on insolated side; Wooded valleys on sandstone with occasional sandstone outcrops","auto",NA,"Raddi","Mitchell, JD","1984","29243","1971","01","27","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1457","2015-12-02 09:56:22-02","UnB","UB","199297","S","Plantae","Dicotyledoneae",NA,NA,"Piperaceae","Piper","aduncum","Piper aduncum","Rollo, MA","Brasil","Minas Gerais","Barão de Cocais","Mina de Ferro Trindade","-43.4872016906738","-19.94580078125","21378",NA,"auto",NA,"L.","Pirani, JR","1990","s.n.","1990","05","10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA
"1458","2016-09-19 16:10:08-03","UnB","UB","134651","S","Plantae","Dicotyledoneae",NA,NA,"Melastomataceae","Tibouchina","martialis","Tibouchina martialis","Carvalho, AM","Brasil","Minas Gerais","Barão de Cocais","Serra do Caraça, arredores do Colégio do Caraça","-43.4872016906738","-19.94580078125","21378","Flores com cálice verde.; Subarbusto 0,5m.; Cerrado","auto",NA,"Cogn.","Wurdack, JJ","1990","2141","1986","01","26","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","2017-03-27 17:51:02-03","UnB","UB","155810","S","Plantae","Dicotyledoneae",NA,NA,"Rubiaceae","Psychotria",NA,"Psychotria","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Serra do Espinhaço. Ca.9km W of Barão de Cocais, at base of Serra da Caraça.","-43.4872016906738","-19.94580078125","21378","Shrub ca. 1m tall. Corolla cream.; Gallery forest with adjacent outcrops, gray sandy soil.","auto",NA,NA,"Kirkbride Junior, JH",NA,"29006","1971","01","24","Southern America",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1460","2017-03-27 17:49:35-03","UnB","UB","774","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae",NA,NA,NA,"Irwin, HS; Harley, RM; et al.","Brasil","Minas Gerais","Barão de Cocais","10KMW de Barão de Cocais, Colinas da Serra da Caraca","-43.4872016906738","-19.94580078125","21378","D1,5M#.; Arbusto 1,5m. Fruto verde.; Bosque próximo a riacho. Topologia: Elevações arenosas. Solo: Arenoso.","auto",NA,NA,"Ignorado",NA,"28840","1971","01","22","Southern America",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"1461","2017-01-18 16:30:47-02","UnB","UB",NA,"S","Plantae","Monocotyledonae",NA,NA,"Velloziaceae","Barbacenia","gentianoides","Barbacenia gentianoides","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 10.0 km of Barão de Cocais","-43.4872016906738","-19.94580078125","21378","Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação do Norte, supported in part by funds from the National Science Foundation; Stems to ca. 10.0 cm long. Buds yellow-orange; Outc","auto",NA,"Goethart & Henrard","Flora do Brasil","2016","29046","1971","01","24","Southern America",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"1462","2017-03-27 17:52:36-03","UnB","UB","162788","S","Plantae","Monocotyledonae",NA,NA,"Cyperaceae","Bulbostylis",NA,"Bulbostylis","Irwin, HS; Harley, RM; Onishi, E","Brasil","Minas Gerais","Barão de Cocais","Ca. 10 km. W. of Barão de Cocais, ca. 1400 elev.","-43.49","-19.95",NA,"Culms erect, to ca. 50 cm. tall.; Sedge meadow (brejo). Cerrado, sedge meadow, and gallery forest, gray sandy soil, lower slopes of Serra da Caraça.",NA,NA,NA,NA,NA,"28929","1971","01","23","Southern America","-43.49","-19.95",NA,"UB0006263","UB0006263",NA,NA,NA,NA,NA,NA,NA
