"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","class","scientificNameAuthorship","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType"
"1008","2019-10-02 15:07:11-03","UFMG","BHCB","82157","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","prolifera","Acianthera prolifera",NA,NA,NA,NA,"Mota, RC da","2002","12","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.569667","-19.091833","-43.569667","-19.091833",NA,NA,"Erva rupestre; flores vináceas.; Planta coletada em campo rupestre",NA,NA,"(Herb. ex Lindl.) Pridgeon & M.W.Chase","2022","Southern America",NA,"BHCB044940",NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-10-02 15:07:11-03","UFMG","BHCB","113841","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","teres","Acianthera teres",NA,NA,NA,NA,"Batista, JAN; Mota, RC da; El Bizri, HR","2006","12","12","Brasil","Minas Gerais","Conceição do Mato Dentro","Conceição do Mato Dentro. Pico do Soldado","-43.403167","-18.997556","-43.403167","-18.997556",NA,NA,"Erva rupícola, sobre rocha em campo rupestre sobre canga. Comum no local.",NA,NA,"(Lindl.) Borba","1771","Southern America",NA,NA,NA,"1134","1134",NA,NA,NA,NA,NA
"1010","2019-10-02 15:07:12-03","UFMG","BHCB","156260","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","teres","Acianthera teres",NA,NA,NA,NA,"Carvalho, LB","2012","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.432222","-18.909444","-43.432222","-18.909444",NA,NA,NA,NA,NA,"(Lindl.) Borba","s.n.","Southern America",NA,NA,NA,"900","900",NA,NA,NA,NA,NA
"1011","2019-10-02 15:07:12-03","UFMG","BHCB","163277","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","teres","Acianthera teres",NA,"2013","02",NA,"Vidal, CV; Paula, RL de","2013","01","14","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.391111","-19.016389","-43.391111","-19.016389",NA,NA,"Campo rupestre sobre formação ferrífera; Herbáceo",NA,NA,"(Lindl.) Borba","1102","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-10-02 15:07:12-03","UFMG","BHCB","82156","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","teres","Acianthera teres",NA,"2007","07",NA,"Mota, RC da","2002","12","24","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.606667","-19.075972","-43.606667","-19.075972",NA,NA,"Erva rupestre; flores acastanhadas.; Planta coletada em campo rupestre",NA,NA,"(Lindl.) Borba","2021","Southern America",NA,"BHCB034245",NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-10-02 15:07:12-03","UFMG","BHCB","185950","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","translucida","Acianthera translucida",NA,"2018","10","11","Gontijo, FD","2014","10","03","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.390414","-18.979311","-43.390414","-18.979311",NA,NA,"Herbáceo; Frutificação; Epífita em palmeira, frutos verdes imaturos; Floresta estacional semidecidual",NA,NA,"(Barb.Rodr.) Luer","331","Southern America",NA,"BHCB185950",NA,"651","651",NA,NA,NA,NA,NA
"1014","2019-10-02 14:57:12-03","UFMG","BHCB","186178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","ligustroides","Miconia ligustroides",NA,NA,NA,NA,"Vidal, CV","2014","12","05","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.3104","-20.209031","-43.3104","-20.209031",NA,NA,"Arbustivo/Subarbustivo; Frutificação; Frutos negros quando maduros. Altura 2,5m.; Campo rupestre sobre formação ferruginosa",NA,NA,"(DC.) Naudin","1312","Southern America",NA,"BHCB186178",NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-10-02 14:52:57-03","UFMG","BHCB","186037","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha",NA,"Acalypha",NA,NA,NA,NA,"Gontijo, FD","2014","10","14","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.356142","-20.068172","-43.356142","-20.068172",NA,NA,"Arbustivo/Subarbustivo; Floração; Próximo à drenagem. Altura 2,5m; Floresta estacional semidecidual",NA,NA,NA,"421","Southern America",NA,"BHCB186037",NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-10-02 15:08:41-03","UFMG","BHCB","185775","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Trichanthecium",NA,"Trichanthecium",NA,NA,NA,NA,"Vidal, CV","2014","08","20","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.374117","-19.823844","-43.374117","-19.823844",NA,NA,"Herbáceo; Floração; Altura 0,4m; Campo rupestre sobre formação ferruginosa",NA,NA,NA,"1280","Southern America",NA,"BHCB185775",NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-10-02 14:53:26-03","UFMG","BHCB","185767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","americana","Aeschynomene americana",NA,"2015","05","22","Vidal, CV","2014","08","13","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.34455","-20.023214","-43.34455","-20.023214",NA,NA,"Arbustivo/Subarbustivo; Floração/Frutificação; Flores amarelas, altura 1m; Campo rupestre sobre formação ferruginosa",NA,NA,"L.","1272","Southern America",NA,"BHCB185767",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2019-10-02 14:56:42-03","UFMG","BHCB","163249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,"2013","02",NA,"Tameirão Neto, E","2012","11","14","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.356944","-19.676389","-43.356944","-19.676389",NA,NA,"Campo rupestre sobre formação ferrífera; Herbáceo",NA,NA,"(Kunth) DC.","5188","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2019-10-02 14:53:26-03","UFMG","BHCB","185622","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","americana","Aeschynomene americana",NA,NA,NA,NA,"Tameirão Neto, E; Vidal, CV","2013","12","03","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.354022","-19.083308","-43.354022","-19.083308",NA,NA,"Arbustivo/subarbustivo; Floração/Frutificação; Flor amarela; Campo rupestre sobre formação ferruginosa",NA,NA,"L.","5528","Southern America",NA,"BHCB185622",NA,NA,NA,NA,NA,NA,NA,NA
"1020","2019-10-02 14:53:26-03","UFMG","BHCB","156198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","elegans","Aeschynomene elegans",NA,NA,NA,NA,"Pena, FSR","2011","12",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.433056","-18.904444","-43.433056","-18.904444",NA,NA,NA,NA,NA,"Schltdl. & Cham.","s.n.","Southern America",NA,NA,NA,"900","900",NA,NA,NA,NA,NA
"1021","2019-10-02 14:53:26-03","UFMG","BHCB","186125","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","falcata","Aeschynomene falcata",NA,"2015","05","22","Vidal, CV","2014","11","19","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.356414","-19.923083","-43.356414","-19.923083",NA,NA,"Herbáceo; Floração; Flor amarela. Altura 0,50m; Campo rupestre sobre formação ferruginosa",NA,NA,"(Poir.) DC.","1296","Southern America",NA,"BHCB186125",NA,NA,NA,NA,NA,NA,NA,NA
"1022","2019-10-02 14:57:12-03","UFMG","BHCB","185762","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","ligustroides","Miconia ligustroides",NA,NA,NA,NA,"Vidal, CV","2014","08","01","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.378356","-19.649194","-43.378356","-19.649194",NA,NA,"Arbustivo/Subarbustivo; Frutificação; Frutos verdes, altura 2m; Campo rupestre sobre formação ferruginosa",NA,NA,"(DC.) Naudin","1267","Southern America",NA,"BHCB185762",NA,NA,NA,NA,NA,NA,NA,NA
"1023","2019-10-02 14:52:47-03","UFMG","BHCB","186183","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis",NA,"2015","08",NA,"Vidal, CV","2014","12","10","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.414733","-19.540736","-43.414733","-19.540736",NA,NA,"Arbustivo/Subarbustivo; Floração; Flor vermelha. Altura 1,5m.; Campo rupestre sobre formação ferruginosa",NA,NA,"Meisn.","1317","Southern America",NA,"BHCB186183",NA,NA,NA,NA,NA,NA,NA,NA
"1024","2019-10-02 15:07:12-03","UFMG","BHCB","186186","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","teres","Acianthera teres",NA,NA,NA,NA,"Vidal, CV","2014","12","11","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.398947","-19.530667","-43.398947","-19.530667",NA,NA,"Herbáceo; Floração; Altura 0,10m; Campo rupestre sobre formação ferruginosa",NA,NA,"(Lindl.) Borba","1320","Southern America",NA,"BHCB186186",NA,NA,NA,NA,NA,NA,NA,NA
"1025","2019-10-02 15:01:40-03","UFMG","BHCB","185954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Caamembeca","laureola","Caamembeca laureola",NA,NA,NA,NA,"Gontijo, FD","2014","10","04","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.398678","-19.523056","-43.398678","-19.523056",NA,NA,"Arbustivo/Subarbustivo; Floração; Sub-bosque de FES. Flores amarelas; Floresta estacional semidecidual",NA,NA,"(A.St.-Hil. & Moq.) J.F.B.Pastore","335","Southern America",NA,"BHCB185954",NA,NA,NA,NA,NA,NA,NA,NA
"1026","2019-10-02 14:52:00-03","UFMG","BHCB","185956","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Maytenus",NA,"Maytenus",NA,NA,NA,NA,"Gontijo, FD","2014","10","04","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.398736","-19.522156","-43.398736","-19.522156",NA,NA,"Arbóreo; Floração; Próximo a drenagem, altura 3m; Floresta estacional semidecidual",NA,NA,NA,"337","Southern America",NA,"BHCB185956",NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-10-02 14:53:26-03","UFMG","BHCB","163211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","gracilis","Aeschynomene gracilis",NA,"2013","02",NA,"Vidal, CV; Paula, RL de","2012","12","15","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Herbáceo",NA,NA,"Vogel","1084","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2019-10-02 15:04:42-03","UFMG","BHCB","163310","PreservedSpecimen","Plantae","Dicotyledon",NA,"Styracaceae","Styrax","maninul","Styrax maninul",NA,"2013","02",NA,"Tameirão Neto, E; Vidal, CV","2012","08","16","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Floresta semidecidual; Arbustivo",NA,NA,"B.Walln.","5159","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2019-10-02 15:00:26-03","UFMG","BHCB","163266","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","guianensis","Myrcia guianensis",NA,"2013","02",NA,"Tameirão Neto, E","2012","11","15","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Arbustivo",NA,NA,"(Aubl.) DC.","5195","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2019-10-02 14:52:21-03","UFMG","BHCB","163197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"2013","02",NA,"Vidal, CV; Paula, RL de","2012","12","11","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Herbáceo",NA,NA,"Mart.","1080","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2019-10-02 14:54:27-03","UFMG","BHCB","163223","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Periandra","mediterranea","Periandra mediterranea",NA,"2013","02",NA,"Tameirão Neto, E","2012","11","15","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Herbáceo",NA,NA,"(Vell.) Taub.","5197","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2019-10-02 14:52:47-03","UFMG","BHCB","163204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis",NA,"2013","02",NA,"Vidal, CV; Paula, RL de","2013","01","13","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Arbustivo",NA,NA,"Meisn.","1099","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2019-10-02 15:02:05-03","UFMG","BHCB","163301","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Amaioua","guianensis","Amaioua guianensis",NA,"2013","02",NA,"Tameirão Neto, E","2012","11","15","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Transição entre campo rupestre sobre formação ferrífera e capão de floresta semidecidual; Arbóreo",NA,NA,"Aubl.","5208","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2019-10-02 15:05:01-03","UFMG","BHCB","163323","PreservedSpecimen","Plantae","Dicotyledon",NA,"Verbenaceae","Stachytarpheta","glabra","Stachytarpheta glabra",NA,"2013","02",NA,"Vidal, CV; Paula, RL de","2013","01","09","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Arbustivo",NA,NA,"Cham.","1088","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2019-10-02 14:53:40-03","UFMG","BHCB","163214","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum",NA,"2013","02",NA,"Tameirão Neto, E","2012","11","13","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Escandente",NA,NA,"Benth.","5172","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2019-10-02 14:56:02-03","UFMG","BHCB","163240","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","variabilis","Byrsonima variabilis",NA,"2013","02",NA,"Tameirão Neto, E; Vidal, CV","2012","08","17","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Arbustivo",NA,NA,"A.Juss.","5164","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2019-10-02 14:53:40-03","UFMG","BHCB","163213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum",NA,"2013","02",NA,"Tameirão Neto, E; Vidal, CV","2012","08","14","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Campo rupestre sobre formação ferrífera; Escandente",NA,NA,"Benth.","5093","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2019-10-02 15:00:31-03","UFMG","BHCB","163267","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","multiflora","Myrcia multiflora",NA,"2013","02",NA,"Tameirão Neto, E","2012","11","15","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,"Floresta semidecidual; Arbustivo",NA,NA,"(Lam.) DC.","5207","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2019-10-02 14:54:49-03","UFMG","BHCB","185748","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gentianaceae","Calolisianthus","pedunculatus","Calolisianthus pedunculatus",NA,NA,NA,NA,"Vidal, CV","2014","07","24","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.387389","-19.442753","-43.387389","-19.442753",NA,NA,"Herbáceo; Floração; Flores vermelhas, altura 0,50m; Campo rupestre sobre formação ferruginosa",NA,NA,"(Cham. & Schltdl.) Gilg","1253","Southern America",NA,"BHCB185748",NA,NA,NA,NA,NA,NA,NA,NA
"1040","2019-10-02 15:02:35-03","UFMG","BHCB","186150","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria",NA,"Psychotria",NA,NA,NA,NA,"Gontijo, FD","2014","11","14","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.360994","-19.422539","-43.360994","-19.422539",NA,NA,"Herbáceo; Floração; Flores brancas; Floresta estacional semidecidual",NA,NA,"L.","521","Southern America",NA,"BHCB186150",NA,NA,NA,NA,NA,NA,NA,NA
"1041","2019-10-02 14:53:26-03","UFMG","BHCB","189789","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","riedeliana","Aeschynomene riedeliana",NA,"2017","07","05","Quaresma, AS; Oliveira, CT","2017","05","24","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.316389","-19.374722","-43.316389","-19.374722",NA,NA,"Erva até 40 cm alt. Inflorescência amarela.; Campo rupestre quartizítico.",NA,NA,"Taub.","573","Southern America",NA,"BHCB189789",NA,NA,NA,NA,NA,NA,NA,NA
"1042","2019-10-02 14:52:00-03","UFMG","BHCB","185816","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Maytenus",NA,"Maytenus",NA,NA,NA,NA,"Gontijo, FD; Tameirão Neto, E; Souza, DT","2014","08","22","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.378889","-19.261181","-43.378889","-19.261181",NA,NA,"Arbóreo; Floração; Floresta estacional semidecidual",NA,NA,NA,"1188","Southern America",NA,"BHCB185816",NA,"701","701",NA,NA,NA,NA,NA
"1043","2019-10-02 14:56:37-03","UFMG","BHCB","165210","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae",NA,NA,NA,NA,NA,NA,NA,"Freitas, FS; Machado, TM","2013","07","17","Brasil","Minas Gerais","Conceição do Mato Dentro","Estrada para Conceição do Mato dentro, Bifurcação para Morro do Pilar, lado Direito","-43.498056","-19.220833","-43.498056","-19.220833",NA,NA,"Erva, 0,4m. Flores brancas, estames amarelos. Campo rupestre, apenas 1 indivíduo encontrado. Prensado no álcool",NA,NA,NA,"75","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2019-10-02 14:50:17-03","UFMG","BHCB","185725","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","rufogrisea","Lepidaploa rufogrisea",NA,"2015","04","13","Vidal, CV","2014","05","15","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.397722","-19.196494","-43.397722","-19.196494",NA,NA,"Arbustivo/Subarbustivo; Floração; Flor roxa, altura 1,5m (antigo código: A5-P1); Campo rupestre sobre formação ferruginosa",NA,NA,"(A.St.-Hil.) H.Rob.","1244","Southern America",NA,"BHCB185725",NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019-10-02 14:48:40-03","UFMG","BHCB","163164","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Ditassa","mucronata","Ditassa mucronata",NA,"2013","02",NA,"Tameirão Neto, E; Vidal, CV","2012","08","14","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.399167","-19.181667","-43.399167","-19.181667",NA,NA,"Transição entre floresta semidecidual e campo rupestre sobre formação ferrífera; Escandente",NA,NA,"Mart.","5127","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2019-10-02 14:52:46-03","UFMG","BHCB","163203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis",NA,"2013","02",NA,"Tameirão Neto, E; Vidal, CV","2012","08","14","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.399167","-19.181667","-43.399167","-19.181667",NA,NA,"Campo rupestre sobre formação ferrífera; Arbustivo",NA,NA,"Meisn.","5091","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2019-10-02 14:57:12-03","UFMG","BHCB","186008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","ligustroides","Miconia ligustroides",NA,NA,NA,NA,"Gontijo, FD","2014","10","09","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.293389","-19.178425","-43.293389","-19.178425",NA,NA,"Arbustivo/Subarbustivo; Frutificação; Próximo à trilha de acesso, altura 1,70m; Campo limpo/Campo cerrado",NA,NA,"(DC.) Naudin","389","Southern America",NA,"BHCB186008",NA,NA,NA,NA,NA,NA,NA,NA
"1048","2019-10-02 15:08:52-03","UFMG","BHCB","116052","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","compacta","Vellozia compacta",NA,"2013",NA,NA,"Braga, LDS","2013","12","15","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó","-43.349167","-19.164444","-43.349167","-19.164444",NA,NA,"Campo rupestre.",NA,NA,"Mart. ex Schult. & Schult.","4","Southern America",NA,"BHCB012201",NA,"1100","1100",NA,NA,NA,NA,NA
"1049","2019-10-02 14:53:46-03","UFMG","BHCB","185595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","mucronata","Chamaecrista mucronata",NA,"2015","05","22","Tameirão Neto, E; Vidal, CV","2013","11","28","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.302872","-19.163719","-43.302872","-19.163719",NA,NA,"Arbustivo/subarbustivo; Floração; Flor amarela; Campo rupestre sobre formação quartzítica",NA,NA,"(Spreng.) H.S.Irwin & Barneby","5501","Southern America",NA,"BHCB185595",NA,NA,NA,NA,NA,NA,NA,NA
