"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","individualCount"
"5628","2019-11-13 11:26:36-03","USP","SPF","160342","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","Campomanesia adamantium","Souza, JP","208","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00160342",NA,"adamantium",NA,"(Cambess.) O.Berg","Stadnik, A; Lucresia, L; Melo, JDO","2019","07",NA,"20553","auto",NA,NA,NA,NA,NA
"5629","2019-11-13 11:32:22-03","USP","SPF","66775","PreservedSpecimen","Plantae",NA,NA,"Styracaceae","Styrax","Styrax aureus","Krieger, L","9656","1970","12","19",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00066775",NA,"aureus",NA,"Mart.","Pirani, JR","1999",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5630","2019-11-13 11:26:36-03","USP","SPF","132662","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","Campomanesia adamantium","Souza, JP","239","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00132662",NA,"adamantium",NA,"(Cambess.) O.Berg","Faria, JEQ","2012","10",NA,"20553","auto",NA,NA,NA,NA,NA
"5631","2019-11-13 11:29:29-03","USP","SPF","191437","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","Myrsine coriacea","Krieger, L","s.n.","1970","12","19",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00191437",NA,"coriacea",NA,"(Sw.) R.Br. ex Roem. & Schult.","Freitas, MF","1998","09",NA,"20553","auto",NA,NA,NA,NA,NA
"5632","2019-11-13 11:25:31-03","USP","SPF","140489","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia alborufescens","Souza, JP","204","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00140489",NA,"alborufescens",NA,"Naudin","Goldenberg, R","1998",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5633","2019-11-13 11:21:44-03","USP","SPF","75092","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Camptosema","Camptosema scarlatinum","Jouy, A","B1229","1990","11","11",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"1000","1000",NA,NA,"SPF00075092",NA,"scarlatinum",NA,"(Mart. ex Benth.) Burkart","Queiroz, LP",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5634","2019-11-13 11:22:36-03","USP","SPF","203166","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","Mimosa","Souza, JP","198","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00203166",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5635","2019-11-13 11:28:17-03","USP","SPF","148950","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","Peperomia decora pilosa","Krieger, L","CESJ9702","1970","12",NA,NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00148950","SPF00148950","decora","pilosa","Yunck.","Guimarães, EF","1980","01",NA,"20553","auto",NA,NA,NA,NA,NA
"5636","2019-11-13 11:22:20-03","USP","SPF","122508","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Eriosema","Eriosema glabrum","Teixeira, EM","s.n.","1990","12",NA,NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00122508",NA,"glabrum",NA,"Mart. ex Benth.","Queiroz, LP","1997","07",NA,"20553","auto",NA,NA,NA,NA,NA
"5637","2019-11-13 11:14:59-03","USP","SPF","155173","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Ditassa","Ditassa retusa","Pereira, E","7276","1963","03","21",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"Cipó com látex, fl. branca.","SPF00155173",NA,"retusa",NA,"Mart.","Rapini, A","2002",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5638","2019-11-13 11:19:39-03","USP","SPF","130760","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","Erythroxylum suberosum","Souza, JP","229","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00130760",NA,"suberosum",NA,"A.St.-Hil.","Amaral, A","1997","01",NA,"20553","auto",NA,NA,NA,NA,NA
"5639","2019-11-13 11:26:36-03","USP","SPF","109138","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","Campomanesia adamantium","Souza, JP","208","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00109138",NA,"adamantium",NA,"(Cambess.) O.Berg","Stadnik, A; Lucresia, L; Melo, JDO","2019","07",NA,"20553","auto",NA,NA,NA,NA,NA
"5640","2019-11-13 11:29:31-03","USP","SPF","177101","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","Myrsine monticola","Krieger, L","CESJ10687","1971","06","10",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00177101",NA,"monticola",NA,"Mart.","Freitas, MF","2000","08",NA,"20553","auto",NA,NA,NA,NA,NA
"5641","2019-11-13 11:25:19-03","USP","SPF","134056","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","Lavoisiera imbricata","Teixeira, WA","s.n.","1994","10","24",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134056",NA,"imbricata",NA,"DC.","Versiane, AFA","2019","04",NA,"20553","auto",NA,NA,NA,NA,NA
"5642","2019-11-13 11:26:55-03","USP","SPF","132666","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","Myrcia","Souza, JP","244","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00132666",NA,NA,NA,"Mart.","Fernandes, T","2019","02",NA,"20553","auto",NA,NA,NA,NA,NA
"5643","2019-11-13 11:21:51-03","USP","SPF","161154","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","Chamaecrista ciliolata","Souza, JP","234","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00161154",NA,"ciliolata",NA,"(Benth.) H.S.Irwin & Barneby","Souza, VC","2001","01",NA,"20553","auto",NA,NA,NA,NA,NA
"5644","2019-11-13 11:15:34-03","USP","SPF","148984","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","Ilex subcordata","Groppo, M","694","2001","03","28",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00148984","SPF00148984","subcordata",NA,"Reissek","Groppo, M","2001",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5645","2019-11-13 11:16:09-03","USP","SPF","205537","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","Baccharis reticularia","Krieger, L","CESJ10636","1971","06","10",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00205537",NA,"reticularia",NA,"DC.","Teles, AM","2005","07",NA,"20553","auto",NA,NA,NA,NA,NA
"5646","2019-11-13 11:26:04-03","USP","SPF","144508","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cabralea","Cabralea canjerana canjerana","Krieger, L","s.n.","1971","10","28",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00144508",NA,"canjerana","canjerana","(Vell.) Mart.","Pirani, JR","2001",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5647","2019-11-13 11:26:33-03","USP","SPF","132661","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","Accara elegans","Souza, JP","238","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00132661",NA,"elegans",NA,"(DC.) Landrum","Santos, MF","2010","04",NA,"20553","auto",NA,NA,NA,NA,NA
"5648","2019-11-13 11:27:26-03","USP","SPF","151616","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","Guapira noxia","Paula-Souza, J","215a","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00151616",NA,"noxia",NA,"(Netto) Lundell","Souza, VC; Souza, JP",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5649","2019-11-13 11:20:36-03","USP","SPF","64855","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","Cyanocephalus rugosus","Krieger, L","10635","1971","06","10",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00064855","SPF00064855","rugosus",NA,"(Benth.) Harley & J.F.B.Pastore","Silva-Luz, CL","2015",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5650","2019-11-13 11:17:34-03","USP","SPF","101759","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Siphocampylus","Siphocampylus nitidus","Teixeira, WA","s.n.","1993","07","05",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00101759","SPF00101759","nitidus",NA,"Pohl","Godoy, SAP","1995","07","11","20553","auto",NA,NA,NA,NA,NA
"5651","2019-11-13 11:20:19-03","USP","SPF","106422","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Paliavana","Paliavana sericiflora","Teixeira, WA","s.n.","1994","02","23",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00106422","SPF00106422","sericiflora",NA,"Benth.","Lombardi, JA","1995","03",NA,"20553","auto",NA,NA,NA,NA,NA
"5652","2019-11-13 11:15:36-03","USP","SPF","148985","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","Ilex velutina","Groppo, M","695","2001","03","28",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00148985","SPF00148985","velutina",NA,"Mart. ex Reissek","Groppo, M","2001",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5653","2019-11-13 11:14:14-03","USP","SPF","212234","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","Gomphrena scapigera","Krieger, L","CESJ10671","1971","06","10",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00212234",NA,"scapigera",NA,"Mart.","Menini-Neto, L","2001","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5654","2019-11-13 11:20:40-03","USP","SPF","64874","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","Eriope macrostachya hypoleuca","Krieger, L","9687","1970","12","19",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00064874","SPF00064874","macrostachya","hypoleuca","Benth.","Harley, RM","1991","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5655","2019-11-13 11:29:34-03","USP","SPF","110681","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","Roupala montana","Souza, JP","284","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00110681",NA,"montana",NA,"Aubl.","Lupo, R","1996","10",NA,"20553","auto",NA,NA,NA,NA,NA
"5656","2019-11-13 11:17:34-03","USP","SPF","101757","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Siphocampylus","Siphocampylus nitidus","Teixeira, WA","s.n.","1994","05","26",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00101757","SPF00101757","nitidus",NA,"Pohl","Godoy, SAP","1995","07","11","20553","auto",NA,NA,NA,NA,NA
"5657","2019-11-13 11:25:52-03","USP","SPF","133996","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","Pleroma oleifolium","Teixeira, WA","s.n.","1995","03","05",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00133996",NA,"oleifolium",NA,"(DC.) R.Romero & Versiane","Rezende, AR","2010","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5658","2019-11-13 11:15:31-03","USP","SPF","145046","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","Ilex asperula","Krieger, L","s.n.","1971","10","28",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00145046","SPF00145046","asperula",NA,"Reissek","Groppo, M","2001","06",NA,"20553","auto",NA,NA,NA,NA,NA
"5659","2019-11-13 11:24:34-03","USP","SPF","140479","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","Heteropterys umbellata","Souza, JP","262","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito","Ca. 7 km da cidade em direção a Belo Horizonte. Campo rupestre.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"Arbusto, ca. 1.0 m alt. Flores amarelas.","SPF00140479","SPF00140479","umbellata",NA,"A.Juss.","Amorim, AMA","1999",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5660","2019-11-13 11:25:36-03","USP","SPF","134025","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia flammea","Teixeira, WA","s.n.","1994","06","16",NA,"Brasil","Minas Gerais","Itabirito","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134025",NA,"flammea",NA,"Casar.","Caddah, MK","2012","09",NA,"20553","auto",NA,NA,NA,NA,NA
"5661","2019-11-13 11:15:36-03","USP","SPF","148983","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","Ilex velutina","Groppo, M","693","2001","02","28",NA,"Brasil","Minas Gerais","Itabirito","Morros do Alto da Santa.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00148983","SPF00148983","velutina",NA,"Mart. ex Reissek","Groppo, M","2001",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5662","2019-11-13 11:14:59-03","USP","SPF","146597","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Ditassa","Ditassa retusa","Krieger, L","s.n.","1971","06","10",NA,"Brasil","Minas Gerais","Itabirito","No cerrado.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"Cipó volúvel, leitoso. Fr. pubescente.","SPF00146597",NA,"retusa",NA,"Mart.","Rapini, A","2001","03",NA,"20553","auto",NA,NA,NA,NA,NA
"5663","2019-11-13 11:15:11-03","USP","SPF","146617","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Minaria","Minaria acerosa","Krieger, L","CESJ10666","1971","06","10",NA,"Brasil","Minas Gerais","Itabirito","No cerrado, perto do barranco.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"Fl. acastanhada, lactífera.","SPF00146617",NA,"acerosa",NA,"(Mart.) T.U.P.Konno & Rapini","Rapini, A","2008",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5664","2019-11-13 11:17:53-03","USP","SPF","116910","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Cleome","Cleome rosea","Teixeira, WA","s.n.","1994","06","04",NA,"Brasil","Minas Gerais","Itabirito","Pico de Itabirito.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00116910",NA,"rosea",NA,"Vahl ex DC.","Costa-e-Silva, MB","1999","11",NA,"20553","auto",NA,NA,NA,NA,NA
"5665","2019-11-13 11:20:29-03","USP","SPF","100818","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Sisyrinchium","Sisyrinchium marchioides","Teixeira, WA","s.n.","1995","02","27",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00100818",NA,"marchioides",NA,"Ravenna","Chukr, NS","1995",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5666","2019-11-13 11:23:16-03","USP","SPF","136234","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Stylosanthes","Stylosanthes guianensis","Teixeira, WA","s.n.","1994","01","22",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00136234",NA,"guianensis",NA,"(Aubl.) Sw.","Anônimo",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5667","2019-11-13 11:13:53-03","USP","SPF","100173","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","Justicia monticola","Teixeira, WA","26522","1995","02","28",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00100173","SPF00100173","monticola",NA,"(Nees) Profice","Martinelli, IG","2010","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5668","2019-11-13 11:13:53-03","USP","SPF","100238","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","Justicia riparia","Teixeira, WA","22045","1993","07","05",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00100238","SPF00100238","riparia",NA,"Kameyama","Kameyama, C",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5669","2019-11-13 11:32:22-03","USP","SPF","130350","PreservedSpecimen","Plantae",NA,NA,"Styracaceae","Styrax","Styrax aureus","Teixeira, WA","s.n.","1993","08","28",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00130350",NA,"aureus",NA,"Mart.","Wallnöfer, B","1997",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5670","2019-11-13 11:25:33-03","USP","SPF","133993","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia cubatanensis","Teixeira, WA","s.n.","1994","03","29",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00133993",NA,"cubatanensis",NA,"Hoehne","Rezende, AR","2010","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5671","2019-11-13 11:25:52-03","USP","SPF","134045","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","Ossaea coriacea","Teixeira, WA","s.n.","1994","01","22",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134045",NA,"coriacea",NA,"Triana","Reginato, M","2011",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5672","2019-11-13 11:25:43-03","USP","SPF","134061","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Microlicia","Microlicia","Teixeira, WA","s.n.","1995","04","13",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134061",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5673","2019-11-13 11:25:36-03","USP","SPF","134029","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia flammea","Teixeira, WA","s.n.","1995","02","13",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134029",NA,"flammea",NA,"Casar.","Caddah, MK","2012","09",NA,"20553","auto",NA,NA,NA,NA,NA
"5674","2019-11-13 11:29:43-03","USP","SPF","161295","PreservedSpecimen","Plantae",NA,NA,"Rosaceae","Prunus","Prunus myrtifolia","Teixeira, WA","26364","1995","02","28",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00161295",NA,"myrtifolia",NA,"(L.) Urb.","Kiyama, CY","1996","10",NA,"20553","auto",NA,NA,NA,NA,NA
"5675","2019-11-13 11:25:17-03","USP","SPF","134033","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Comolia","Comolia sertularia","Teixeira, WA","22010","1993","07","05",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134033",NA,"sertularia",NA,"Triana","Martins, AB",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5676","2019-11-13 11:25:17-03","USP","SPF","134046","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Comolia","Comolia sessilis","Teixeira, WA","24256","1993","09","17",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134046",NA,"sessilis",NA,"Triana","Rocha, MJR",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5677","2019-11-13 11:14:03-03","USP","SPF","100237","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","Ruellia villosa","Teixeira, WA","s.n.","1993","06","25",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00100237","SPF00100237","villosa",NA,"(Pohl ex Nees) Lindau","Kameyama, C","1995","10",NA,"20553","auto",NA,NA,NA,NA,NA
"5678","2019-11-13 11:25:38-03","USP","SPF","134053","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia ligustroides","Teixeira, WA","s.n.","1994","09","29",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134053",NA,"ligustroides",NA,"(DC.) Naudin","Rezende, AR","2010","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5679","2019-11-13 11:25:43-03","USP","SPF","134058","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Microlicia","Microlicia","Teixeira, WA","s.n.","1995","02","25",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134058",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"5680","2019-11-13 11:25:31-03","USP","SPF","134028","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia albicans","Teixeira, WA","s.n.","2010","12","07",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134028",NA,"albicans",NA,"(Sw.) Steud.","Rezende, AR","2010","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5681","2019-11-13 11:25:38-03","USP","SPF","134057","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia ligustroides","Teixeira, WA","s.n.","2010","02","08",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134057",NA,"ligustroides",NA,"(DC.) Naudin","Rezende, AR","2010","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5682","2019-11-13 11:25:38-03","USP","SPF","134059","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","Miconia ligustroides","Teixeira, WA","s.n.","1995","02","27",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00134059",NA,"ligustroides",NA,"(DC.) Naudin","Rezende, AR","2010","12",NA,"20553","auto",NA,NA,NA,NA,NA
"5683","2019-11-13 11:17:34-03","USP","SPF","101760","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Wahlenbergia","Wahlenbergia brasiliensis","Teixeira, WA","s.n.","1994","05","31",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"SPF00101760","SPF00101760","brasiliensis",NA,"Cham.","Godoy, SAP","1995","06","30","20553","auto",NA,NA,NA,NA,NA
