"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","previousCatalogNumber","relatedCatalogItem"
"105","2019-08-20 10:04:04-03","UNICAMP","UEC","31881","S","Plantae","Magnoliopsida",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Duarte, AP; Pereira, E","1965","09","30","Brazil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,"flor, Árvore de 4 - 5 metros. Flor alva.","auto","Mart.","Kinoshita, LS","1992","11","17","9237",NA,NA,NA,NA,"UEC171147","UEC171147",NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:14:09-03","UNICAMP","UEC","98996","S","Plantae","Magnoliopsida",NA,NA,"Fabaceae","Machaerium","violaceum","Machaerium violaceum","Salino, A; Moraes, PO","1998","04","18","Brazil","Minas Gerais","Muriaé","Área de inundação da Usina Hidrelétrica de Cachoeira Encoberta.","-42.3664016723633","-21.1305999755859","32715",NA,"Arbusto apoiante, com folhas catárceas, flores quase negras com bordos brancos.; Ás margens do Rio Glória.","auto","Vogel","Filardi, FLR","2009","12",NA,"4191",NA,NA,NA,NA,"UEC199446","UEC199446",NA,NA,NA,NA,NA,NA
"107","2020-02-10 17:49:12-03","UNICAMP","UEC","81342","S","Plantae","Magnoliopsida",NA,NA,"Acanthaceae","Mendoncia","velloziana","Mendoncia velloziana","Pirani, JR; Mello-Silva, R; Fernandes, JB; Ferreira, AG; Simão, RC","1989","10","23","Brazil","Minas Gerais","Muriaé","Fazenda Barro Alegre, mata perto de córrego Barro Alegre, beira da BR 116. Floresta pluvial tropical atlântica.","-42.3664016723633","-21.1305999755859","32715",NA,"Trepadeira, orla da mata. Corola rubra. Bracteas ocráceas.","auto","Nees","Kameyama, C","1991","02",NA,"2528",NA,NA,NA,NA,"UEC097835","UEC097835",NA,NA,NA,NA,NA,NA
"108","2019-08-20 10:07:56-03","UNICAMP","UEC","41738","S","Plantae","Magnoliopsida",NA,NA,"Bignoniaceae","Fridericia","speciosa","Fridericia speciosa","Hatschbach, G","1984","12","12","Brazil","Minas Gerais","Muriaé","Rodovia BR-116","-42.3664016723633","-21.1305999755859","32715",NA,"Flores, Trepadeira lenhosa, flor alvescente, nervuras e ápice corola vermelho. Orla da Mata.","auto","Mart.","Hatschbach, G","1995","01",NA,"48791",NA,NA,NA,NA,"UEC139953","UEC139953",NA,NA,NA,NA,NA,NA
"109","2019-07-17 14:41:00-03","UFRRJ","RBR","10343","S","Plantae",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","Simão-Bianchini, R; Pirani, JR; Mello-Silva, R; Fernandes, JB","1989","10","23","Brasil","Minas Gerais","Muriaé","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","(Tul.) A.DC.","Pereira-Moura, MVL","1990","10","29","208",NA,NA,NA,NA,"RBR00010343",NA,NA,NA,NA,NA,NA,NA
"110","2019-12-06 14:50:18-03","MBM","MBM","274606","S","Plantae",NA,NA,NA,"Fabaceae","Rhynchosia","phaseoloides","Rhynchosia phaseoloides","Salino, A.","1998","03","21","Brazil","Minas Gerais","Muriaé","As margens do rio Glória, na Floresta Ciliar da área de captação de água do DEMAE","-42.3664016723633","-21.1305999755859","32715",NA,"Trepadeira com folhas cartáceas, sementes vermelhas e pretas","auto","(Sw.) DC.","Fortunato, R.H.","2008","04","26","4090","Southern America",NA,NA,NA,"MBM274606","MBM274606",NA,NA,NA,NA,NA,NA
"111","2019-12-06 14:25:04-03","MBM","MBM","243745","S","Plantae",NA,NA,NA,"Annonaceae","Duguetia","chrysocarpa","Duguetia chrysocarpa","Mello-Silva, R.; Pirani, J.R.; Simão-Bianchini, R.; Fernandes, J.B.; Ferreira, A; Pirani, J.R.; Simão-Bianchini, R.; Fernandes, J.B.; Ferreira, A.G.","1989","10","22","Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Maas","Maas, P.J.M.","1999",NA,NA,"98","Southern America",NA,NA,NA,"MBM243745","MBM243745","ISOTYPE",NA,NA,NA,NA,NA
"112","2019-12-06 14:25:04-03","MBM","MBM","243744","S","Plantae",NA,NA,NA,"Annonaceae","Duguetia","chrysocarpa","Duguetia chrysocarpa","Mello-Silva, R.; Pirani, J.R.; Simão-Bianchini, R.; Ferreira, A.G.; Pirani, J.R.; Simão-Bianchini, R.; Ferreira, A.G.","1989","10","22","Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre","-42.3664016723633","-21.1305999755859","32715",NA,"Arvoreta ca. 7m alt., no interior da floresta. Flores creme com pétalas pintalgadas de cinza-arroxeado (reação contra mordedura de insetos?) Androceu e base da face interna das pétalas vermelhos. Gineceu creme.","auto","Maas","Maas, P.J.M.","1999",NA,NA,"98","Southern America",NA,NA,NA,"MBM243744","MBM243744","ISOTYPE",NA,NA,NA,NA,NA
"113","2019-12-06 14:53:42-03","MBM","MBM","82629","S","Plantae",NA,NA,NA,"Gesneriaceae","Paliavana","prasinata","Paliavana prasinata","Hatschbach, G.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Muriaé, arredores","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","(Ker Gawl.) Benth.","Chautems, A.",NA,NA,NA,"46299","Southern America",NA,NA,NA,"MBM082629","MBM082629",NA,NA,NA,NA,NA,NA
"114","2019-12-06 15:07:20-03","MBM","MBM","143724","S","Plantae",NA,NA,NA,"Moraceae","Pourouma","bicolor","Pourouma bicolor bicolor","Pirani, J.R.; et al.; et al.","1989","10","23","Brazil","Minas Gerais","Muriaé","Muriaé","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mart.","Romaniuc Neto, S.",NA,NA,NA,"2524","Southern America",NA,NA,NA,"MBM143724","MBM143724",NA,NA,NA,"bicolor",NA,NA
"115","2019-12-06 15:07:04-03","MBM","MBM","256288","S","Plantae",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Salino, A.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Rio da Glória","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Lam.","Berg, C.C.",NA,NA,NA,"4101","Southern America",NA,NA,NA,"MBM256288","MBM256288",NA,NA,NA,NA,NA,NA
"116","2019-12-06 15:11:58-03","MBM","MBM","84383","S","Plantae",NA,NA,NA,"Orchidaceae","Prescottia","plantaginifolia","Prescottia plantaginifolia","Hatschbach, G.","1983","08","03","Brazil","Minas Gerais","Muriaé","Rod. BR 116","-42.3664016723633","-21.1305999755859","32715",NA,"Em paredões rochoso-ímido. Flor verde","auto","Lindl. ex Hook.","Azevedo, C.","2009","02",NA,"46666","Southern America",NA,NA,NA,"MBM084383","MBM084383",NA,NA,NA,NA,NA,NA
"117","2019-12-06 15:04:52-03","MBM","MBM","97854","S","Plantae",NA,NA,NA,"Melastomataceae","Leandra","sericea","Leandra sericea","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","DC.","Wurdack, J.J.",NA,NA,NA,"48784","Southern America",NA,NA,NA,"MBM097854","MBM097854",NA,NA,NA,NA,NA,NA
"118","2019-12-06 15:06:53-03","MBM","MBM","183907","S","Plantae",NA,NA,NA,"Monimiaceae","Mollinedia","glabra","Mollinedia glabra","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","(Spr.) Perkins","Smith, S.F.",NA,NA,NA,"62920","Southern America",NA,NA,NA,"MBM183907","MBM183907",NA,NA,NA,NA,NA,NA
"119","2019-12-06 15:07:49-03","MBM","MBM","96339","S","Plantae",NA,NA,NA,"Myrtaceae","Campomanesia","laurifolia","Campomanesia laurifolia","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1984","12","11","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Gardner","Landrum, L.R.",NA,NA,NA,"48785","Southern America",NA,NA,NA,"MBM096339","MBM096339",NA,NA,NA,NA,NA,NA
"120","2019-12-06 15:07:23-03","MBM","MBM","96905","S","Plantae",NA,NA,NA,"Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Hatschbach, G.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Gaudich.","Berg, C.C.",NA,NA,NA,"48790","Southern America",NA,NA,NA,"MBM096905",NA,NA,NA,NA,NA,NA,NA
"121","2019-12-06 15:13:28-03","MBM","MBM","180872","S","Plantae",NA,NA,NA,"Piperaceae","Piper","arboreum","Piper arboreum arboreum","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Aubl.","Carvalho-Silva, M.",NA,NA,NA,"62922","Southern America",NA,NA,NA,"MBM180872","MBM180872",NA,NA,NA,"arboreum",NA,NA
"122","2019-12-06 14:35:38-03","MBM","MBM","96241","S","Plantae",NA,NA,NA,"Bignoniaceae","Cybistax","antisyphilitica","Cybistax antisyphilitica","Hatschbach, G.","1984","12","12","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mart.","Hatschbach, G.",NA,NA,NA,"48789","Southern America",NA,NA,NA,"MBM096241","MBM096241",NA,NA,NA,NA,NA,NA
"123","2019-12-06 14:35:42-03","MBM","MBM","96252","S","Plantae",NA,NA,NA,"Bignoniaceae","Fridericia","speciosa","Fridericia speciosa","Hatschbach, G.","1984","12","12","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mart.","Hatschbach, G.",NA,NA,NA,"48791","Southern America",NA,NA,NA,"MBM096252","MBM096252",NA,NA,NA,NA,NA,NA
"124","2019-12-06 14:45:06-03","MBM","MBM","180895","S","Plantae",NA,NA,NA,"Euphorbiaceae","Mabea","angustifolia","Mabea angustifolia","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","1995","08","09","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Benth.","Punt, W.",NA,NA,NA,"62921","Southern America",NA,NA,NA,"MBM180895","MBM180895",NA,NA,NA,NA,NA,NA
"125","2019-12-06 15:12:31-03","MBM","MBM","146775","S","Plantae",NA,NA,NA,"Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","Hatschbach, G.; Hatschbach, M.; Guimarães, O.; Hatschbach, M.; Guimarães, O.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Rod. BR-116, 10-15km ao sul de Muriaé","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mikan","Cervi, A.C.",NA,NA,NA,"44310","Southern America",NA,NA,NA,"MBM146775","MBM146775",NA,NA,NA,"amethystina",NA,NA
"126","2019-12-06 14:47:16-03","MBM","MBM","143677","S","Plantae",NA,NA,NA,"Fabaceae","Cleobulia","multiflora","Cleobulia multiflora","Hatschbach, G.",NA,NA,NA,"Brazil","Minas Gerais","Muriaé","Rod. BR-116, 10-15km S de Muriaé","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mart.","Hatschbach, G.",NA,NA,NA,"55418","Southern America",NA,NA,NA,"MBM143677","MBM143677",NA,NA,NA,NA,NA,NA
"127","2019-12-06 15:17:05-03","MBM","MBM","83890","S","Plantae",NA,NA,NA,"Pteridaceae","Adiantopsis","radiata","Adiantopsis radiata","Hatschbach, G.","1983","08","03","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","(L.) Fée","Smith, A.R.",NA,NA,NA,"46669","Southern America",NA,NA,NA,"MBM083890","MBM083890",NA,NA,NA,NA,NA,NA
"128","2019-12-06 14:25:00-03","MBM","MBM","155146","S","Plantae",NA,NA,NA,"Annonaceae","Anaxagorea","dolichocarpa","Anaxagorea dolichocarpa","Mello-Silva, R.; et al.; et al.","1989","10","22","Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Sprague & Sandw.","Maas, P.J.M.",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"MBM155146","MBM155146",NA,NA,NA,NA,NA,NA
"129","2019-12-06 14:24:53-03","MBM","MBM","83887","S","Plantae",NA,NA,NA,"Anemiaceae","Anemia","collina","Anemia collina","Hatschbach, G.","1983","08","03","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Raddi","Smith, A.R.",NA,NA,NA,"46668","Southern America",NA,NA,NA,"MBM083887","MBM083887",NA,NA,NA,NA,NA,NA
"130","2019-12-06 14:35:26-03","MBM","MBM","96256","S","Plantae",NA,NA,NA,"Bignoniaceae","Anemopaegma","floridum","Anemopaegma floridum","Hatschbach, G.; et al.; et al.","1984","12","12","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mart. ex DC.","Gentry, A.",NA,NA,NA,"48788","Southern America",NA,NA,NA,"MBM096256","MBM096256",NA,NA,NA,NA,NA,NA
"131","2019-12-06 14:28:29-03","MBM","MBM","150213","S","Plantae",NA,NA,NA,"Aristolochiaceae","Aristolochia","nevesarmondiana","Aristolochia nevesarmondiana","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1991","06","13","Brazil","Minas Gerais","Muriaé","Rod. BR-116,10-15km S de Muriaé","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Hoehne","Smith, S.F.",NA,NA,NA,"55417","Southern America",NA,NA,NA,"MBM150213","MBM150213",NA,NA,NA,NA,NA,NA
"132","2019-12-06 14:35:14-03","MBM","MBM","83269","S","Plantae",NA,NA,NA,"Begoniaceae","Begonia","platanifolia","Begonia platanifolia","Hatschbach, G.","1983","05","12","Brazil","Minas Gerais","Muriaé","Muriaé, arredores","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Schott","Smith; Wasshausen",NA,NA,NA,"46298","Southern America",NA,NA,NA,"MBM083269","MBM083269",NA,NA,NA,NA,NA,NA
"133","2019-12-06 14:35:38-03","MBM","MBM","96249","S","Plantae",NA,NA,NA,"Bignoniaceae","Clytostoma","sciuripabulum","Clytostoma sciuripabulum","Hatschbach, G.; et al.; et al.","1984","12","12","Brazil","Minas Gerais","Muriaé","Rod. BR-116","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Bur. & K. Schum.","Gentry, A.",NA,NA,NA,"48786","Southern America",NA,NA,NA,"MBM096249","MBM096249",NA,NA,NA,NA,NA,NA
"134","2018-08-17 11:52:18-03","JBB","HEPH","14702","S","Plantae","Dicotyledon",NA,"Fabales","Fabaceae","Centrosema","pubescens","Centrosema pubescens","Coradin, L; et al.","1987","08","31","Brasil","Minas Gerais","Muriaé","BR 116 de Muriaé para Leopoldina Km 13","-42.333333","-21.216667",NA,NA,"volúvel.Germoplasma obtido de seis plantas; volúvel; Fruto Verde claro; Área de mata pre Amazonia Maranhanse; Solo latossolo vermelho amarelo; Relevo Ondulado",NA,"Benth.","Coradin, L",NA,NA,NA,"8374","Southern America","-42.333333","-21.216667",NA,NA,NA,NA,"390","390",NA,NA,NA
"135","2019-10-02 14:59:48-03","UFMG","BHCB","194162","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae",NA,NA,NA,"Júlio, JL","2018","09","15","Brasil","Minas Gerais","Muriaé","Vermelho, Zona rural próx a Vermelho. Área de Impacto da Barragem do Rio Preto","-42.417508","-21.102247",NA,NA,"Árvore em fragmento florestal antropizado, topo de morro; Mata Atlântica, Floresta Estacional Semidecidual de encosta",NA,NA,NA,NA,NA,NA,"1","Southern America","-42.417508","-21.102247",NA,"BHCB194162",NA,NA,"400","450",NA,NA,NA
"136","2019-10-02 14:50:40-03","UFMG","BHCB","194161","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Piptocarpha","sellovii","Piptocarpha sellovii","Júlio, JL","2018","09","15","Brasil","Minas Gerais","Muriaé","Vermelho, Zona rural próx a Vermelho. Área de Impacto da Barragem do Rio Preto","-42.417508","-21.102247",NA,NA,"Disciplina de Id. Plantas Vasculares; Liana; frutificada, aculeada, inflorescencias em capitulos axilares, brancas, folhas discolores.; Mata Atlântica, Floresta Estacional Semidecidual de encosta. Borda de mata secundária, topo de mor",NA,"(Sch.Bip.) Baker",NA,"2018","09","30","2","Southern America","-42.417508","-21.102247",NA,"BHCB194161",NA,NA,"400","400",NA,NA,NA
"137","2019-10-02 14:55:04-03","UFMG","BHCB","16254","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lamiaceae","Congea","scandens","Congea scandens","Pequeno, PHA","1989","07","10","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto",NA,NA,NA,NA,NA,"4","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-10-02 14:48:39-03","UFMG","BHCB","16253","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Apocynaceae","Ceropegia","woodii","Ceropegia woodii","Pequeno, PHA","1989","07","10","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto",NA,NA,NA,NA,NA,"1","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-02-18 22:19:57-03","UFMG","BHCB","20218","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Euphorbiaceae","Mabea","fistulifera","Mabea fistulifera","Hatschbach, G","1995","08","09","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mart.",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-10-02 15:01:08-03","UFMG","BHCB","16252","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Oxalidaceae","Oxalis",NA,"Oxalis","Pequeno, PHA","1989","07","10","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto",NA,NA,NA,NA,NA,"3","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-02 14:48:24-03","UFMG","BHCB","70346","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Annonaceae","Annona","muricata","Annona muricata","Mello, RS",NA,NA,NA,"Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","L.",NA,NA,NA,NA,"1836","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-02-18 22:19:57-03","UFMG","BHCB","20218","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Euphorbiaceae","Mabea","fistulifera","Mabea fistulifera","Hatschbach, G","1995","08","09","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Mart.",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-02 15:01:08-03","UFMG","BHCB","16251","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Oxalidaceae","Oxalis",NA,"Oxalis","Pequeno, PHA","1989","07","20","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto",NA,NA,NA,NA,NA,"2","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-10-02 14:51:14-03","UFMG","BHCB","48278","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Begoniaceae","Begonia","platanifolia","Begonia platanifolia","Schotl.","1983","05","12","Brasil","Minas Gerais","Muriaé","Arredores.","-42.3664016723633","-21.1305999755859","32715",NA,"Planta carnosa, 1m, flores alvas, cálice rosado.; Paredões rochosos, úmidos.","auto","Schott",NA,"2009","12",NA,"s.n.","Southern America",NA,NA,NA,"BHCB047733",NA,NA,NA,NA,NA,NA,NA
"145","2019-10-02 15:04:37-03","UFMG","BHCB","170697","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Tsuji, R; Lorenzi, H; et al.","2007","01","30","Brasil","Minas Gerais","Muriaé","Beira da estrada caminho para Muriaé","-42.3664016723633","-21.1305999755859","32715",NA,"Árvore, ca. 4 m de altura. Flores brancas. Frutos ausentes.","auto","Roem. & Schult.",NA,"2007","01","30","1600","Southern America",NA,NA,NA,"BHCB015373",NA,NA,NA,NA,NA,NA,NA
"146","2019-10-02 14:48:24-03","UFMG","BHCB","49034","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Annonaceae","Duguetia","chrysocarpa","Duguetia chrysocarpa","Mello-Silva, R de; Pirani, JR; Simão-Bianchini, R; Fernandes, JB; Ferreira, AG","1989","10","22","Brasil","Minas Gerais","Muriaé","Fazenda Barra Alegre","-42.3664016723633","-21.1305999755859","32715",NA,"Arvoreta ca. 7 m alt., no interior da floresta. Flores creme com pétalas pintalgadas de cinza-arroxeado (reação contra mordedura de insetos?). Androceu e base da face interna das pétalas vermelhos. Gineceu creme","auto","Maas",NA,NA,NA,NA,"98","Southern America",NA,NA,NA,"BHCB000010","BHCB000010 BHCB000010_01","Isotypus",NA,NA,NA,NA,NA
"147","2019-10-02 14:53:11-03","UFMG","BHCB","26488","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Euphorbiaceae","Dalechampia","ficifolia","Dalechampia ficifolia","Pirani, JR; Mello-Silva, R de; Fernandes, JB; Ferreira, AG; Simão, R","1989","10","23","Brasil","Minas Gerais","Muriaé","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859","32715",NA,"trepadeira na orla da mata, bracteas involucrais alvo-esverdeadas, sépalas alvo-esverdeadas, filetes verde, anteras creme, gineceu verde","auto","Lam.",NA,"1991",NA,NA,"2526","Southern America",NA,NA,NA,"BHCB007781",NA,NA,NA,NA,NA,NA,NA
"148","2019-12-16 17:41:39-03","UFMG","BHCB","200734","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Euphorbiaceae","Aparisthimium","cordatum","Aparisthimium cordatum","Simão-Bianchini, R; Fernandes, JB; Pirani, JR; Mello-Silva, R de","1989","10","23","Brasil","Minas Gerais","Muriaé","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859","32715",NA,"Árvore, 10 m. de altura. Folhas jovens avermelhadas, inflorescência verde clara.; Interior da mata. Mata Atlântica.","auto","(A.Juss.) Baill.",NA,"2013",NA,NA,"213","Southern America",NA,NA,NA,"BHCB200734","BHCB200734",NA,NA,NA,NA,NA,NA
"149","2019-10-02 15:01:13-03","UFMG","BHCB","70438","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Passifloraceae","Passiflora","kermesina","Passiflora kermesina","Simão-Bianchini, R; Pirani, JR; Mello-Silva, R de","1989","10","23","Brasil","Minas Gerais","Muriaé","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859","32715",NA,"Trepadeira, em árvore alta. Flores roxas com base rosada. Estames verdes, estigma verdes e com pontos roxos. Frutos imatures verdes.; Mata Atlântica. Orla de mata","auto","Link & Otto",NA,"2001",NA,NA,"216","Southern America",NA,NA,NA,"BHCB008631",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-02 14:51:48-03","UFMG","BHCB","20959","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","Taylor, NP; Zappi, DC","1990","12","18","Brasil","Minas Gerais","Muriaé","Laranjal, Na rodovia BR 116, 2,5km N de São João da Sapucaia, 8km de Laranjal","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita pendente com ramos de mais de 2m de comprimento. Frutos alvos. Caule com fr. alc.; Em árvore velha com Seleicereus setaceus","auto","K.Schum.",NA,"2015","05","12","792","Southern America",NA,NA,NA,"BHCB024055",NA,NA,"250","250",NA,NA,NA
"151","2019-10-02 14:51:45-03","UFMG","BHCB","20960","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Cactaceae","Hylocereus","setaceus","Hylocereus setaceus","Taylor, NP; Zappi, DC","1990","12","18","Brasil","Minas Gerais","Muriaé","Laranjal, Rodovia BR116, 2,5 km N de São Jõao da Sapucaia, 8 km N de Laranjal","-42.3664016723633","-21.1305999755859","32715",NA,"Plantas escandentes, epiderme verde escura, plantas jovens com cerdas alvas. Epífita; Em árvore velha, com Rhipsalis baccifera","auto","Salm-Dyck",NA,"2015","05","13","793","Southern America",NA,NA,NA,"BHCB024551",NA,NA,"250","250",NA,NA,NA
"152","2019-10-02 15:08:18-03","UFMG","BHCB","73685","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Poaceae","Echinochloa",NA,"Echinochloa","Greco, MKB","2002","07","23","Brasil","Minas Gerais","Muriaé","Reservatório de Glória.","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-24 17:20:38-03","UFMG","BHCB","73684","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Cyperaceae","Cyperus","blepharoleptos","Cyperus blepharoleptos","Greco, MKB","2002","07","23","Brasil","Minas Gerais","Muriaé","Reservatório de Glória.","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Steud.",NA,"2019","09",NA,"s.n.","Southern America",NA,NA,NA,"BHCB052098",NA,NA,NA,NA,NA,NA,NA
"154","2019-10-02 15:04:00-03","UFMG","BHCB","41198","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum",NA,"Solanum","Salino, A",NA,NA,NA,"Brasil","Minas Gerais","Muriaé","Rio Glória","-42.3664016723633","-21.1305999755859","32715",NA,"Arbusto com 1,5 m. de altura, com flores roxas, cálice roxo escuro.","auto","L.",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-02 14:59:40-03","UFMG","BHCB","41171","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,"Brasil","Minas Gerais","Muriaé","Rio Glória.","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Lam.",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
