"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","class","infraspecificEpithet","relatedCatalogItem"
"1","2019-12-16 19:17:23-03","NYBG","NYBG","838690","PreservedSpecimen","Plantae","Pteridophyta","Schizaeales","Lygodiaceae","Lygodium","venustum","Lygodium venustum","Sw.","A. Salino","1998","02","A. Salino","3931","1998","02","03","South America","Brazil","Minas Gerais","Rio Casca","Área de inundação da Usina Hidrelétrica de Jurumirim, às margens do Rio Casca.","-42.6506","-20.2261","-42.6506","-20.2261","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00838690","NY00838690",NA,NA,NA,NA,NA,NA,NA,NA
"2","2019-03-20 11:47:19-03","MCN-PUC-MINAS","HPUC-MG","ANG1218","S","Plantae",NA,NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria",NA,"M.F. Starling",NA,NA,"M.F. Starling",NA,"2012","10","13",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Final do caminho do Mogno.",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"3","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","CARP214","S","Plantae",NA,NA,"Sapindaceae","Serjania",NA,"Serjania",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"4","2019-05-07 10:05:22-03","MCN-PUC-MINAS","HPUC-MG","CARP401","S","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","02","01",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"5","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","CARP143","S","Plantae",NA,NA,"Fabaceae",NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.649444","-20.225556","42°38'58''W","20°13'32''S",NA,NA,NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"6","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","CARP187","S","Plantae",NA,NA,"Fabaceae",NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","BR 262 - Fazenda do Roma","-42.649444","-20.225556","42°38'58''W","20°13'32''S",NA,"Subfamília Mimosoideae",NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"7","2020-01-28 13:10:55-03","MCN-PUC-MINAS","HPUC-MG","SEM369","S","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,"2010","12","01",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"8","2020-01-28 13:10:55-03","MCN-PUC-MINAS","HPUC-MG","CARP207","S","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"9","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","CARP178","S","Plantae",NA,NA,"Fabaceae",NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"10","2020-01-28 13:10:55-03","MCN-PUC-MINAS","HPUC-MG","SEM363","S","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"11","2020-01-28 13:10:55-03","MCN-PUC-MINAS","HPUC-MG","SEM370","S","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"12","2020-01-28 13:11:34-03","MCN-PUC-MINAS","HPUC-MG","CARP215","S","Plantae",NA,NA,"Solanaceae",NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Ouro","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"13","2020-01-28 13:10:55-03","MCN-PUC-MINAS","HPUC-MG","CARP354","S","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Ouro","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"14","2020-01-28 13:10:55-03","MCN-PUC-MINAS","HPUC-MG","SEM364","S","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Corrégo do Ribeirão do Ouro","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Folhas decíduas",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"15","2019-03-20 11:47:25-03","MCN-PUC-MINAS","HPUC-MG","CARP265","S","Plantae",NA,NA,"Sapotaceae",NA,NA,NA,NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Frutos amarelos",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"16","2019-03-20 11:47:10-03","MCN-PUC-MINAS","HPUC-MG","ANG3471","S","Plantae",NA,NA,"Fabaceae",NA,NA,NA,NA,NA,NA,NA,"M.F. Starling",NA,"2015","06","05",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Flor lilás.",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"17","2020-01-28 13:11:34-03","MCN-PUC-MINAS","HPUC-MG","CARP237","S","Plantae",NA,NA,"Urticaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Roma","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"18","2019-11-19 10:30:56-03","MCN-PUC-MINAS","HPUC-MG","CARP438","S","Plantae",NA,NA,"Malvaceae","Abelmoschus","esculentus","Abelmoschus esculentus",NA,"M.F.V.Starling",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda do Roma","-42.649444","-20.225556","42º38'58''W","20º13'32''S",NA,"Tipo de Fruto: Cápsula loculicida-rimosa. Material sem dados de coleta",NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"19","2020-01-28 13:11:34-03","MCN-PUC-MINAS","HPUC-MG","CARP232","S","Plantae",NA,NA,"Solanaceae","Acnistus","arborescens","Acnistus arborescens",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Ouro","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Fruto amarelo qndo maduro. Passarinhos e outros animais adoram (doce)",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"20","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","CARP201","S","Plantae",NA,NA,"Fabaceae","Albiza","lebbek","Albiza lebbek",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Ribeirão do Ouro","-42.649444","-20.225556","42°38'58''W","20°13'32''S",NA,"Árvore de folhas decíduas.",NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"21","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","CARP157","S","Plantae",NA,NA,"Fabaceae","Anadenanthera","colubrina","Anadenanthera colubrina",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Roma","-42.649444","-20.225556","42°38'58''W","20°13'32''S",NA,"Tipo de Fruto: Folículo",NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"22","2020-01-28 13:11:06-03","MCN-PUC-MINAS","HPUC-MG","ANG4837","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","chica","Fridericia chica",NA,NA,NA,NA,"Laura Aquino Generoso",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","quintal","-42.6507987976074","-20.2261009216309",NA,NA,NA,"material sem flores",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"23","2019-10-17 12:38:53-03","MCN-PUC-MINAS","HPUC-MG","CARP111","S","Plantae",NA,NA,"Colchicaceae","Gloriosa","rothschildiana","Gloriosa rothschildiana",NA,NA,NA,NA,"M.F.V.Starling",NA,"2011","02","01",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Ouro","-42.649444","-20.225556","42º38'58''W","20º13'32''S",NA,NA,NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"24","2020-01-28 13:11:22-03","MCN-PUC-MINAS","HPUC-MG","CARP202","S","Plantae",NA,NA,"Malvaceae","Gossypium","hirsutum","Gossypium hirsutum",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Roma","-42.649444","-20.225556","42º38'58''W","20º13'32''S",NA,"Tipo de Fruto: Cápsula trivalvar campanulada com folículo",NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"25","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP138","S","Plantae",NA,NA,"Fabaceae","Mimosa","caesalpiniifolia","Mimosa caesalpiniifolia",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Ouro","-42.649444","-20.225556","42°38'58''W","20°13'32''S",NA,"planta introduzida",NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"26","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP131","S","Plantae",NA,NA,"Fabaceae","Senna",NA,"Senna",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Roma","-42.649444","-20.225556","42°38'58''W","20°13'32''S",NA,NA,NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"27","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","CARP101","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,NA,NA,"M.F.V.Starling",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Córrego do Roma","-42.649444","-20.225556","42º38'58''W","20º13'32''S",NA,"Tipo de Fruto: Frutiolo não lomentáceo. Presença de látex branco",NA,NA,NA,NA,"377","377",NA,NA,NA,NA
"28","2019-10-09 11:26:27-03","UFBA","ALCB","30517","PreservedSpecimen","Plantae","Fungos","Xylariales","Xylariaceae","Thamnomyces","ramisson","Thamnomyces ramisson","Ehr.",NA,NA,NA,"s.col.","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"29","2019-02-22 15:20:03-03","ESALQ","ESA","101689","S","Plantae","Magnoliophyta",NA,"Icacinaceae",NA,NA,NA,NA,NA,NA,NA,"Salino, A.","3935","1998","02","03",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"ESA101689","ESA101689","26598","auto",NA,NA,NA,NA,NA,NA
"30","2019-02-22 15:17:04-03","ESALQ","ESA","48531","S","Plantae","Magnoliophyta",NA,"Fabaceae",NA,NA,NA,NA,NA,NA,NA,"Salino, A.","3959","1998","02","04",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"ESA048531","ESA048531","26598","auto",NA,NA,NA,NA,NA,NA
"31","2019-07-11 10:13:55-03","ESALQ","ESA","109051","S","Plantae","Magnoliophyta",NA,"Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,"Coelho, R.L.G.","2014",NA,"Brozek, R. M.","142","1989","03","04",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"ESA109051","ESA109051","26598","auto",NA,NA,NA,NA,NA,NA
"32","2019-07-11 08:54:54-03","ESALQ","ESA","126243","S","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","magnifolia","Trichilia magnifolia",NA,"Pennington, T.D.","1905","06","Kuhlmann, J.G.","2293","1935",NA,NA,NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"ESA126243",NA,"26598","auto",NA,NA,"01",NA,NA,NA
"33","2019-08-27 13:28:26-03","IAP","PACA-AGP","106110","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Cyathula",NA,"Cyathula",NA,"M. S. Marchioretto","2010","01","L. Krieger","19934","1983","11","20",NA,"Brasil","MG","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Habitat: Erva invasora, lugares mais sombreados, úmidos.","PACA106110",NA,"26598","auto",NA,NA,NA,"Magnoliatae",NA,NA
"34","2019-08-27 13:28:21-03","IAP","PACA-AGP","85328","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Achyranthes","aspera","Achyranthes aspera","Jacq.","J. C. Siqueira","1998","08","L. Krieger",NA,"1983","11","20",NA,"Brasil","MG","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Erva invasora. Habitat: Lugares mais sombreados e úmidos. Hábito: erva","PACA085328",NA,"26598","auto",NA,NA,"27","Magnoliatae",NA,NA
"35","2020-03-10 08:28:41-03","UFV","VIC","2582","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Leonotis",NA,"Leonotis",NA,NA,NA,NA,"Kuhlmamn","s.n.","1935","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002582",NA,"26598","auto",NA,NA,NA,NA,NA,NA
"36","2020-03-10 08:30:05-03","UFV","VIC","2200","PreservedSpecimen","Plantae",NA,NA,"Papilionoideae","Swartzia","myrtifolia","Swartzia myrtifolia elegans","(Schott) R.S. Cowan","Mansano, V.F. de","1997","08","Kuhlmann, J.G.","s.n.","1935","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002200","VIC002200","26598","auto",NA,NA,"26",NA,"elegans",NA
"37","2020-03-10 08:26:35-03","UFV","VIC","2683","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Lophostachys",NA,"Lophostachys",NA,"Braz, D.M.","1998","11","Kuhlmann, J.G.","s.n.","1935","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002683","VIC002683","26598","auto",NA,NA,"11",NA,NA,NA
"38","2020-03-10 08:27:39-03","UFV","VIC","2016","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","lymanii","Billbergia lymanii","E. Pereira & Leme","Paula, C.C. de","1996","11","Kuhlmann, J.G.","s.n.","1935","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002016","VIC002016","26598","auto",NA,NA,"09",NA,NA,NA
"39","2020-03-10 08:30:43-03","UFV","VIC","02359","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Sapindus","saponaria","Sapindus saponaria","L.",NA,NA,NA,"Kulhmann","s.n.","1933","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002359","VIC002359","26598","auto",NA,NA,NA,NA,NA,NA
"40","2020-03-10 08:30:47-03","UFV","VIC","002616","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum",NA,"Cestrum",NA,NA,NA,NA,"Kulhmann","s.n.","1935","06","06",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002616","VIC002616","26598","auto",NA,NA,NA,NA,NA,NA
"41","2020-03-10 08:31:00-03","UFV","VIC","2408","PreservedSpecimen","Plantae",NA,NA,"Violaceae",NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, J.G.","s.n.","1935","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002408","VIC002408","26598","auto",NA,NA,NA,NA,NA,NA
"42","2020-03-10 08:28:46-03","UFV","VIC","2156","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,"Kulhmann.;","s.n.","1935","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002156",NA,"26598","auto",NA,NA,NA,NA,NA,NA
"43","2020-03-10 08:26:32-03","UFV","VIC","2682","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Profice, S.R.",NA,NA,"Kuhlmann, J.G.","s.n.","1935","06","02",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"VIC002682","VIC002682","26598","auto",NA,NA,NA,NA,NA,NA
"44","2020-03-10 08:26:32-03","UFV","VIC","5075","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drummond, O.A.","s.n.","1936","07","16",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Carlos Barros","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Sobre rochas, cascata.","VIC005075","VIC005075","26598","auto",NA,NA,NA,NA,NA,NA
"45","2020-03-10 08:26:31-03","UFV","VIC","005075","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drummond, O.A.","s.n.","1936","07","16",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Carlos Barros","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Sobres rochas, cascata.","VIC005075","VIC005075","26598","auto",NA,NA,NA,NA,NA,NA
"46","2020-02-27 16:44:11-03","UFSC","CTBS","882","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera",NA,"Bredemeyera",NA,NA,NA,NA,"Brozek, R.M.","59","1989","02","02",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Esmeralda.","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Mata Atlântica de Interior - Serra da Mantiqueira. Cipo - flores amarelo-esverdeada.",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"47","2019-11-21 14:36:10-03","UFJF","CESJ","18381","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Cassia","grandis","Cassia grandis","L.f.",NA,NA,NA,"L. Krieger","CESJ18381","1974","03",NA,"América do Sul","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Fruto: Legume indeiscente. Material exclusivo da carpoteca.","CESJ018381",NA,"26598","auto",NA,NA,NA,NA,NA,NA
"48","2019-11-21 14:35:48-03","UFJF","CESJ","18490","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae",NA,NA,NA,NA,NA,NA,NA,"E. Pereira","s.n.",NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Fruto: legume. Material exclusivo da carpoteca.","CESJ018490",NA,"26598","auto",NA,NA,NA,NA,NA,NA
"49","2019-11-21 14:44:02-03","UFJF","CESJ","19512","PreservedSpecimen","Plantae","Angiosperma",NA,"Rhamnaceae","Hovenia","dulcis","Hovenia dulcis","Thunb.",NA,NA,NA,"L. Krieger","CESJ19512","1983","11","20","América do Sul","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"árvore cultivada","CESJ019512",NA,"26598","auto",NA,NA,NA,NA,NA,NA
"50","2019-11-21 14:32:36-03","UFJF","CESJ","19944","PreservedSpecimen","Plantae","Angiosperma",NA,"Boraginaceae","Heliotropium","indicum","Heliotropium indicum","L.",NA,NA,NA,"L. Krieger","CESJ19944","1983","11","19","América do Sul","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"N.v.: Fedegoso, Cravo de urubu, Borragem brava. Erva até 1m, flores azuis. Invasora.","CESJ019944",NA,"26598","auto",NA,NA,NA,NA,NA,NA
"51","2019-11-21 14:36:09-03","UFJF","CESJ","18393","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Cassia",NA,"Cassia","L.",NA,NA,NA,"?","s.n.","1974","03",NA,"América do Sul","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Fruto: legume indeiscente. Material exclusivo da carpoteca.","CESJ018393",NA,"26598","auto",NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:39:17-03","UFJF","CESJ","19920","PreservedSpecimen","Plantae","Angiosperma",NA,"Marantaceae","Calathea",NA,"Calathea",NA,NA,NA,NA,"L. Krieger","CESJ19920","1983","11","19","América do Sul","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Erva risomatosa, no chão da mata, lugares úmidos. Folhas zebradas em tons de verde. Inflorescência roxa. N.V.: Caeté.","CESJ019920",NA,"26598","auto",NA,NA,NA,NA,NA,NA
