"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","locality","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","yearIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","typeStatus"
"1068","2019-11-07 11:19:10-03","UFMG","BHCB-SL","93351","PreservedSpecimen","Plantae","Polypodiaceae","Serpocaulon","latipes","Serpocaulon latipes","(Langsd. & Fisch.) A.R.Sm.","Mota, NFO; Viana, PL","2005","07","13","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Salino, A","Pedra do Sino Hotel Fazenda., BR 040 Km 6: Trilha da Matinha.","Erva epífita em interior de mata, próximo a nascente de córrego",NA,NA,"315","América",NA,"2010",NA,"23079","auto","08",NA,"1000","1200",NA,NA,NA,NA
"1069","2019-11-07 11:19:10-03","UFMG","BHCB-SL","93289","PreservedSpecimen","Plantae","Polypodiaceae","Serpocaulon","fraxinifolium","Serpocaulon fraxinifolium","(Jacq.) A.R.Sm.","Mota, NFO; Stehmann, JR","2005","06","04","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Salino, A","Pedra do Sino Hotel Fazenda., BR 040 Km 6: Trilha da Matinha.","Erva epífita a 3m. De altura no interior de mata",NA,NA,"253","América",NA,"2010",NA,"23079","auto","08",NA,"1200","1200",NA,NA,NA,NA
"1070","2019-11-07 11:18:44-03","UFMG","BHCB-SL","93346","PreservedSpecimen","Plantae","Polypodiaceae","Niphidium","crassifolium","Niphidium crassifolium","(L.) Lellinger","Mota, NFO; Viana, PL","2005","07","13","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Mota, NFO","Pedra do Sino Hotel Fazenda., BR 040 Km 6: Trilha da Matinha.","Erva epífita em Cyatheaceae, interior de mata, próximo a nascente de córrego",NA,NA,"310","América",NA,NA,NA,"23079","auto",NA,NA,"1000","1200",NA,NA,NA,NA
"1071","2019-11-07 11:13:54-03","UFMG","BHCB-SL","93141","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Mota, NFO","Pedra do Sino Hotel Fazenda., BR040 km6: Trilha do Sauá","Erva em interior de subbosque",NA,NA,"105","América",NA,NA,NA,"23079","auto",NA,NA,"1000","1050",NA,NA,NA,NA
"1072","2019-11-07 11:21:09-03","UFMG","BHCB-SL","93306","PreservedSpecimen","Plantae","Thelypteridaceae","Amauropelta","regnelliana","Amauropelta regnelliana","(C.Chr.) Salino & T.E.Almeida","Mota, NFO; Viana, PL","2005","07","14","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Salino, A","Pedra do Sino Hotel Fazenda, trilha da matinha da","Erva terrestre no interior de mata, local brejoso",NA,NA,"270","América",NA,"2006",NA,"23079","auto","10",NA,"1000","1200",NA,NA,NA,NA
"1073","2019-10-16 14:14:07-03","UEL","FUEL","51941","PreservedSpecimen","Plantae","Onagraceae","Ludwigia",NA,"Ludwigia",NA,"Sobral, M; Barbosa, AM; Gontijo, D","2012","10","25","Brasil","Minas Gerais","Carandaí","-43.790833","-20.938889","-43.790833","-20.938889","FUEL007857",NA,NA,NA,"Arbusto até 1m alt.; flores amarelas.; Em brejo.","Tracheophyta","Myrtales","15090",NA,NA,NA,NA,NA,NA,NA,NA,"1078","1078",NA,NA,NA,NA
"1074","2019-10-16 14:14:07-03","UEL","FUEL","39827","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","anastomosans","Ludwigia anastomosans","(DC.) H.Hara","Mota, NFO; Viana, PL","2005","12","29","Brasil","Minas Gerais","Carandaí","-43.814167","-20.8825","-43.814167","-20.8825","FUEL006502",NA,"Vieira, AOS","Pedra do Sino Hotel Fazenda, BR 40 km 6: Trilha da Matinha.","Árvore de 2m de altura em área brjosa, frutos imaturos verdes.","Tracheophyta","Myrtales","495",NA,NA,"2006",NA,NA,NA,"11","21","1000","1000",NA,NA,NA,NA
"1075","2019-10-16 14:14:10-03","UEL","FUEL","39826","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Mota, NFO; Viana, PL","2005","07","15","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"FUEL007113",NA,"Vieira, AOS","Pedra do Sino Hotel Fazenda, BR 40 km 6:","Erva ruderal em borda de mata, flores com corola amarela e cálice verde avermelhado.; Mata do bibizai.","Tracheophyta","Myrtales","301",NA,NA,"2006",NA,"23079","auto","11","21","1000","1000",NA,NA,NA,NA
"1076","2016-09-19 16:27:12-03","UnB","UB","194190","S","Plantae","Cyperaceae","Rhynchospora","velutina","Rhynchospora velutina","Boeckeler","Duarte, A","1946","11","18","Brasil","Minas Gerais","Carandaí","-44.35","-21.593333","-44.35","-21.593333","UB0010304","UB0010304","Thomas, WW","Crespo.","RB 58724","Monocotyledonae",NA,"528","Southern America",NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2016-09-19 16:21:53-03","UnB","UB","1131","S","Plantae","Vochysiaceae","Qualea","dichotoma","Qualea dichotoma elongata","(Warm.) Stafleu","Duarte, AP","1946","11","28","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Stafleu, FA","Brejão","Árvore grande, madeira boa qualidade dura e muito pesada.; Árvore; Capao de campo alto e seco.","Dicotyledoneae",NA,"690","Southern America",NA,NA,"elongata","23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1078","2016-09-19 16:26:59-03","UnB","UB","193424","S","Plantae","Cyperaceae","Rhynchospora","graminea","Rhynchospora graminea","Uittien","Duarte, AP","1946","11","14","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"UB0011399",NA,"Araujo, AC","Carandaí-Fumaça",NA,"Monocotyledonae",NA,"444","Southern America",NA,"2005",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1079","2015-12-02 09:42:38-02","UnB","UB","166975","S","Plantae","Escalloniaceae","Escallonia","claussenii","Escallonia claussenii","Miq.","Duarte, AP","1946","11","15","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Crespo e Fumaça.",NA,"Dicotyledoneae",NA,"490","Southern America",NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1080","2015-12-02 09:52:23-02","UnB","UB","174475","S","Plantae","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","Duarte, AP","1946","12","03","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Sobral, M","Fazenda Villa Isabel.",NA,"Dicotyledoneae",NA,"780","Southern America",NA,"2010",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1081","2017-03-27 17:52:22-03","UnB","UB",NA,"S","Plantae","Araceae","Asterostigma",NA,"Asterostigma",NA,"Mota, NFO; França, GS","2005","11","05","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"UB0000906","UB0000906",NA,"Pedra do Sino Hotel Fazenda, BR 040 km 6: Trilha do Bugiu","Erva terrestre no interior de mata. Espata vinácea, frutos cremes, caule creme com manchas verdes; No interior de mata","Monocotyledonae",NA,"428","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1000","1200",NA,NA,NA,NA
"1082","2016-09-19 16:14:48-03","UnB","UB","138881","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Duarte, AP","1962","02","16","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Lourteig, A","Ponte de Chaves","Orla de campo","Dicotyledoneae",NA,"6356","Southern America",NA,"1967",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1083","2016-09-19 16:02:59-03","UnB","UB","141805","S","Plantae","Fabaceae","Eriosema","glabrum","Eriosema glabrum","Mart. ex Benth.","Duarte, AP","1952","10","25","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Cândido, E.S.","Santa Cecília",NA,"Dicotyledoneae",NA,"85108","Southern America",NA,"2013",NA,"23079","auto","03","18",NA,NA,NA,NA,NA,NA
"1084","2016-09-19 16:25:00-03","UnB","UB","162641","S","Plantae","Cyperaceae","Bulbostylis","paradoxa","Bulbostylis paradoxa","(Spreng) Lindm.","Duarte, AP","1952","11","05","Brasil","Minas Gerais","Carandaí","-43.81","-20.95","-43.81","-20.95","UB0004292","UB0004292",NA,"Santa Cecília.","Planta de campo anualmente queimado.","Monocotyledonae",NA,"4073","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2016-09-19 16:25:52-03","UnB","UB","178539","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","(Roxb.) Schult.","Duarte, AP","1946","11","18","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"UB0007727","UB0007727","Alves, M","Carandaí - Crespo","RB 58719","Monocotyledonae",NA,"533","Southern America",NA,"2006",NA,"23079","auto","09","03",NA,NA,NA,NA,NA,NA
"1086","2016-09-19 16:25:58-03","UnB","UB","159105","S","Plantae","Cyperaceae","Eleocharis","montana","Eleocharis montana","(Kunth) Roem. & Schult.","Duarte, AP","1952","11","06","Brasil","Minas Gerais","Carandaí","-43.81","-20.95","-43.81","-20.95","UB0007898","UB0007898",NA,"Palmeira, Marques do Roio Carandaí","Planta de margens de lagoas periódicas","Monocotyledonae",NA,"4318","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2017-03-27 17:52:54-03","UnB","UB","184759","S","Plantae","Cyperaceae","Fimbristylis",NA,"Fimbristylis",NA,"Duarte, A","1946","11","19","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"UB0008569","UB0008569",NA,"Fumaça",NA,"Monocotyledonae",NA,"157","Southern America",NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1088","2019-08-08 10:00:20-03","UFU","HUFU","77648","S","Plantae","Rubiaceae","Cordiera","concolor","Cordiera concolor","(Cham.) Kuntze","Nadruz, M.; Tempone, L.; Camelo, M.C. & Ribeiro, R.","2017","01","25","Brasil","Minas Gerais","Carandaí","-43.819444","-20.874167","-43.819444","-20.874167","HUFU00071799","HUFU00071799","Gomes, M.","Hotel Fazenda Pedro do Sino, Trilha do Bugio.","Lâmina foliar membranaceae esverdeada discolor; Flor séssil. Cálice esverdeado, corola esverdeada no tubo, esbranquiçada nos lacíneos. Arbusto 3 m.; Mata levemente antropizada.",NA,NA,"3146",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2019-05-06 11:55:39-03","UFU","HUFU","75437","S","Plantae","Euphorbiaceae","Croton","echinocarpus","Croton echinocarpus","Müll.Arg.","Nadruz, M.; Temponi, L.; Camelo, M.C. & Ribeiro, R.","2017","01","25","Brasil","Minas Gerais","Carandaí","-43.838889","-20.873056","-43.838889","-20.873056","HUFU00073184","HUFU00073184","Queiroz, S.","Fazenda Pedro do Sino, Trilha do bugio.","Lâmina foliar membranácea esverdeada, fortemente discolor; flor esverdeado-acastanhada. Altura: 8m. Hábito/Forma de vida: Árvore.; Floresta Estacional Semidecidual Montana. Mata levemente antropizada.",NA,NA,"3144",NA,NA,"2017",NA,NA,NA,"02","03","1178","1178",NA,NA,NA,NA
"1090","2019-02-04 10:28:32-02","MN","R-TIPOS","9098","S","Plantae","Myrtaceae","Eugenia","glandulosissima","Eugenia glandulosissima","Kiaersk.","Glaziou, A.F.M.","1882","06","10","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"R000009098","R000009098_001",NA,NA,NA,NA,NA,"13868",NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus"
"1091","2019-02-04 10:28:13-02","MN","R-TIPOS","11422","S","Plantae","Lamiaceae","Hyptis","macrotricha","Hyptis macrotricha","Briq.","Glaziou, A.F.M.","1882","06","12","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"R000011422","R000011422_001",NA,NA,NA,NA,NA,"13104",NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,"Isotypus"
"1092","2019-10-14 18:32:58-03","UFRGS","ICN","046287","S","Plantae","Orchidaceae","Liparis","nervosa","Liparis nervosa","(Thunb.) Lindl.","Duarte, AP","1946","11","27","Brasil","MG","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"ICN00040338",NA,"Waechter, JL",NA,NA,"Monocotyledon",NA,"777","América do Sul",NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1093","2019-10-14 18:33:02-03","UFRGS","ICN","046324","S","Plantae","Orchidaceae","Sarcoglottis","uliginosa","Sarcoglottis uliginosa","Barb. Rodr.","Duarte, A","1946","11","18","Brasil","MG","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"ICN00041164",NA,"Brade","Crespo",NA,"Monocotyledon",NA,"547","América do Sul",NA,"1947",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1094","2020-03-06 14:31:59-03","UFRGS","ICN","156491","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Stehmann, JR; Vignoli-Silva, M; Kamino, L","2006","11","23","Brasil","MG","Carandaí","-45.938889","-22.704167","-45.938889","-22.704167","ICN00033498",NA,"Vignoli-Silva, M",NA,"BHCB 103166","Dicotyledon",NA,"4532","América do Sul",NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA
"1095","2020-03-06 14:31:59-03","UFRGS","ICN","156492","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Stehmann, JR; Vignoli-Silva, M; Kamino, L","2006","11","20","Brasil","MG","Carandaí","-43.815556","-20.8775","-43.815556","-20.8775","ICN00033518",NA,"Vignoli-Silva, M","Hotel Fazenda Pedra do Sino. 20°52'39.29S 43°48'56.99W","BHCB 103099","Dicotyledon",NA,"4465","América do Sul",NA,NA,NA,NA,NA,NA,NA,"1107","1107",NA,NA,NA,NA
"1096","2020-03-06 14:32:00-03","UFRGS","ICN","156496","S","Plantae","Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Stehmann, JR; Vignoli-Silva, M; Kamino, L","2006","11","20","Brasil","MG","Carandaí","-43.815556","-20.8775","-43.815556","-20.8775","ICN00033694",NA,"Vignoli-Silva, M","Hotel Fazenda Pedra do Sino. 20°52'39.29S 43°48'56.99W","BHCB 103097","Dicotyledon",NA,"4463","América do Sul",NA,NA,NA,NA,NA,NA,NA,"1107","1107",NA,NA,NA,NA
