"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","typeStatus","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class"
"737","2019-06-27 10:24:15-03","UFES","VIES","23380","S","Plantae",NA,NA,"Bixaceae","Bixa",NA,"Bixa",NA,"Giaretta, A.O.; Lobão, A.Q.; Ribeiro, M.; Lopes, L.C.M.; Gusson, M.F. & Cruz, F.M.","705","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES023380","VIES023380",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"738","2019-06-27 10:23:54-03","UFES","VIES","25248","S","Plantae",NA,NA,"Apocynaceae",NA,NA,NA,NA,"Giaretta, A.O.; Lobão, A.Q.; Lopes, L.C.M.; Ribeiro, M. & Gusson, M.F.","712","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES025248","VIES025248",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"739","2019-06-27 10:25:34-03","UFES","VIES","24214","S","Plantae",NA,NA,"Marantaceae",NA,NA,NA,NA,"Giaretta, A.O.; Lobão, A.Q.; Lopes, L.C.M.; Ribeiro, M. & Gusson, M.F.","721","2010","01","20",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES024214","VIES024214",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"740","2020-03-19 11:42:11-03","UFES","VIES","26652","S","Plantae",NA,NA,"Poaceae","Parodiolyra","micrantha","Parodiolyra micrantha","(Kunth) Davidse & Zuloaga","Flores, T.B.; Romão, G.O.","1132","2012","08","25",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES026652","VIES026652",NA,"Rodrigues, R.S.","2015",NA,NA,NA,"04","22","33715","auto",NA
"741","2019-09-27 18:03:30-03","UFES","VIES","24741","S","Plantae",NA,NA,"Annonaceae","Hornschuchia","myrtillus","Hornschuchia myrtillus","Nees","Lobão, A.Q.","1531","2010","03","02",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES024741","VIES024741",NA,"Lobão, A.Q.","2011",NA,NA,NA,"12","16","33715","auto",NA
"742","2019-06-27 10:24:13-03","UFES","VIES","23371","S","Plantae",NA,NA,"Bignoniaceae","Adenocalymma",NA,"Adenocalymma",NA,"Ribeiro, M.; Lobão, A.Q.; Oliveira, A.G.; Gusson, M.F.; Lopes.L.C.M. & Cruz, F.M.","75","2010","01","19",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES023371","VIES023371",NA,NA,"2019",NA,NA,NA,NA,NA,"33715","auto",NA
"743","2020-03-19 11:41:45-03","UFES","VIES","38357","S","Plantae",NA,NA,"Myrtaceae","Eugenia","macrosperma","Eugenia macrosperma","DC.","Flores, T.B.; Romão, G.O.","1147","2012","08","25",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES038357","VIES038357",NA,"A. Giaretta",NA,NA,NA,NA,NA,NA,"33715","auto",NA
"744","2019-06-27 10:23:49-03","UFES","VIES","26660","S","Plantae",NA,NA,"Amaranthaceae",NA,NA,NA,NA,"Flores, T.B.; Romão, G.O.","1130","2012","08","25",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES026660","VIES026660",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"745","2019-06-27 10:25:54-03","UFES","VIES","22224","S","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"Souza, M.C.; Morim, M.P.; Menezes, L.F.T.; Iganci, J. & Nunes, N.L.","523","2007","06","05",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES022224","VIES022224",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"746","2020-03-19 11:39:36-03","UFES","VIES","27190","S","Plantae",NA,NA,"Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Lobão, A.Q.; Lopes, L.C.M.; Giaretta, A.O.; Ribeiro, M.; Gusson, M.; et al.","1535","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES027190","VIES027190",NA,"Lobão, A.Q.","2010",NA,NA,NA,"01","18","33715","auto",NA
"747","2020-03-19 11:42:43-03","UFES","VIES","26662","S","Plantae",NA,NA,"Simaroubaceae","Simaba","cuneata","Simaba cuneata","A.St.-Hil. & Tul.","Flores, T.B.; Romão, G.O.","1137","2012","08","25",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES026662","VIES026662",NA,"Devecchi, M.F.","2016",NA,NA,NA,"08","29","33715","auto",NA
"748","2019-06-27 10:25:21-03","UFES","VIES","11642","S","Plantae",NA,NA,"Lacistemataceae","Lacistema",NA,"Lacistema",NA,"Flores, T.B.; Romão, G.O.","1169","2012","08","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES011642","VIES011642",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"749","2019-06-27 10:26:08-03","UFES","VIES","26653","S","Plantae",NA,NA,"Oxalidaceae","Oxalis",NA,"Oxalis",NA,"Flores, T.B.; Romão, G.O.","1119","2012","08","24",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES026653","VIES026653",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"750","2020-03-19 11:41:31-03","UFES","VIES","11644","S","Plantae",NA,NA,"Melastomataceae","Henriettea","succosa","Henriettea succosa","(Aubl.) DC.","Flores, T.B.; Romão, G.O.","1168","2012","08","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES011644","VIES011644",NA,"Siqueira, G.S.","2013",NA,NA,NA,"09","23","33715","auto",NA
"751","2019-06-27 10:25:51-03","UFES","VIES","22226","S","Plantae",NA,NA,"Myrtaceae","Eugenia","hirta","Eugenia hirta","O.Berg","Souza, M.C.; Morim, M.P.; Menezes, L.F.T.; Iganci, J. & Nunes, N.L.","524","2007","06","05",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES022226","VIES022226",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"752","2020-03-19 11:40:58-03","UFES","VIES","27335","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus",NA,"Lonchocarpus",NA,"Lobão, A.Q.; Lopes, L.C.M.; Giaretta, A.O.; Ribeiro, M.; Gusson, M.; et al.","1562","2000","01","20",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES027335","VIES027335",NA,"Silva, L.A.","2014",NA,NA,NA,"06","05","33715","auto",NA
"753","2019-06-27 10:26:24-03","UFES","VIES","40182","S","Plantae",NA,NA,"Polygalaceae",NA,NA,NA,NA,"Silva, L.A.; Ribeiro, M.; Freitas, J. & Iglesias, D.T.","469","2014","07","10",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES040182","VIES040182",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"754","2019-06-27 10:25:24-03","UFES","VIES","10355","S","Plantae",NA,NA,"Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Thomaz, L.D.; Negrelle, R.R.","1845","2009","08","30",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES010355","VIES010355",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"755","2019-06-27 10:25:21-03","UFES","VIES","29807","S","Plantae",NA,NA,"Lamiaceae","Aegiphila","tomentosa","Aegiphila tomentosa","Cham.","Costa, M.B.","46","2012","12","09",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES029807","VIES029807",NA,"Costa, M.B.",NA,NA,NA,NA,NA,NA,"33715","auto",NA
"756","2019-06-27 10:24:31-03","UFES","VIES","23749","S","Plantae",NA,NA,"Chrysobalanaceae","Hirtella",NA,"Hirtella",NA,"Giaretta, A.O.; Lobão, A.Q.; Gusson, M.F.; Ribeiro, M.; Lopes.L.C.M.; Cruz, F.M. & Borges, K.F.","708","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES023749","VIES023749 VIES023749_1",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"757","2020-03-19 11:40:40-03","UFES","VIES","12041","S","Plantae",NA,NA,"Euphorbiaceae","Brasiliocroton","mamoninha","Brasiliocroton mamoninha","P.E.Berry & Cordeiro","Nunes, N.L.; Morim, M.P.; Souza, M.C.; Ignaci, J.R.V. & Tavares, L.F.M.","25","2007","06","05",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES012041","VIES012041",NA,"Alves, M.",NA,NA,NA,NA,NA,NA,"33715","auto",NA
"758","2019-09-27 18:04:25-03","UFES","VIES","12034","S","Plantae",NA,NA,"Dilleniaceae","Davilla","rugosa","Davilla rugosa","Poir.","Nunes, N.L.; Morim, M.P.; Souza, M.C.; Ignaci, J.R.V. & Tavares, L.F.M.","22","2007","06","05",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES012034","VIES012034",NA,"Nunes, N.L.; Morim, M.P.","2007",NA,NA,NA,"11","21","33715","auto",NA
"759","2020-03-19 11:40:37-03","UFES","VIES","11641","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium","A.St.-Hil.","Flores, T.B.; Romão, G.O.","1175","2012","08","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES011641","VIES011641",NA,"Costa-Lima, J.L.","2014",NA,NA,NA,"05","26","33715","auto",NA
"760","2019-06-27 10:24:59-03","UFES","VIES","23927","S","Plantae",NA,NA,"Fabaceae","Chamaecrista",NA,"Chamaecrista",NA,"Ribeiro, M.; Lobão, A.Q.; Oliveira, A.G.; Gusson, M.F.; Lopes.L.C.M.; Cruz, F.M. & Borges, K.F.","69","2010","01","19",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES023927","VIES023927 VIES023927_1",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"761","2019-06-27 10:25:39-03","UFES","VIES","25083","S","Plantae",NA,NA,"Melastomataceae","Miconia","hypoleuca","Miconia hypoleuca","(Benth.) Triana","Giaretta, A.O.; Lobão, A.Q.; Lopes, L.C.M.; Ribeiro, M. & Gusson, M.F.","746","2010","01","20",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES025083","VIES025083",NA,"Goldenberg, R.","2013",NA,NA,NA,NA,NA,"33715","auto",NA
"762","2019-06-27 10:24:34-03","UFES","VIES","27798","S","Plantae",NA,NA,"Combretaceae","Combretum","mellifluum","Combretum mellifluum","Eichler","Iganci, J.; Souza, M.C.; Nunes, N.L.; Morim, M.P. & Menezes, L.F.T.","247","2007","06","05",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES027798","VIES027798",NA,"Marquete","2007",NA,NA,NA,NA,NA,"33715","auto",NA
"763","2019-09-27 18:03:28-03","UFES","VIES","25218","S","Plantae",NA,NA,"Anacardiaceae","Tapirira","guianensis","Tapirira guianensis","Aubl.","Gusson, M.F.; Lobão, A.Q.; Gusson, M.F.; Ribeiro, M.; Lopes.L.C.M.; Cruz, F.M. & Borges, K.F.","25","2010","01","19",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES025218","VIES025218",NA,"Oliveira, A.G.","2011",NA,NA,NA,"10","10","33715","auto",NA
"764","2020-03-19 11:40:40-03","UFES","VIES","26648","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon",NA,"Actinostemon",NA,"Flores, T.B.; Romão, G.O.","1164","2012","08","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES026648","VIES026648",NA,NA,NA,"65","65",NA,NA,NA,"33715","auto",NA
"765","2019-06-27 10:25:13-03","UFES","VIES","27796","S","Plantae",NA,NA,"Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","(DC.) Britton & Rose","Iganci, J.; Souza, M.C.; Nunes, N.L.; Morim, M.P. & Menezes, L.F.T.","250","2007","06","05",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES027796","VIES027796",NA,"Barros, M.",NA,NA,NA,NA,NA,NA,"33715","auto",NA
"766","2019-06-27 10:23:46-03","UFES","VIES","41772","S","Plantae",NA,NA,"Acanthaceae",NA,NA,NA,"Christenh. & H.Schneid","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1634","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES041772","VIES041772",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"767","2020-03-19 11:41:20-03","UFES","VIES","41770","S","Plantae",NA,NA,"Malpighiaceae","Bunchosia","acuminata","Bunchosia acuminata","Dobson","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1627","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES041770","VIES041770",NA,"P.H.D. Barros","2019",NA,NA,NA,"09","23","33715","auto",NA
"768","2020-03-19 11:41:25-03","UFES","VIES","41773","S","Plantae",NA,NA,"Malvaceae","Pavonia","multiflora","Pavonia multiflora","A.St.-Hil.","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1635","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES041773","VIES041773",NA,"A.D. Firmino","2020",NA,NA,NA,"02","27","33715","auto",NA
"769","2020-03-19 11:40:35-03","UFES","VIES","41827","S","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1628","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES041827","VIES041827",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"770","2019-09-27 18:06:29-03","UFES","VIES","41771","S","Plantae",NA,NA,"Sapotaceae","Pouteria","guianensis","Pouteria guianensis","Aubl.","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1632","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES041771","VIES041771",NA,"Alves-Araújo, A.","2013",NA,NA,NA,"10","26","33715","auto",NA
"771","2019-06-27 10:26:52-03","UFES","VIES","36287","S","Plantae",NA,NA,"Sapotaceae","Pouteria",NA,"Pouteria",NA,"Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1636","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio. Borda da trilha.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES036287","VIES036287",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"772","2019-06-27 10:26:53-03","UFES","VIES","36284","S","Plantae",NA,NA,"Sapotaceae","Pradosia","verrucosa","Pradosia verrucosa","Ducke","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1625","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio. Borda da trilha.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES036284","VIES036284",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"773","2019-06-27 10:26:52-03","UFES","VIES","36283","S","Plantae",NA,NA,"Sapotaceae","Pouteria","bullata","Pouteria bullata","(S.Moore) Baehni","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1624","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio. Borda da trilha.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES036283","VIES036283",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"774","2019-06-27 10:26:49-03","UFES","VIES","36285","S","Plantae",NA,NA,"Sapotaceae","Chrysophyllum","splendens","Chrysophyllum splendens","Spreng.","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1626","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio. Borda da trilha.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES036285","VIES036285",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"775","2019-06-27 10:26:12-03","UFES","VIES","36286","S","Plantae",NA,NA,"Passifloraceae","Passiflora","kermesina","Passiflora kermesina","Link & Otto","Alves-Araújo, A.; Mori, S.; Smith, N.; Ribeiro, M.","1629","2013","10","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio. Borda da trilha. Espécime ocorrendo em pleno sol.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES036286","VIES036286",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"776","2019-06-27 10:24:49-03","UFES","VIES","26677","S","Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,"Flores, T.B.; Romão, G.O.","1124","2012","08","24",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Estrada do meio, entrada da picada em frente ao antigo posto de vigia, antes da ponte.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES026677","VIES026677",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"777","2020-03-19 11:40:35-03","UFES","VIES","38109","S","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Lobão, A.Q.; Lopes, L.C.M.; Giaretta, A.O.; Ribeiro, M.; Gusson, M.F.; Cruz, F.M.","1565","2010","01","20",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Porção Oeste, estrada do Picadão. Floresta de Tabuleiro.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES038109","VIES038109",NA,"Araújo, D.",NA,NA,NA,NA,NA,NA,"33715","auto",NA
"778","2020-03-19 11:41:20-03","UFES","VIES","24147","S","Plantae",NA,NA,"Malpighiaceae","Bunchosia","acuminata","Bunchosia acuminata","Dobson","Lobão, A.Q.; Lopes, L.C.M.; Oliveira, A.G.; Ribeiro, M.; Gusson, M.F.; Cruz, F.M. & Borges, K.F.","1540","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama, porção Oeste, trilha do Barro Roxo.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES024147","VIES024147",NA,"P.H.D. Barros","2020",NA,NA,NA,"02","11","33715","auto",NA
"779","2020-03-19 11:41:03-03","UFES","VIES","45872","S","Plantae",NA,NA,"Fabaceae","Piptadenia","santosii","Piptadenia santosii","Barneby ex G.P.Lewis","Ribeiro, M.; Lobão, A.Q.; Oliveira, A.G.; Gusson, M.F.; Lopes, L.C.M.","66","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Porção Oeste, trilha do Barro Roxo.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES045872","VIES045872",NA,"L.A. Silva","2016",NA,NA,NA,"07","14","33715","auto",NA
"780","2020-03-19 11:41:03-03","UFES","VIES","46493","S","Plantae",NA,NA,"Fabaceae","Piptadenia","santosii","Piptadenia santosii","Barneby ex G.P.Lewis","Ribeiro, M.; Lobão, A.Q.; Oliveira, A.G.; Gusson, M.F.; Lopes, L.C.M.","66","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Porção Oeste, trilha do barro roxo. Floresta de Tabuleiro.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES046493",NA,NA,"Silva, L.A.","2016",NA,NA,NA,"07","14","33715","auto",NA
"781","2020-03-19 11:40:40-03","UFES","VIES","36617","S","Plantae",NA,NA,"Euphorbiaceae","Brasiliocroton","mamoninha","Brasiliocroton mamoninha","P.E.Berry & Cordeiro","Ribeiro, M.; Lobão, A.Q.; Giaretta, A.O.; Gusson, M.F.F.; Lopes, L.C.M..; Cruz, F.M.","64","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. 'Porção Oeste, trilha do barro roxo. Floresta de Tabuleiro. Coletado na estrada que beira a reserva.'.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES036617","VIES036617",NA,"Rossini, J.","2011",NA,NA,NA,"03","11","33715","auto",NA
"782","2020-03-19 11:41:03-03","UFES","VIES","45873","S","Plantae",NA,NA,"Fabaceae","Piptadenia","santosii","Piptadenia santosii","Barneby ex G.P.Lewis","Ribeiro, M.; Lobão, A.Q.; Oliveira, A.G.; Gusson, M.F.; Lopes, L.C.M.","83","2010","01","20",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Porção Oeste, trilha do Picadão.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES045873","VIES045873",NA,"L.A. Silva","2016",NA,NA,NA,"07","14","33715","auto",NA
"783","2020-03-19 11:40:40-03","UFES","VIES","36614","S","Plantae",NA,NA,"Euphorbiaceae","Brasiliocroton","mamoninha","Brasiliocroton mamoninha","P.E.Berry & Cordeiro","Costa, M.B.; Ribeiro, M.; Menezes, L.F.T.; Alves-Araújo, A.G.","1","2012","08","08",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Reserva Biológica de Sooretama. Floresta de tabuleiro, afetada pelo fogo área em regeneração.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES036614","VIES036614",NA,"Costa, M.B.",NA,NA,NA,NA,NA,NA,"33715","auto",NA
"784","2019-06-27 10:24:57-03","UFES","VIES","13442","S","Plantae",NA,NA,"Fabaceae","Bauhinia",NA,"Bauhinia",NA,"Colletta, G.D.; Ferrucci, M.S.; Ângulo, M.B. & Flores, T.B.","307","2009","05","13",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES013442","VIES013442 VIES013442_1",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
"785","2020-03-19 11:39:52-03","UFES","VIES","13440","S","Plantae",NA,NA,"Asteraceae","Bahianthus","viscosus","Bahianthus viscosus","(Spreng.) R.M.King & H.Rob.","Ângulo, M.B.; Ferrucci, M.S.; Flores, T.B. & Silva, J.L.","69","2009","05","13",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES013440","VIES013440",NA,"Heiden, G.","2016",NA,NA,NA,"04","08","33715","auto",NA
"786","2019-06-27 10:26:57-03","UFES","VIES","13443","S","Plantae",NA,NA,"Solanaceae","Solanum",NA,"Solanum",NA,"Colletta, G.D.; Ferrucci, M.S.; Ângulo, M.B. & Flores, T.B.","306","2009","05","13",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"VIES013443","VIES013443",NA,NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA
