"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","class","infraspecificEpithet","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","relatedCatalogItem"
"3117","2019-10-02 15:03:22-03","UFMG","BHCB","38525","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Aubl.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3118","2019-12-23 17:48:51-03","UFMG","BHCB","14305","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","subsessilis","Ruellia subsessilis","(Nees) Lindau",NA,"2011","12","11","Grandi, TSM","s.n.","1988","05",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"Sub-arbustivo, cerca de 1,2m, flores lilases.; Mata Atlântica.","BHCB006525","BHCB006525","Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3119","2019-12-23 17:48:51-03","UFMG","BHCB","22492","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Vell.",NA,"1999","04",NA,"Borba, EL","26","1993","08","28","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"Arbustivo, corola branca com nervuras roxas e face abaxial das folhas roxas.; Floresta Atlântica.","BHCB053560","BHCB053560","Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3120","2019-10-02 14:56:02-03","UFMG","BHCB","32868","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3121","2019-10-02 14:55:18-03","UFMG","BHCB","30604","PreservedSpecimen","Plantae","Lauraceae","Aniba","canelilla","Aniba canelilla","(Kunth) Mez",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3122","2019-10-02 14:54:22-03","UFMG","BHCB","28746","PreservedSpecimen","Plantae","Fabaceae","Mimosa","quadrivalvis","Mimosa quadrivalvis","L.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3123","2019-10-02 14:54:13-03","UFMG","BHCB","29509","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3124","2019-10-02 14:54:13-03","UFMG","BHCB","29509","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3125","2019-10-02 14:56:02-03","UFMG","BHCB","32868","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3126","2019-10-02 14:56:02-03","UFMG","BHCB","32675","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3127","2019-10-02 14:56:02-03","UFMG","BHCB","32675","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3128","2019-10-02 15:05:08-03","UFMG","BHCB","34305","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3129","2019-10-02 15:01:28-03","UFMG","BHCB","34314","PreservedSpecimen","Plantae","Piperaceae","Peperomia","nitida","Peperomia nitida","Dahlst.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3130","2019-10-02 15:01:28-03","UFMG","BHCB","34314","PreservedSpecimen","Plantae","Piperaceae","Peperomia","nitida","Peperomia nitida","Dahlst.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3131","2019-10-02 14:54:13-03","UFMG","BHCB","30731","PreservedSpecimen","Plantae","Fabaceae","Machaerium","fulvovenosum","Machaerium fulvovenosum","H.C.Lima",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3132","2019-10-02 15:05:08-03","UFMG","BHCB","34305","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3133","2019-10-02 14:52:59-03","UFMG","BHCB","20885","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3134","2019-10-02 14:54:13-03","UFMG","BHCB","20879","PreservedSpecimen","Plantae","Fabaceae","Machaerium","caratinganum","Machaerium caratinganum","Kuhlm. & Hoehne",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3135","2019-10-02 14:54:13-03","UFMG","BHCB","20879","PreservedSpecimen","Plantae","Fabaceae","Machaerium","caratinganum","Machaerium caratinganum","Kuhlm. & Hoehne",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3136","2019-10-02 14:51:26-03","UFMG","BHCB","38528","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","ochraceus","Handroanthus ochraceus","(Cham.) N.F.Mattos",NA,"2011","05","12","Lombardi, JA","s.n.","1997","09","14","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"Folhas jovens, cálice verde, corola amarela internamente com nervuras vermelhas.","BHCB048536",NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3137","2019-10-02 15:05:08-03","UFMG","BHCB","32836","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3138","2019-10-02 15:05:08-03","UFMG","BHCB","32836","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3139","2019-10-02 15:05:08-03","UFMG","BHCB","31823","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3140","2019-10-02 15:05:08-03","UFMG","BHCB","31823","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3141","2019-10-02 15:06:34-03","UFMG","BHCB","32830","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3142","2019-10-02 15:02:59-03","UFMG","BHCB","38492","PreservedSpecimen","Plantae","Salicaceae","Casearia","sylvestris","Casearia sylvestris","Sw.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3143","2019-10-02 14:53:53-03","UFMG","BHCB","31873","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","incana","Crotalaria incana","L.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3144","2019-10-02 14:53:53-03","UFMG","BHCB","31873","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","incana","Crotalaria incana","L.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3145","2019-10-02 15:05:08-03","UFMG","BHCB","29515","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3146","2019-10-02 14:52:59-03","UFMG","BHCB","20885","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3147","2019-10-02 15:05:08-03","UFMG","BHCB","29515","PreservedSpecimen","Plantae","Vitaceae","Cissus","erosa","Cissus erosa","Rich.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3148","2020-02-18 22:19:23-03","UFMG","BHCB","60157","PreservedSpecimen","Plantae","Amaranthaceae","Hebanthe","eriantha","Hebanthe eriantha","(Poir.) Pedersen",NA,"2007","03",NA,"Stehmann, JR; Spósito, TC; Mota, RC da; Barros, A","2954","2001","05","26","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"Trepadeira.; Clareira na mata.","BHCB054927","BHCB054927","Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3149","2019-10-02 14:48:07-03","UFMG","BHCB","34336","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","elegans","Ruellia elegans","Poir.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3150","2019-10-02 14:48:01-03","UFMG","BHCB","20843","PreservedSpecimen","Plantae","Acanthaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3151","2019-10-02 14:54:28-03","UFMG","BHCB","30684","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","foliolosa","Plathymenia foliolosa","Benth.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3152","2019-10-02 14:54:28-03","UFMG","BHCB","30684","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","foliolosa","Plathymenia foliolosa","Benth.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3153","2019-10-02 14:54:11-03","UFMG","BHCB","38506","PreservedSpecimen","Plantae","Fabaceae","Machaerium","aculeatum","Machaerium aculeatum","Raddi",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3154","2019-10-02 14:54:11-03","UFMG","BHCB","23899","PreservedSpecimen","Plantae","Fabaceae","Machaerium","aculeatum","Machaerium aculeatum","Raddi",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3155","2019-10-02 14:54:11-03","UFMG","BHCB","23899","PreservedSpecimen","Plantae","Fabaceae","Machaerium","aculeatum","Machaerium aculeatum","Raddi",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3156","2019-10-02 14:56:45-03","UFMG","BHCB","35513","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","urceolata","Clidemia urceolata","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3157","2019-10-02 14:56:45-03","UFMG","BHCB","31894","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","urceolata","Clidemia urceolata","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3158","2019-10-02 14:54:46-03","UFMG","BHCB","30686","PreservedSpecimen","Plantae","Fabaceae","Vatairea","heteroptera","Vatairea heteroptera","(Allemão) Ducke",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3159","2019-10-02 14:54:46-03","UFMG","BHCB","30686","PreservedSpecimen","Plantae","Fabaceae","Vatairea","heteroptera","Vatairea heteroptera","(Allemão) Ducke",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3160","2019-10-02 15:00:18-03","UFMG","BHCB","34306","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parvifolia","Marlierea parvifolia","O.Berg",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3161","2019-10-02 15:00:18-03","UFMG","BHCB","34306","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parvifolia","Marlierea parvifolia","O.Berg",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3162","2020-01-28 18:42:58-03","UFMG","BHCB","34285","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","aemygdiana","Heliconia aemygdiana","Burle-Marx",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3163","2020-01-28 18:42:58-03","UFMG","BHCB","34285","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","aemygdiana","Heliconia aemygdiana","Burle-Marx",NA,"1998",NA,NA,"Lombardi, JA","1534","1997","01","23","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"Erva, folhas +- carnosas, frutos imaturos verdes, pedicelos amarelos, brácteas vermelhas; mata atlântica","BHCB046066",NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3164","2019-10-02 15:07:01-03","UFMG","BHCB","20912","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3165","2019-10-02 15:07:01-03","UFMG","BHCB","20912","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3166","2019-10-02 15:07:01-03","UFMG","BHCB","20853","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","episcopalis","Heliconia episcopalis","Vell.",NA,NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3167","2019-10-02 15:07:01-03","UFMG","BHCB","20853","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","episcopalis","Heliconia episcopalis","Vell.",NA,"1998","07",NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,"BHCB047775",NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3168","2019-10-02 15:07:01-03","UFMG","BHCB","28758","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","episcopalis","Heliconia episcopalis","Vell.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3169","2019-10-02 15:00:18-03","UFMG","BHCB","30697","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3170","2019-10-02 15:00:18-03","UFMG","BHCB","30697","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3171","2019-10-02 15:00:18-03","UFMG","BHCB","32876","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3172","2019-10-02 15:00:18-03","UFMG","BHCB","32876","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
"3173","2019-10-02 15:05:31-03","UFMG","BHCB","68374","PreservedSpecimen","Plantae","Tricholomataceae","Crinipellis","bisulcata","Crinipellis bisulcata","(Pat. & Gaill.) Pat.",NA,NA,NA,NA,"Rosa, LH; Morais, RO","s.n.","2000","03",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"Data coleta: jan/1999. Lignícola. PERD 007. SP 307752",NA,NA,"Fungi",NA,"28215",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA
