"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","previousCatalogNumber","class","individualCount","relatedCatalogItem","sex"
"602","2017-09-14 11:48:36-03","MBML","MBML-HERBARIO","29299",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cf. schottiana","Eugenia cf. schottiana",NA,"M. Sobral/2008",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3281","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Arbusto 1,5m, frutos verdes. Afloramento rochoso, leve camada de substrato.","MBML029299",NA,NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2017-09-14 11:48:36-03","MBML","MBML-HERBARIO","32810",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cymatodes","Eugenia cymatodes",NA,"M. Sobral/2008",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1451","2006","09","28",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Arvoreta 3m de alt. Frutos verdes. Mata ciliar em fundo de vale.","MBML032810",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2017-09-14 11:48:37-03","MBML","MBML-HERBARIO","32837",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma",NA,"M. Sobral/2008",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1381","2006","09","26",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Arvoreta 4,5m de alt. Frutos verdes. Mata.","MBML032837",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2017-09-14 11:45:07-03","MBML","MBML-HERBARIO","32388",NA,"Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4730","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Arvoreta 5m frutos verdes. Interior de mata alterada.","MBML032388","MBML032388",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2017-09-14 11:45:07-03","MBML","MBML-HERBARIO","32479",NA,"Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4709","2007","12","10",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Sônia (Reinaldo Bautz)","-40.535556","-19.335556","40W32'8","19S20'8",NA,"Árvore 13m, fuste 7m, dap 25cm, inflorescência e frutos verdes. Interior de mata alterada.","MBML032479","MBML032479",NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2017-09-14 11:45:07-03","MBML","MBML-HERBARIO","32517",NA,"Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4740","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Árvore 13m, fuste 5m, dap 60cm, frutos verdes. Interior de mata alterada.","MBML032517","MBML032517",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2017-09-14 11:45:07-03","MBML","MBML-HERBARIO","32838",NA,"Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1382","2006","09","26",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Árvore 16m, fuste 10m, Dap 30cm. Frutos verdes. Mata.","MBML032838","MBML032838",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2017-09-14 11:45:07-03","MBML","MBML-HERBARIO","32869",NA,"Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1403","2006","09","26",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Arvoreta 10m de alt. Flores verdes. Latex branco. Mata.","MBML032869","MBML032869",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2018-03-14 14:30:26-03","MBML","MBML-HERBARIO","26785",NA,"Plantae",NA,NA,"Palmae","Euterpe","edulis","Euterpe edulis",NA,"V. Demuner & L.F.S. Magnago","2006","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1710","2006","01","19",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Árvore 12m, DAP 15cm, flores femininas esbranquiçadas. Interior de mata, pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026785",NA,NA,"150","150","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"611","2018-05-21 13:27:54-03","MBML","MBML-HERBARIO","27325",NA,"Plantae",NA,NA,"Chrysobalanaceae","Exellodendron","gracile","Exellodendron gracile",NA,"R.C. Barbosa-Silva/10-05-2018",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2617","2006","07","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Árvore 17m, fuste 9m, Dap 40cm, frutos verdes. Interior de mata.","MBML027325","MBML027325",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2017-09-14 11:50:56-03","MBML","MBML-HERBARIO","26843",NA,"Plantae",NA,NA,"Rubiaceae","Faramea",NA,"Faramea",NA,NA,NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2356","2006","05","25",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Reinaldo Bautz","-40.534722","-19.3325","40W32'5","19S19'57",NA,"Arbusto 3m, frutos verdes. Fundo de vale, mata alterada","MBML026843",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2017-09-14 11:50:57-03","MBML","MBML-HERBARIO","30301",NA,"Plantae",NA,NA,"Rubiaceae","Faramea",NA,"Faramea",NA,NA,NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4247","2007","06","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549167","-19.345833","40W32'57","19S20'45",NA,"Arbusto 2m, frutos vináceos. Interior de mata.","MBML030301",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2017-09-14 11:50:57-03","MBML","MBML-HERBARIO","32490",NA,"Plantae",NA,NA,"Rubiaceae","Faramea",NA,"Faramea",NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4694","2007","12","10",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Sônia (Reinaldo Bautz)","-40.535556","-19.335556","40W32'8","19S20'8",NA,"Arbusto 3m, botões florais e flores azuis. Interior de mata alterada.","MBML032490",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2017-09-14 11:50:57-03","MBML","MBML-HERBARIO","32719",NA,"Plantae",NA,NA,"Rubiaceae","Ferdinandusa",NA,"Ferdinandusa",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","940","2006","04","19",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, propr.: Deuclecio Lorenzini.","-40.516944","-19.353611","40W31'1","19S21'13",NA,"Arvoreta 4m de alt. Botões florais e frutos verdes. Borda da mata.","MBML032719",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2017-09-14 11:44:32-03","MBML","MBML-HERBARIO","32821",NA,"Plantae",NA,NA,"Cucurbitaceae","Fevillea","trilobata","Fevillea trilobata",NA,"G.A. Gomes - Costa/III-2013",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1456","2006","09","28",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Liana 5m de alt. Frutos verdes. Mata em fundo de vale.","MBML032821","MBML032821",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2017-09-14 11:48:24-03","MBML","MBML-HERBARIO","32675",NA,"Plantae",NA,NA,"Moraceae","Ficus",NA,"Ficus",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","872","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056","40W33'3","19S20'53",NA,"Arbusto 4m de alt. Frutos verdes, látex esbranquiçado. Solo raso (Cruzeiro a gruta).","MBML032675",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2017-09-14 11:48:25-03","MBML","MBML-HERBARIO","29338",NA,"Plantae",NA,NA,"Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"A. F. P. Machado/14-VIII-2007",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3317","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549389","-19.345972","40W32'57,8","19S20'45,5",NA,"Árvore 10m, fuste 4m, dap 30cm, frutos verdes, látex branco. Base de afloramento rochoso.","MBML029338",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2017-09-14 11:48:25-03","MBML","MBML-HERBARIO","32809",NA,"Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"A.F.P. Machado/25-03-2008",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1450","2006","09","28",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Árvore 18m de alt., fuste na altura do solo, Dap 50+60+30cm. Cicônios verdes. Latex verde. Mata ciliar em fundo de vale.","MBML032809",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2017-09-14 11:48:25-03","MBML","MBML-HERBARIO","29501",NA,"Plantae",NA,NA,"Moraceae","Ficus","trigona","Ficus trigona",NA,"A. F. P. Machado/14-VIII-2007",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3318","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549389","-19.345972","40W32'57,8","19S20'45,5",NA,"Árvore 12m, fuste 2m, dap50cm, frutos verdes, látex branco. Base de afloramento rochoso.","MBML029501",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","26255",NA,"Plantae",NA,NA,"Flacourtiaceae",NA,NA,NA,NA,NA,NA,"V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1728","2006","01","19",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Arvoreta 6m, frutos imaturos cor verde. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026255","MBML026255",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","32436",NA,"Plantae",NA,NA,"Flacourtiaceae",NA,NA,NA,NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4750","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Arbusto 5m, botões florais e flores verde claro. Interior de mata alterada.","MBML032436","MBML032436",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","32453",NA,"Plantae",NA,NA,"Flacourtiaceae",NA,NA,NA,NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4713","2007","12","10",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Sônia (Reinaldo Bautz)","-40.535556","-19.335556","40W32'8","19S20'8",NA,"Escandente 12m botões florais e flores verdes, aroma agradável. Interior de mata alterada.","MBML032453","MBML032453",NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","32522",NA,"Plantae",NA,NA,"Flacourtiaceae",NA,NA,NA,NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4774","2007","12","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549167","-19.345833","40W32'57","19S20'45",NA,"Arvoreta 7m, botões florais verdes. Interior de mata queimada.","MBML032522","MBML032522",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","32674",NA,"Plantae",NA,NA,"Flacourtiaceae",NA,NA,NA,NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","888","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056","40W33'3","19S20'53",NA,"Arvoreta 8m de alt. Frutos verdes e amarelos. Mata (Gruta a base da mata).","MBML032674","MBML032674",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2017-09-14 11:41:48-03","MBML","MBML-HERBARIO","30338",NA,"Plantae",NA,NA,"Apocynaceae","Forsteronia","refracta","Forsteronia refracta",NA,"J. F. Morales/11-10-2007",NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4212","2007","06","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio. Lorenccini","-40.515278","-19.354444","40W30'55","19S21'16",NA,"Liana 8m frutos verdes, látex branco. Borda de mata.","MBML030338","MBML030338",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2017-09-14 11:42:55-03","MBML","MBML-HERBARIO","32435",NA,"Plantae",NA,NA,"Bignoniaceae","Fridericia","subincana","Fridericia subincana",NA,"A.R. Zuntini/20-01-2010",NA,"V. Demuner; T. A. Cruz, M.Belizário.","4765","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Liana 6m, botões florais e flores lilás. Borda de mata.","MBML032435","MBML032435",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2017-09-14 11:52:04-03","MBML","MBML-HERBARIO","31656",NA,"Plantae",NA,NA,"Thymelaeaceae","Funifera",NA,"Funifera",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3492","2007","09","13",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Prop. Delclecio","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Arbusto 1,5m, flores de cor verde. Fundo de vale.","MBML031656",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2017-09-14 11:52:04-03","MBML","MBML-HERBARIO","32382",NA,"Plantae",NA,NA,"Thymelaeaceae","Funifera",NA,"Funifera",NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4744","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Arbusto 1m, botões florais, flores e frutos verdes. Interior de mata alterada.","MBML032382",NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2017-09-14 11:52:04-03","MBML","MBML-HERBARIO","42128",NA,"Plantae",NA,NA,"Thymelaeaceae","Funifera","grandifolia","Funifera grandifolia",NA,"P. Fiaschi/Fev.2011",NA,"P. Fiaschi; J.R. Pirani, J.H.L.E. Ottra & V. Augusto","3477","2011","01","19",NA,"Brasil","Espírito Santo","Marilândia","Estrada não-pavimentada para São Rafael. Mata de encosta, ao lado direito da estrada.","-40.476167","-19.411806","40W28'34,2","19S24'42,5",NA,"Arbusto ca 50cm alt., folhas discolores. Flores verde-claras, as femininas com ovário densamente coberto com tricomas alvos","MBML042128",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2017-09-14 11:45:58-03","MBML","MBML-HERBARIO","26263",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis",NA,"V. Demuner & L.F.S. Magnago","2006","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1727","2006","01","19",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Árvore 10m, fuste 2m, DAP 40cm, botões florais, frutos jovens cor verde, látex amarelo. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026263","MBML026263",NA,"150","150","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"632","2017-09-14 11:49:57-03","MBML","MBML-HERBARIO","27603",NA,"Plantae",NA,NA,"Palmae","Geonoma","elegans","Geonoma elegans",NA,"H.Q. Boudet Fernandes/19-02-2008",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2632","2006","07","14",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Touceira mais de 30 indivíduos 2m de altura, frutos verdes. Fundo de vale.","MBML027603",NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2017-09-14 11:49:57-03","MBML","MBML-HERBARIO","28655",NA,"Plantae",NA,NA,"Palmae","Geonoma","elegans","Geonoma elegans",NA,"H.Q. Boudet Fernandes/19-02-2008",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","909","2006","04","19",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, propr.: Deuclecio Lorenzini.","-40.516944","-19.353611","40W31'1","19S21'13",NA,"Multicaule com 3m de alt. Frutos verdes e pretos. Mata a beira do corrego (próxima a uma cachoeira).","MBML028655",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2017-09-14 11:49:57-03","MBML","MBML-HERBARIO","29445",NA,"Plantae",NA,NA,"Palmae","Geonoma","elegans","Geonoma elegans",NA,"H.Q. Boudet Fernandes/19-02-2008",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3369","2007","03","22",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Multicaule 2m, frutos verdes. Interior de mata.","MBML029445",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2018-03-14 14:30:33-03","MBML","MBML-HERBARIO","26784",NA,"Plantae",NA,NA,"Palmae","Geonoma","schottiana","Geonoma schottiana",NA,"H.Q. Boudet Fernandes/19-02-2008",NA,"V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1685","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Unicaule 3,5 m de altura, frutos pretos, folha com 2m. Interior de mata, pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026784",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2017-09-14 11:47:32-03","MBML","MBML-HERBARIO","32773",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","bella","Goeppertia bella",NA,"Saka & Lombardi/2015",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1468","2006","09","28",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Terrestre. Flores brancas. Rupícula de interior de mata.","MBML032773","MBML032773","NEOTIPO","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2017-09-14 11:47:32-03","MBML","MBML-HERBARIO","27258",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M.N. Saka/XII-2012",NA,"V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1675","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Herbácea 1,5m, flores brancas, bráctea verde. Solo raso, sobre rocha, úmido (Cruzeiro a gruta).","MBML027258","MBML027258",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2017-09-14 11:47:32-03","MBML","MBML-HERBARIO","29487",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M.N. Saka/IV-2016",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3370","2007","03","22",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Herbácea 1,5m flores brancas e brácteas verdes. Interior de mata, fundo de vale.","MBML029487","MBML029487",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2017-09-14 11:47:32-03","MBML","MBML-HERBARIO","26713",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","linharesana","Goeppertia linharesana",NA,"M.N. Saka/IV-2016",NA,"V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1734","2006","01","19",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Herbácea 2m, botões florais, flores rosa. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026713","MBML026713",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-03-19 10:20:01-03","MBML","MBML-HERBARIO","32528",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","linharesana","Goeppertia linharesana",NA,"M.N. Saka/V-2016",NA,"V. Demuner; T. A. Cruz, M.Belizário.","4779","2007","12","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549167","-19.345833","40W32'57","19S20'45",NA,"Herbácea flores com pétalas brancas, cálice verde. Interior de mata queimada.","MBML032528",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2017-09-14 11:48:41-03","MBML","MBML-HERBARIO","28899",NA,"Plantae",NA,NA,"Myrtaceae","Gomidesia","cerqueiria","Gomidesia cerqueiria",NA,"M. Sobral/Março-2007",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","887","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056","40W33'3","19S20'53",NA,"Arvoreta 4m de alt. Frutos verdes. Mata (Gruta a base da mata).","MBML028899",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2017-09-14 11:48:41-03","MBML","MBML-HERBARIO","27284",NA,"Plantae",NA,NA,"Myrtaceae","Gomidesia","cerqueiria","Gomidesia cerqueiria",NA,"M. Sobral/Março-2007",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2615","2006","07","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Arbusto 2m, frutos verdes. Interior de mata.","MBML027284",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2017-09-14 11:48:41-03","MBML","MBML-HERBARIO","29536",NA,"Plantae",NA,NA,"Myrtaceae","Gomidesia","cerqueiria","Gomidesia cerqueiria",NA,"M. Sobral/30-03-2007","2007","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3334","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549389","-19.345972","40W32'57,8","19S20'45,5",NA,"Arbusto 1m frutos verdes. Interior de mata.","MBML029536",NA,NA,"200","200","03","30",NA,NA,NA,NA,NA,NA,NA,NA
