"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","infraspecificEpithet","class","typeStatus"
"402","2019-11-13 11:15:05-03","USP","SPF","227145","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Mandevilla","atroviolacea","Mandevilla atroviolacea","(Stadelm.) Woodson","Scudeler, AL","2019","04","Mello-Silva, R","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do Pato. Final da trilha para o alto da Pedra do Pato.","-42.473583","-20.747778",NA,NA,"Trepadeira, na matinha nebular de altitude. Folhas discolores, verde calro com nervuras avermelhadas na face abaxial. Flores cor-de-rosa. Interior do tubo amarelo. Látex branco.; Vegetação herbáceo arbustiva e matinhas nebulares rala",NA,"4057",NA,"-42.473583","-20.747778",NA,"SPF00227145","SPF00227145","1815","1815",NA,NA,NA,NA
"403","2019-11-13 11:25:31-03","USP","SPF","227144","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia",NA,"Miconia",NA,NA,NA,NA,"Mello-Silva, R","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Trilha para a Pedra do Pato. Ao longo da parte mediana da trilha.","-42.470139","-20.733278",NA,NA,"Árvore. Folhas discolores. Frutos imaturos verdes. Nome vulgar: murici.; Floresta atlântica de altitude.",NA,"4058",NA,"-42.470139","-20.733278",NA,"SPF00227144","SPF00227144","1240","1240",NA,NA,NA,NA
"404","2019-11-13 11:28:16-03","USP","SPF","227202","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia",NA,"Peperomia",NA,NA,NA,NA,"Cabral, A","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.470139","-20.733278",NA,NA,NA,NA,"151",NA,"-42.470139","-20.733278",NA,"SPF00227202","SPF00227202","1240","1240",NA,NA,NA,NA
"405","2019-11-13 11:28:16-03","USP","SPF","227205","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia",NA,"Peperomia",NA,NA,NA,NA,"Cabral, A","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.470139","-20.733278",NA,NA,NA,NA,"154",NA,"-42.470139","-20.733278",NA,"SPF00227205","SPF00227205","1240","1240",NA,NA,NA,NA
"406","2019-11-13 11:28:21-03","USP","SPF","227203","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper",NA,"Piper",NA,NA,NA,NA,"Cabral, A","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.470139","-20.733278",NA,NA,NA,NA,"152",NA,"-42.470139","-20.733278",NA,"SPF00227203","SPF00227203","1240","1240",NA,NA,NA,NA
"407","2019-11-13 11:28:21-03","USP","SPF","227204","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper",NA,"Piper",NA,NA,NA,NA,"Cabral, A","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.470139","-20.733278",NA,NA,NA,NA,"153",NA,"-42.470139","-20.733278",NA,"SPF00227204","SPF00227204","1240","1240",NA,NA,NA,NA
"408","2019-11-13 11:29:08-03","USP","SPF","227146","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae",NA,NA,NA,NA,NA,NA,NA,"Mello-Silva, R","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do Pato. Final da trilha para o alto da Pedra do Pato.","-42.473583","-20.747778",NA,NA,"Erva. Grande população, em mata rala. Flores lilases com labelo de ápice creme.; Vegetação herbáceo arbustiva e matinhas nebulares ralas com Chusquea.",NA,"4056",NA,"-42.473583","-20.747778",NA,"SPF00227146","SPF00227146","1815","1815",NA,NA,NA,NA
"409","2019-11-13 11:29:08-03","USP","SPF","227207","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae",NA,NA,NA,NA,NA,NA,NA,"Cabral, A","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.470139","-20.733278",NA,NA,NA,NA,"156",NA,"-42.470139","-20.733278",NA,"SPF00227207","SPF00227207","1240","1240",NA,NA,NA,NA
"410","2019-11-13 11:16:38-03","USP","SPF","227143","PreservedSpecimen","Plantae",NA,NA,"Balanophoraceae","Scybalium",NA,"Scybalium",NA,NA,NA,NA,"Mello-Silva, R","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Trilha para a Pedra do Pato. Ao longo da parte mediana da trilha.","-42.470139","-20.733278",NA,NA,"Parasita na raiz de cinzeiro. Inflorescência com bracteas grená e interior cor-de-r; Floresta atlântica de altitude.",NA,"4059",NA,"-42.470139","-20.733278",NA,"SPF00227143","SPF00227143","1240","1240",NA,NA,NA,NA
"411","2019-11-13 11:32:34-03","USP","SPF","227148","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","albiflora","Vellozia albiflora","Pohl","Mello-Silva, R","2016","12","Mello-Silva, R","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do Pato. Afloramentos rochosos gnáissicos no topo da montanha, acima da Pedra do Pato.","-42.472194","-20.747778",NA,NA,"Sobre rochas em local de acúmulo de solo e outras plantas. Folhas trísticas, arqueadas. Frutos imaturos verdes com emergências cor de vinho.; Vegetação rupícola",NA,"4054",NA,"-42.472194","-20.747778",NA,"SPF00227148",NA,"1800","1800","21",NA,NA,NA
"412","2019-11-13 11:32:37-03","USP","SPF","227149","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","variegata","Vellozia variegata","Goethart & Henrard","Mello-Silva, R","2016","12","Mello-Silva, R","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do Pato. Afloramentos rochosos gnáissicos no topo da montanha, acima da Pedra do Pato.","-42.472194","-20.747778",NA,NA,"Arbustos até 50 cm alt. Folhas espirotrísticas, retas. Frutos passados ocre.; Vegetação rupícola",NA,"4053",NA,"-42.472194","-20.747778",NA,"SPF00227149",NA,"1800","1800","21",NA,NA,NA
"413","2019-11-13 11:32:38-03","USP","SPF","227206","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae",NA,NA,NA,NA,NA,NA,NA,"Cabral, A","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.470139","-20.733278",NA,NA,NA,NA,"155",NA,"-42.470139","-20.733278",NA,"SPF00227206","SPF00227206","1240","1240",NA,NA,NA,NA
"414","2019-11-13 11:20:26-03","USP","SPF","86185","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pirani, JR","1994",NA,"Leoni, LS","1994","03","13","Brasil","Minas Gerais","Fervedouro","Bom Jesus do Madeira.","-42.416667","-20.716667",NA,NA,NA,NA,"2489",NA,"-42.416667","-20.716667",NA,"SPF00086185",NA,"850","850",NA,NA,NA,NA
"415","2019-11-13 11:33:08-03","USP","SPF","227142","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia",NA,"Vochysia",NA,NA,NA,NA,"Mello-Silva, R","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Trilha para a Pedra do Pato. Ao longo da parte mediana da trilha.","-42.470139","-20.733278",NA,NA,"Árvores até 45 m alt., DAP 1 m, tronco reto, rosado. Grande população na mata. Folhas discolores, mais escuras e brilhantes na face adaxial. Flores amarelas. Coletada de galho derrubado por besoura serradora, que a prefere, juntament",NA,"4060",NA,"-42.470139","-20.733278",NA,"SPF00227142","SPF00227142","1240","1240",NA,NA,NA,NA
"416","2019-11-13 11:18:05-03","USP","SPF","189331","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Distimake","macrocalyx","Distimake macrocalyx","(Ruiz & Pav.) A.R.Simões & Staples","Simões, AR","2017","09","Trinta, ZA","1964","04","18","Brasil","Minas Gerais","Fervedouro",NA,"-42.2789001464844","-20.7255992889404","20038",NA,NA,"auto","704",NA,NA,NA,NA,"SPF00189331","SPF00189331",NA,NA,NA,NA,NA,NA
"417","2019-11-13 11:27:06-03","USP","SPF","160870","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Sobral, M","2004",NA,"Salino, A","2001","01","11","Brasil","Minas Gerais","Fervedouro",NA,"-42.2789001464844","-20.7255992889404","20038",NA,NA,"auto","5977",NA,NA,NA,NA,"SPF00160870",NA,NA,NA,NA,NA,NA,NA
"418","2019-10-07 09:11:09-03","UEFS","HUEFS","244260","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","imbricata","Baccharis imbricata","Malag.","G.Heiden","2017","10","Lopes, J.C.","2016","12","21","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro (ou Serra dos Arrepiados). Pedra do Pato.","-42.472222","-20.747778",NA,NA,"Afloramentos rochosos gnáissicos no topo da montanha, acima da Pedra do Pato.",NA,"459",NA,"42W28'20''","20S44'52''",NA,"HUEFS0244260","HUEFS0244260","1800","1800",NA,NA,"Asteranae",NA
"419","2019-10-07 09:12:12-03","UEFS","HUEFS","118618","PreservedSpecimen","Plantae","Angiospermae","Asterales","Campanulaceae","Siphocampylus",NA,"Siphocampylus",NA,NA,NA,NA,"Lombardi, J.A.","1999","07","10","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro.","-42.483889","-20.716111",NA,NA,NA,NA,"3091",NA,"42W29'2''","20S42'58''",NA,"HUEFS0118618","HUEFS0118618","1400","1400",NA,NA,"Asteranae",NA
"420","2020-02-20 14:37:23-03","IAC","IAC","31798","S","Plantae",NA,NA,"Rubiaceae-207.Rubioideae-Spermacoceae","Borreria",NA,"Borreria",NA,"L.S. Leoni","1994","04","L.S. Leoni","1994","04","01","Brasil","Minas Gerais","Fervedouro","Serra do Bone, Pico do Bone","-42.4333333","-20.6833333",NA,NA,"Coordenadas do material: 20°41#?#S 42°26#?#W",NA,"2509",NA,"-42.4333333","-20.6833333",NA,NA,NA,NA,NA,"01",NA,NA,NA
"421","2019-01-25 15:47:06-02","IAC","IAC","29352","S","Plantae",NA,NA,"Solanaceae","Browallia","americana","Browallia americana","L.","C. Aranha","1994","06","L.S. Leoni","1991","03","28","Brasil","Minas Gerais","Fervedouro","Distrito Bom Jesus do Madeiro","-42.4166667","-20.7166667",NA,NA,"Coordenadas do material: 20°43#?#S 42°25#?#W. Entretanto, é indicado que a coleta teria sido em Carangola/MG",NA,"1466",NA,"-42.4166667","-20.7166667",NA,NA,NA,NA,NA,"24",NA,NA,NA
"422","2019-06-24 08:13:00-03","IAC","IAC","34269","S","Plantae",NA,NA,"Lythraceae","Cuphea","carthagenensis","Cuphea carthagenensis","(Jacq.) J.F.Macbr.","T.B. Cavalcanti","1989","02","A.O. Scariot et al.","1989","02","08","Brasil","Minas Gerais","Fervedouro","Serra da Gama, estrada Aparonga - Fervedouro, Km 11","-42.4","-20.633333",NA,NA,"20o 38#?# S, 42o 24#?# W",NA,"368",NA,"-42.400000","-20.633333",NA,NA,NA,NA,NA,"20",NA,NA,NA
"423","2019-01-25 15:42:02-02","IAC","IAC","34268","S","Plantae",NA,NA,"Lythraceae","Cuphea","ingrata","Cuphea ingrata","Cham. & Schltdl.","T.B. Cavalcanti","1989","03","A.O. Scariot et al.","1989","02","08","Brasil","Minas Gerais","Fervedouro","Serra da Grama, estrada para Araponga - Fervedouro Km 11","-42.4","-20.633333",NA,NA,"20o 38#?#S, 42o 24#?#W",NA,"367",NA,"-42.400000","-20.633333",NA,NA,NA,NA,NA,"20",NA,NA,NA
"424","2020-02-20 14:37:23-03","IAC","IAC","44642","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Faramea","multiflora","Faramea multiflora","A.Rich. ex DC.","S.L. Jung-Mendaçolli","2004","10","L.S. Leoni","2002","12","03","Brasil","Minas Gerais","Fervedouro","córrego Água Limpa","-42.2789","-20.7256",NA,NA,NA,NA,"5230",NA,"-42.2789","-20.7256",NA,NA,NA,NA,NA,"22",NA,NA,NA
"425","2019-01-25 15:43:43-02","IAC","IAC","34273","S","Plantae",NA,NA,"Onagraceae","Fuchsia",NA,"Fuchsia",NA,"C. Kameyama","2000","08","A.O. Scariot et al.","1989","02","08","Brasil","Minas Gerais","Fervedouro","estrada Araponga, Fervedouro; km 11, Serra da Grama","-42.4000001","-20.6333333",NA,NA,"Coordenadas do material: 20°38#?#S 42°24#?#W. Entretanto é indicado que a coleta teria sido em Araponga/MG",NA,"372",NA,"-42.4000001","-20.6333333",NA,NA,NA,NA,NA,"08",NA,NA,NA
"426","2019-05-22 11:49:11-03","CEPLAC","CEPEC","152759","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys",NA,"Tetrapterys",NA,NA,NA,NA,"C.N. Fraga",NA,NA,NA,"Brasil","Minas Gerais","Fervedouro",NA,"-42.2789001464844","-20.7255992889404","20038",NA,"<ll>dwc_commonname:</ll>","auto","3579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-02-27 14:03:10-03","UFSJ","HUFSJ","4520","S","Plantae",NA,NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Sobral, M","2013",NA,"Araújo, MS","2009","01","13","Brasil","Minas Gerais","Fervedouro","Lajinha atrás da casa do pesquisador.","-42.2789001464844","-20.7255992889404","20038",NA,"Árvore de 4m, folhas opostas. Caule com imbira. Fruto verde manchado de vermelho quando jovem e preto quando maduro. Ambiente úmido na borda da laje de pedra.","auto","125",NA,NA,NA,NA,"HUFSJ004520",NA,NA,NA,NA,NA,NA,NA
"428","2019-02-27 14:03:12-03","UFSJ","HUFSJ","4531","S","Plantae",NA,NA,"Myrtaceae","Myrcia","perforata","Myrcia perforata","O.Berg","Sobral, M","2013",NA,"Araújo, MS","2009","01","13","Brasil","Minas Gerais","Fervedouro","PESB. Estrada da ermida, borda da trilha.","-42.2789001464844","-20.7255992889404","20038",NA,"Árvore de 7m, folhas opostas cruzadas, glabras, coreacea com tricoma nas nervuras da parte abaxial. Infrutescência apical com frutos amarelos manchadas de vermelho e com pêlos.","auto","142",NA,NA,NA,NA,"HUFSJ004531",NA,NA,NA,NA,NA,NA,NA
"429","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6252","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Sobral, M","2014",NA,"Silva, PQ","2009","01","22","Brasil","Minas Gerais","Fervedouro","PESB, mata em frente a Ermida.","-42.2789001464844","-20.7255992889404","20038",NA,"Árvore de 7m de altura, folhas opostaas textura glabra, flor apical, sépalas e pétalas creme, estames bege com ponta marrom caramelo.","auto","18",NA,NA,NA,NA,"HUFSJ006252",NA,"135","135",NA,NA,NA,NA
"430","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6250","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Sobral, M","2014",NA,"Araújo, MS","2009","01","15","Brasil","Minas Gerais","Fervedouro","PESB, mata em frente á Ermida.","-42.2789001464844","-20.7255992889404","20038",NA,"Arvoreta de 5m, folhas opostas cruzadas, glabras. Flores axial-terminal com quatro pétalas verdes claro estames em grande número marrom claro.","auto","160",NA,NA,NA,NA,"HUFSJ006250",NA,NA,NA,NA,NA,NA,NA
"431","2019-02-27 14:03:19-03","UFSJ","HUFSJ","6216","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vauthiereana","Myrcia vauthiereana","O.Berg","Sobral, M","2014",NA,"Araújo, MS; et al.","2008","09","28","Brasil","Minas Gerais","Fervedouro","PESB, trilha do Muriqui. Ambiente semi-aberto na borda da trilha.","-42.2789001464844","-20.7255992889404","20038",NA,"Arbusto com 2m de altura, folhas cf. tricoma no caule. Folhas coreáceas. Flor com cinco pétalas brancas e estames cor creme.","auto","58",NA,NA,NA,NA,"HUFSJ006216",NA,NA,NA,NA,NA,NA,NA
"432","2019-11-07 11:18:04-03","UFMG","BHCB-SL","57093","PreservedSpecimen","Plantae",NA,NA,"Lygodiaceae","Lygodium","volubile","Lygodium volubile","Sw.","Salino, A","2001","01","Salino, A; Morais, PO","2000","10","19","Brasil","Minas Gerais","Fervedouro","Córrego Pai Inácio.","-42.2789001464844","-20.7255992889404","20038",NA,"Trepadeira, borda de mata ciliar.","auto","5971","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-07 11:18:04-03","UFMG","BHCB-SL","57089","PreservedSpecimen","Plantae",NA,NA,"Lygodiaceae","Lygodium","venustum","Lygodium venustum","Sw.","Salino, A","2001","01","Salino, A; Morais, PO","2000","10","19","Brasil","Minas Gerais","Fervedouro","Córrego Rio Preto.","-42.2789001464844","-20.7255992889404","20038",NA,"Trepadeira na beira de estrada.","auto","5967","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-10-16 14:15:14-03","UEL","FUEL","35491","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,"Salino, A; Moraes, PO","2001","01","11","Brasil","Minas Gerais","Fervedouro","Córrego do rio Preto","-42.2789001464844","-20.7255992889404","20038",NA,"Árvore 1m; folhas cartáceas e frutos imaturos verdes.","auto","5980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-10-16 14:15:16-03","UEL","FUEL","35492","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Salino, A; Moraes, PO","2001","01","11","Brasil","Minas Gerais","Fervedouro","Córrego do rio Preto","-42.2789001464844","-20.7255992889404","20038",NA,"Árvore 5m; folhas discolor com pontuações na face adaxial; flores brancas com estames amarelos e frutos imaturos verdes, em mata de encosta.","auto","5975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-10-16 14:12:16-03","UEL","FUEL","35272","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Senna",NA,"Senna",NA,NA,NA,NA,"Lombardi, JA","1999","07","10","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.2789001464844","-20.7255992889404","20038",NA,"Arbusto 1,5m; folíolos cartáceos, frutos imaturos verdes; mata atlantica em diversos graus de perturbação, margem da estrada.","auto","3087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-10-16 14:15:07-03","UEL","FUEL","35496","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Athenaea","cuspidata","Athenaea cuspidata","Witasek",NA,NA,NA,"Lombardi, JA","1999","07","10","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.2789001464844","-20.7255992889404","20038",NA,"Arbusto ca. 1,8m; mata atlântica em diversos graus de perturbação, margem da estrada; folhas papiráceas, cálice verde, corola branca, centro internamente roxo, anteras brancas.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-10-16 14:11:49-03","UEL","FUEL","54161","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum",NA,"Chrysophyllum",NA,NA,NA,NA,"Tinti, BV","2010","04","23","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do Pato","-42.2789001464844","-20.7255992889404","20038",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-05-06 11:54:18-03","UFU","HUFU","73501","S","Plantae",NA,NA,"Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Nakajima, J.N.","2017","06","Araújo, M.S.; et al.","2008","09","26","Brasil","Minas Gerais","Fervedouro","PESB, Trilha atrás da churrasqueira da casa de hospede.","-42.2789001464844","-20.7255992889404","20038",NA,"Arvoreta com 4,5m de altura, folhas alternas espiraladas. Inflorescência com cinco pétalas brancas e estames brancos. Parte abaxial da folha branca.; Ambiente semi-aberto, dominado por árvores de médio porte.","auto","10",NA,NA,NA,NA,"HUFU00071174","HUFU00071174",NA,NA,NA,NA,NA,NA
"440","2019-11-28 15:44:42-03","UFU","HUFU","73498","S","Plantae",NA,NA,"Asteraceae","Baccharis","serrulata","Baccharis serrulata","(Lam.) Pers.","Nakajima, J.N.","2017","06","Araújo, M.S.; et al.","2008","09","28","Brasil","Minas Gerais","Fervedouro","PESB, Borda da mata atrás da casa três.","-42.2789001464844","-20.7255992889404","20038",NA,"Herbácea com folhas alternas espiraladas, caule com tricoma. Nervura na parte abaxial da folha. Inflorescência com creme, axial - apical, com quatro pétalas brancas e estames amarelos.; Ambiente aberto na borda da mata.","auto","59",NA,NA,NA,NA,"HUFU00071177","HUFU00071177",NA,NA,NA,NA,NA,NA
"441","2019-05-06 11:52:17-03","UFU","HUFU","73512","S","Plantae",NA,NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Guimarães, E.C.; Araújo, M.S.; Lopes, L.A. & Silva, R.L.","2008","05","17","Brasil","Minas Gerais","Fervedouro","PESB, Trilha do carvão.","-42.460278","-20.700556",NA,NA,"Arbusto dois metros e meio, folhas alternas. Inflorescência axial com flores brancas, gineceu e androceu marrom.",NA,"94",NA,"-42.460278","-20.700556",NA,"HUFU00071163","HUFU00071163","1278","1278",NA,NA,NA,NA
"442","2019-05-06 11:52:17-03","UFU","HUFU","73502","S","Plantae",NA,NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Araújo, M.S.; et al.","2008","09","26","Brasil","Minas Gerais","Fervedouro","PESB, Trilha atrás da churrasqueira da casa de hospede. Ambiente dominado por árvores de 15m na borda da trilha.","-42.2789001464844","-20.7255992889404","20038",NA,"Liana, folhas opostas cruzadas com tricoma na folha e no caule, inflorescência axial com flores verdes e pelos brancos.","auto","01",NA,NA,NA,NA,"HUFU00071173","HUFU00071173",NA,NA,NA,NA,NA,NA
"443","2019-05-06 11:52:17-03","UFU","HUFU","73499","S","Plantae",NA,NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Araújo, M.S.; et al.","2008","09","01","Brasil","Minas Gerais","Fervedouro","PESB, Trilha da laje do Ouro, depois do rio","-42.2789001464844","-20.7255992889404","20038",NA,"Herbácea 1m, folhas alternas, ásperas, caule suculento contendo um líquido, inflorêncencia amarela com sépalas brancas.; Ambiente úmido, aberto próximo ao rio","auto","79",NA,NA,NA,NA,"HUFU00071176","HUFU00071176",NA,NA,NA,NA,NA,NA
