"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","scientificName","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","class","order","specificEpithet","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","individualCount","geoFlag","scientificNameAuthorship","continentOcean","typeStatus","infraspecificEpithet","preparationType"
"1739","2019-10-02 15:02:42-03","UFMG","BHCB","197972","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria ruelliifolia","Rezende, SG; Justo, AG","6979","2018","10","03","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.671944","-20.019167","-43.671944","-20.019167","1511","1511","Arbusto; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197972",NA,"Dicotyledon",NA,NA,"ruelliifolia",NA,NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Müll.Arg.","Southern America",NA,NA,NA
"1740","2019-10-02 15:02:42-03","UFMG","BHCB","133429","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria vellosiana","Carmo, FF","4965","2009","02","17","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela/C1","-43.683111","-20.093694","-43.683111","-20.093694","1624","1624","Coletado em borda de afloramento de canga.","BHCB035596",NA,"Dicotyledon",NA,NA,"vellosiana",NA,"2016","08",NA,NA,NA,NA,"Benth.","Southern America",NA,NA,NA
"1741","2019-10-02 15:02:44-03","UFMG","BHCB","176983","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria vellosiana","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","279","2015","04","23","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175","-43.824167","-20.175",NA,NA,"Prensado em álcool; Arbusto; ca. 1,7m alt; frutos imaturos verdes.; Floresta Estacional Semidecidual em estágio secundário de regeneração.",NA,NA,"Dicotyledon",NA,NA,"vellosiana",NA,"2015","05","01",NA,NA,NA,"Benth.","Southern America",NA,NA,NA
"1742","2019-10-02 15:02:44-03","UFMG","BHCB","197975","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria vellosiana","Rezende, SG; Justo, AG","6982","2018","10","03","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.671944","-20.019167","-43.671944","-20.019167","1511","1511","Arvoreta; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197975",NA,"Dicotyledon",NA,NA,"vellosiana",NA,NA,NA,NA,NA,NA,NA,"Benth.","Southern America",NA,NA,NA
"1743","2019-10-02 15:02:44-03","UFMG","BHCB","197050","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria vellosiana","Rezende, SG; Justo, AG","6770","2017","12","14","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.688889","-20.077778","-43.688889","-20.077778","1626","1626","Arbóreo; Floresta Estacional em Estágio Avançado de Regeneração - Capão de canga","BHCB197050",NA,"Dicotyledon",NA,NA,"vellosiana",NA,NA,NA,NA,NA,NA,NA,"Benth.","Southern America",NA,NA,NA
"1744","2019-10-02 15:02:44-03","UFMG","BHCB","133413","PreservedSpecimen","Plantae","Rubiaceae","Psyllocarpus","Psyllocarpus laricoides","Carmo, FF","4426","2009","03","16","Brasil","Minas Gerais","Rio Acima","Serra Água Limpa","-43.713889","-20.104472","-43.713889","-20.104472","1390","1390","Coletado em afloramento de quartzito.","BHCB012107",NA,"Dicotyledon",NA,NA,"laricoides",NA,"2011",NA,NA,NA,NA,NA,"Mart. ex Mart. & Zucc.","Southern America",NA,NA,NA
"1745","2019-10-02 14:50:45-03","UFMG","BHCB","183546","PreservedSpecimen","Plantae","Asteraceae","Pterocaulon","Pterocaulon alopecuroides","Rezende, SG; Justo, AG","5343","2015","04","08","Brasil","Minas Gerais","Rio Acima","Região do Córrego Fazenda Velha","-44.341389","-20.241389","-44.341389","-20.241389","940","980","Herbáceo; Campo Sujo",NA,NA,"Dicotyledon",NA,NA,"alopecuroides",NA,NA,NA,NA,NA,NA,NA,"(Lam.) DC.","Southern America",NA,NA,NA
"1746","2019-10-02 14:50:45-03","UFMG","BHCB","184932","PreservedSpecimen","Plantae","Asteraceae","Pterocaulon","Pterocaulon alopecuroides","Rezende, SG; Justo, AG","5592","2015","04","16","Brasil","Minas Gerais","Rio Acima","Córrego Fazenda Velha, Região do Córrego Fazenda Velha","-43.801667","-20.143611","-43.801667","-20.143611","900","980","Herbáceo; Campo sujo","BHCB184932",NA,"Dicotyledon",NA,NA,"alopecuroides",NA,NA,NA,NA,NA,NA,NA,"(Lam.) DC.","Southern America",NA,NA,NA
"1747","2019-10-02 14:50:45-03","UFMG","BHCB","183607","PreservedSpecimen","Plantae","Asteraceae","Pterocaulon","Pterocaulon alopecuroides","Rezende, SG; Justo, AG","5404","2015","04","14","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556","-43.925","-20.140556","1280","1350","Herbáceo; Campo Sujo",NA,NA,"Dicotyledon",NA,NA,"alopecuroides",NA,NA,NA,NA,NA,NA,NA,"(Lam.) DC.","Southern America",NA,NA,NA
"1748","2019-10-02 14:50:45-03","UFMG","BHCB","185003","PreservedSpecimen","Plantae","Asteraceae","Pterocaulon","Pterocaulon alopecuroides","Rezende, SG; Justo, AG","5663","2015","04","10","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","-43.883889","-20.095278","1185","1270","Herbáceo; Campo Sujo","BHCB185003",NA,"Dicotyledon",NA,NA,"alopecuroides",NA,NA,NA,NA,NA,NA,NA,"(Lam.) DC.","Southern America",NA,NA,NA
"1749","2019-10-02 14:57:27-03","UFMG","BHCB","185053","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","Pterolepis repanda","Rezende, SG; Justo, AG","5713","2015","04","10","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","-43.883889","-20.095278","1185","1270","Herbáceo; Campo Sujo","BHCB185053",NA,"Dicotyledon",NA,NA,"repanda",NA,NA,NA,NA,NA,NA,NA,"(DC.) Triana","Southern America",NA,NA,NA
"1750","2019-10-02 15:05:22-03","UFMG","BHCB","176924","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","Qualea grandiflora","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","213","2015","04","09","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175","-43.824167","-20.175","983","983","Prensado no álcool; Arvoreta; ca. 3,0m alt; frutos imaturos verdes.; Campo Rupestre Quartzitico",NA,NA,"Dicotyledon",NA,NA,"grandiflora",NA,"2015","11",NA,NA,NA,NA,"Mart.","Southern America",NA,NA,NA
"1751","2019-10-02 15:05:22-03","UFMG","BHCB","176738","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","Qualea multiflora","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","10","2015","04","08","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175","-43.824167","-20.175","983","983","Arvoreta, ca. 2,5m alt.; frutos verdes escuros.; Campo Rupestre Quartzitico",NA,NA,"Dicotyledon",NA,NA,"multiflora",NA,"2015","11",NA,NA,NA,NA,"Mart.","Southern America",NA,NA,NA
"1752","2019-10-02 15:05:22-03","UFMG","BHCB","176903","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","Qualea multiflora","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","192","2015","04","22","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175","-43.824167","-20.175","983","983","Arvoreta; ca. 2,0m alt; frutos imaturos verdes e maduros castanhos; Campo Rupestre Quartizitico",NA,NA,"Dicotyledon",NA,NA,"multiflora",NA,"2015","11",NA,NA,NA,NA,"Mart.","Southern America",NA,NA,NA
"1753","2019-10-02 15:05:24-03","UFMG","BHCB","185180","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","Qualea parviflora","Rezende, SG; Justo, AG","5840","2015","04","06","Brasil","Minas Gerais","Rio Acima","Bacia do Córrego do Andaime","-43.808889","-20.168056","-43.808889","-20.168056","930","960","Árvore; Cerrado Ralo","BHCB185180",NA,"Dicotyledon",NA,NA,"parviflora",NA,NA,NA,NA,NA,NA,NA,"Mart.","Southern America",NA,NA,NA
"1754","2019-10-02 15:06:09-03","UFMG","BHCB","197906","PreservedSpecimen","Plantae","Bromeliaceae","Racinaea","Racinaea aerisincola","Rezende, SG; Justo, AG","6913","2018","09","05","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.684722","-20.043333","-43.684722","-20.043333","1569","1569","Epífita; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197906",NA,"Monocotyledon",NA,NA,"aerisincola",NA,NA,NA,NA,NA,NA,NA,"(Mez) M.A. Spencer & L.B.Sm.","Southern America",NA,NA,NA
"1755","2019-10-02 15:02:47-03","UFMG","BHCB","176754","PreservedSpecimen","Plantae","Rubiaceae","Remijia","Remijia ferruginea","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","28","2015","04","08","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175","-43.824167","-20.175","983","983","Arvoreta; ca. 1,5m alt; frutos vermelhos.; Campo Rupestre Quartzitico",NA,NA,"Dicotyledon",NA,NA,"ferruginea",NA,"2015","05","01",NA,NA,NA,"(A.St.-Hil.) DC.","Southern America",NA,NA,NA
"1756","2019-10-02 15:02:47-03","UFMG","BHCB","185138","PreservedSpecimen","Plantae","Rubiaceae","Remijia","Remijia ferruginea","Rezende, SG; Justo, AG","5798","2015","04","07","Brasil","Minas Gerais","Rio Acima","Bacia do Córrego do Andaime","-43.800833","-20.172222","-43.800833","-20.172222","905","975","Arbusto; Campo sujo","BHCB185138",NA,"Dicotyledon",NA,NA,"ferruginea",NA,NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) DC.","Southern America",NA,NA,NA
"1757","2019-10-02 14:55:13-03","UFMG","BHCB","183638","PreservedSpecimen","Plantae","Lamiaceae","Rhabdocaulon","Rhabdocaulon denudatum","Rezende, SG; Justo, AG","5435","2015","04","14","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556","-43.925","-20.140556","1280","1350","Herbáceo; Campo Sujo",NA,NA,"Dicotyledon",NA,NA,"denudatum",NA,NA,NA,NA,NA,NA,NA,"(Benth.) Epling","Southern America",NA,NA,NA
"1758","2019-10-02 14:55:13-03","UFMG","BHCB","185034","PreservedSpecimen","Plantae","Lamiaceae","Rhabdocaulon","Rhabdocaulon denudatum","Rezende, SG; Justo, AG","5694","2015","04","10","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","-43.883889","-20.095278","1185","1270","Herbáceo; Campo Sujo","BHCB185034",NA,"Dicotyledon",NA,NA,"denudatum",NA,NA,NA,NA,NA,NA,NA,"(Benth.) Epling","Southern America",NA,NA,NA
"1759","2020-03-16 20:34:11-03","UFMG","BHCB","197728","PreservedSpecimen","Plantae","Amaryllidaceae","Rhodophiala","Rhodophiala","Rezende, SG; Justo, AG","6804","2018","05","17","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.6575","-20.112222","-43.6575","-20.112222","1383","1383","Erva terrícola.; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","BHCB197728","BHCB197728","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA
"1760","2019-10-02 14:57:27-03","UFMG","BHCB","181487","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","Rhynchanthera","Tameirão Neto, E; Mansur, T","5287","2013","07","04","Brasil","Minas Gerais","Rio Acima",NA,"-43.692961","-20.099008","-43.692961","-20.099008",NA,NA,"Arbustivo; 2m-3m; flor roxa; Contato Floresta semidecidual e campo hidromórfico",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA
"1761","2019-10-02 15:06:31-03","UFMG","BHCB","148681","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora","Rezende, SG; Mendes, MS; Neves, GS","4264","2010","06","30","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Bacia do Córrego Fazenda Velha","-43.826944","-20.156389","-43.826944","-20.156389","825","1050","Herbáceo; Floresta Estacional Semidecidual Baixo-Montana","BHCB051965",NA,"Monocotyledon",NA,NA,NA,NA,"2019","09","24",NA,NA,NA,"Vahl","Southern America",NA,NA,NA
"1762","2019-10-02 15:06:31-03","UFMG","BHCB","151813","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora","Mendes, MS","s.n.","2010","04","16","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Região da Mina de Abóboras. Região do Rio do Peixe.","-43.868889","-20.165","-43.868889","-20.165","1302","1407","Herbáceo.; Formação de canga.","BHCB051966",NA,"Monocotyledon",NA,NA,NA,NA,"2019","09","24",NA,NA,NA,"Vahl","Southern America",NA,NA,NA
"1763","2019-10-24 17:20:39-03","UFMG","BHCB","151824","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora","Mendes, MS","s.n.","2010","03","25","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Bacia do Córrego Fazenda Velha.","-43.838056","-20.162222","-43.838056","-20.162222","1050","1200","Herbáceo.; Formação de campo sujo.","BHCB052282",NA,"Monocotyledon",NA,NA,NA,NA,"2019","09","25",NA,NA,NA,"Vahl","Southern America",NA,NA,NA
"1764","2019-10-02 15:06:31-03","UFMG","BHCB","151809","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora","Mendes, MS","s.n.","2010","04","15","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Região da Mina de Capitão do Mato","-43.911944","-20.128333","-43.911944","-20.128333","132","1430","Herbaceo. Tiririca; Formação de canga.","BHCB051967",NA,"Monocotyledon",NA,NA,NA,NA,"2019","09","24",NA,NA,NA,"Vahl","Southern America",NA,NA,NA
"1765","2019-10-02 15:06:32-03","UFMG","BHCB","183554","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora","Rezende, SG; Justo, AG","5351","2015","04","08","Brasil","Minas Gerais","Rio Acima","Região do Córrego Fazenda Velha","-44.341389","-20.241389","-44.341389","-20.241389","940","980","Herbáceo; Campo Sujo",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vahl","Southern America",NA,NA,NA
"1766","2019-10-24 17:20:39-03","UFMG","BHCB","196909","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora","Rezende, SG; Justo, AG","6610","2018","01","15","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.688889","-20.077778","-43.688889","-20.077778","1626","1626","Herbáceo.; Floresta Estacional em Estágio Avançado de Regeneração - Capão de canga.","BHCB196909",NA,"Monocotyledon",NA,NA,NA,NA,"2019","09","25",NA,NA,NA,"Vahl","Southern America",NA,NA,NA
"1767","2019-10-02 15:06:32-03","UFMG","BHCB","180486","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora consanguinea","Rezende, SG; Justo, AG","4847","2015","04","06","Brasil","Minas Gerais","Rio Acima","Região do Córrego do Andaime","-44.345833","-20.285","-44.345833","-20.285","945","960","Herbáceo; Cerrado Sentido Restrito",NA,NA,"Monocotyledon",NA,NA,"consanguinea",NA,"2015","04",NA,NA,NA,NA,"(Kunth) Boeckeler","Southern America",NA,NA,NA
"1768","2019-10-02 15:06:32-03","UFMG","BHCB","185020","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora consanguinea","Rezende, SG; Justo, AG","5680","2015","04","10","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","-43.883889","-20.095278","1185","1270","Herbáceo; Campo Sujo","BHCB185020",NA,"Monocotyledon",NA,NA,"consanguinea",NA,NA,NA,NA,NA,NA,NA,"(Kunth) Boeckeler","Southern America",NA,NA,NA
"1769","2019-10-02 15:06:32-03","UFMG","BHCB","191400","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora consanguinea","Vidal, CV","s.n.","2017","11","29","Brasil","Minas Gerais","Rio Acima",NA,"-43.687778","-20.087222","-43.687778","-20.087222","1600","1600","Campo Rupestre sobre Canga","BHCB191400",NA,"Monocotyledon",NA,NA,"consanguinea",NA,NA,NA,NA,NA,NA,NA,"(Kunth) Boeckeler","Southern America",NA,NA,NA
"1770","2019-10-02 15:06:34-03","UFMG","BHCB","133301","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora emaciata","Carmo, FF","4547","2009","05","03","Brasil","Minas Gerais","Rio Acima","Serra Água Limpa, QTZ","-43.701389","-20.104447","-43.701389","-20.104447","1390","1390","Coletado em afloramento de quartzito","BHCB032235",NA,"Monocotyledon",NA,NA,"emaciata",NA,"2018",NA,NA,NA,NA,NA,"(Nees) Boeckeler","Southern America",NA,NA,NA
"1771","2019-10-02 15:06:34-03","UFMG","BHCB","197912","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora exaltata","Rezende, SG; Justo, AG","6919","2018","08","22","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.685","-20.041667","-43.685","-20.041667","1580","1580","Erva terrícula; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197912",NA,"Monocotyledon",NA,NA,"exaltata",NA,NA,NA,NA,NA,NA,NA,"Kunth","Southern America",NA,NA,NA
"1772","2019-10-02 15:06:34-03","UFMG","BHCB","185153","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora exaltata","Rezende, SG; Justo, AG","5813","2015","04","06","Brasil","Minas Gerais","Rio Acima","Bacia do Córrego do Andaime","-43.808889","-20.168056","-43.808889","-20.168056","930","960","Herbáceo; Cerrado Ralo","BHCB185153",NA,"Monocotyledon",NA,NA,"exaltata",NA,NA,NA,NA,NA,NA,NA,"Kunth","Southern America",NA,NA,NA
"1773","2019-10-02 15:06:34-03","UFMG","BHCB","184947","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora globosa","Rezende, SG; Justo, AG","5607","2015","04","16","Brasil","Minas Gerais","Rio Acima","Córrego Fazenda Velha, Região do Córrego Fazenda Velha","-43.801667","-20.143611","-43.801667","-20.143611","900","980","Herbáceo; Campo sujo","BHCB184947",NA,"Monocotyledon",NA,NA,"globosa",NA,NA,NA,NA,NA,NA,NA,"(Kunth) Roem. & Schult.","Southern America",NA,NA,NA
"1774","2019-10-02 15:06:34-03","UFMG","BHCB","148882","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora pilosa","Rezende, SG; Mendes, MS","4465","2010","04","22","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Região do Rio do Peixe, Região Nova Quartzito- bacia do córrego Volta Grande","-43.893333","-20.111111","-43.893333","-20.111111","1244","1368","Rhyncospora pilosa (maior)&nf;Rhynchospora tenuis (menor); Herbáceo&nf;; Áreas antrópicas","BHCB032246",NA,"Monocotyledon",NA,NA,"pilosa",NA,"2018",NA,NA,NA,NA,NA,"(Kunth) Boeckeler","Southern America",NA,NA,NA
"1775","2019-10-02 15:06:36-03","UFMG","BHCB","133291","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora rugosa","Carmo, FF","4433","2009","03","16","Brasil","Minas Gerais","Rio Acima","Serra Água Limpa, QTZ","-43.713889","-20.104472","-43.713889","-20.104472","1390","1390","Coletado em afloramento de quartzito.","BHCB003038",NA,"Monocotyledon",NA,NA,"rugosa",NA,"2013",NA,NA,NA,NA,NA,"(Vahl) Gale","Southern America",NA,NA,NA
"1776","2019-10-02 15:06:36-03","UFMG","BHCB","133306","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora rugosa","Carmo, FF","4618","2009","05","03","Brasil","Minas Gerais","Rio Acima","Serra Água Limpa, QZT","-43.713889","-20.104472","-43.713889","-20.104472","1390","1390","Coletado em afloramento de quartzito.","BHCB003035",NA,"Monocotyledon",NA,NA,"rugosa",NA,"2013",NA,NA,NA,NA,NA,"(Vahl) Gale","Southern America",NA,NA,NA
"1777","2019-10-02 15:06:36-03","UFMG","BHCB","181476","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora rugosa","Tameirão Neto, E; Mansur, T","5276","2013","07","03","Brasil","Minas Gerais","Rio Acima",NA,"-43.707208","-20.090142","-43.707208","-20.090142",NA,NA,"Herbáceo; Campo rupestre sobre quartzito",NA,NA,"Monocotyledon",NA,NA,"rugosa",NA,NA,NA,NA,NA,NA,NA,"(Vahl) Gale","Southern America",NA,NA,NA
"1778","2019-10-02 15:06:36-03","UFMG","BHCB","185021","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora setigera","Rezende, SG; Justo, AG","5681","2015","04","10","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","-43.883889","-20.095278","1185","1270","Herbáceo; Campo Sujo","BHCB185021",NA,"Monocotyledon",NA,NA,"setigera",NA,NA,NA,NA,NA,NA,NA,"(Kunth) Boeckeler","Southern America",NA,NA,NA
"1779","2019-10-02 15:06:36-03","UFMG","BHCB","191396","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora setigera","Vidal, CV","s.n.","2017","11","22","Brasil","Minas Gerais","Rio Acima",NA,"-43.669444","-20.109167","-43.669444","-20.109167","1600","1600","Campo Rupestre sobre Canga","BHCB191396",NA,"Monocotyledon",NA,NA,"setigera",NA,NA,NA,NA,NA,NA,NA,"(Kunth) Boeckeler","Southern America",NA,NA,NA
"1780","2019-10-02 15:06:36-03","UFMG","BHCB","151819","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora tenuis","Mendes, MS","s.n.","2010","04","14","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Região do Rio do Peixe. Região da Mina de Tamanduá","-43.960278","-20.079444","-43.960278","-20.079444","1346","1403","Herbáceo; Formação de canga.","BHCB032244",NA,"Monocotyledon",NA,NA,"tenuis",NA,"2018",NA,NA,NA,NA,NA,"Link","Southern America",NA,NA,NA
"1781","2019-10-02 15:06:36-03","UFMG","BHCB","191401","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","Rhynchospora tenuis","Vidal, CV","s.n.","2017","12","12","Brasil","Minas Gerais","Rio Acima",NA,"-43.689722","-20.089167","-43.689722","-20.089167","1600","1600","Campo Rupestre sobre Canga","BHCB191401",NA,"Monocotyledon",NA,NA,"tenuis",NA,NA,NA,NA,NA,NA,NA,"Link","Southern America",NA,NA,NA
