"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","dayIdentified","class","relatedCatalogItem"
"43","2019-12-16 18:56:33-03","NYBG","NYBG","1039129","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Conchocarpus","rubrus","Conchocarpus rubrus","(A.St.-Hil.) Bruniera & Groppo","J. A. Kallunki","2016",NA,"A. P. Fontana","5758","Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Fazenda Santa Rita, trilha dos motoqueiros.","-40.4006","-18.7106",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2009","01","13","South America","-40.4006","-18.7106","sheet","NY01039129","NY01039129",NA,NA,NA,NA,NA,NA,NA
"44","2019-12-16 18:38:47-03","NYBG","NYBG","1019211","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Cyperus","coriifolius","Cyperus coriifolius","Boeckeler","G. C. Tucker","2013",NA,"R. F. Monteiro","290","Brazil","Espírito Santo","Nova Venécia","Pedra do Elefante, vertente oeste. Próximo à BR 101.","-40.4614","-18.7647",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1279769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","01","12","South America","-40.4614","-18.7647","sheet","NY01019211","NY01019211","165","165",NA,NA,NA,NA,NA
"45","2019-12-16 18:38:49-03","NYBG","NYBG","02641810","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Cyperus","hermaphroditus","Cyperus hermaphroditus",NA,NA,NA,NA,"L. J.-C. Kollmann","10693","Brazil","Espírito Santo","Nova Venécia","Serra de Baixo, Pedra do Elefante. Inselbergue. Área de Proteção Ambiental da Pedra do Elefante","-40.4006004333496","-18.710599899292","42400",NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2948431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto","2008","02","19","South America",NA,NA,"sheet","NY02641810","NY02641810",NA,NA,NA,NA,NA,NA,NA
"46","2019-12-16 17:00:32-03","NYBG","NYBG","1801082","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","ovata","Dioscorea ovata",NA,NA,NA,NA,"C. N. Fraga","1889","Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Pedra da Torre. Inselbergue.","-40.4464","-18.7828",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2016038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","02","18","South America","-40.4464","-18.7828","sheet","NY01801082","NY01801082","420","500",NA,NA,NA,NA,NA
"47","2019-12-16 17:00:33-03","NYBG","NYBG","1801086","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","stegelmanniana","Dioscorea stegelmanniana",NA,NA,NA,NA,"C. N. Fraga","2519","Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Mata do Fuxico.","-40.4442","-18.7772",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2016043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2009","04","14","South America","-40.4442","-18.7772","sheet","NY01801086","NY01801086","360","360",NA,NA,NA,NA,NA
"48","2019-12-16 18:48:57-03","NYBG","NYBG","02641812","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","elata","Dorstenia elata",NA,NA,NA,NA,"A. Amorim","7165","Brazil","Espírito Santo","Nova Venécia","Serra de Baixo. Floresta Estacional Semidecidual. Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2948433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","02","18","South America","-40.443889","-18.776944","sheet","NY02641812","NY02641812",NA,NA,NA,NA,NA,NA,NA
"49","2019-12-16 18:01:29-03","NYBG","NYBG","376748","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.","T. C. Plowman","1982","05","A. P. Duarte","3899","Brazil","Espírito Santo","Nova Venécia","Norte do Espirito Santo, Serra do Cristalino, m de Nova Venecia","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116355 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","11","16","South America","-40.4006","-18.7108","sheet","NY00376748","NY00376748",NA,NA,NA,NA,"24",NA,NA
"50","2019-12-16 18:01:29-03","NYBG","NYBG","393251","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.","T. C. Plowman","1980","04","A. P. Duarte","3728","Brazil","Espírito Santo","Nova Venécia",NA,"-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","11","14","South America","-40.4006","-18.7108","sheet","NY00393251","NY00393251",NA,NA,NA,NA,"01",NA,NA
"51","2019-12-16 18:01:30-03","NYBG","NYBG","393351","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Erythroxylaceae","Erythroxylum","subrotundum","Erythroxylum subrotundum","A.St.-Hil.","T. C. Plowman","1980","04","A. P. Duarte","3897","Brazil","Espírito Santo","Nova Venécia","Serra de Cima","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=23432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","11","14","South America","-40.4006","-18.7108","sheet","NY00393351","NY00393351",NA,NA,NA,NA,"01",NA,NA
"52","2019-12-16 18:56:35-03","NYBG","NYBG","02692470","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.",NA,NA,NA,"R. C. Forzza","7817","Brazil","Espírito Santo","Nova Venécia","Estrada Vila Pavão - Cristalina. Floresta alterada próxima de curso d#?#água na base de inselbergue.","-40.595278","-18.740555",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987609 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2014","02","15","South America","-40.595278","-18.740555","sheet","NY02692470","NY02692470",NA,NA,NA,NA,NA,NA,NA
"53","2019-12-16 18:29:12-03","NYBG","NYBG","579908","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","exechusa","Eugenia exechusa","O.Berg","C. M. D. E. Legrand",NA,NA,"A. P. Duarte","3911","Brazil","Espírito Santo","Nova Venécia","Norte; estrada do Cristalino","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596834 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","11","16","South America","-40.4006","-18.7108","sheet","NY00579908","NY00579908",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-16 18:49:12-03","NYBG","NYBG","02641817","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","citrifolia","Ficus citrifolia",NA,NA,NA,NA,"R. Goldenberg","1135","Brazil","Espírito Santo","Nova Venécia","Serra de Baixo, Santuário Mãe Peregrina. Floresta Estacional Semidecidual. Área de Proteção Ambiental da Pedra do Elefante","-40.441389","-18.763333",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2948438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","05","09","South America","-40.441389","-18.763333","sheet","NY02641817","NY02641817",NA,NA,NA,NA,NA,NA,NA
"55","2019-12-16 17:46:20-03","NYBG","NYBG","1019210","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","M. Kaehler","2016",NA,"R. F. Monteiro","284","Brazil","Espírito Santo","Nova Venécia","Pedra do Elefante, vertente oeste. Próximo à BR 101.","-40.4614","-18.7647",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1279768 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","01","12","South America","-40.4614","-18.7647","sheet","NY01019210","NY01019210","165","165",NA,NA,NA,NA,NA
"56","2020-01-06 11:57:37-03","NYBG","NYBG","04199188","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","areolata","Guapira areolata","(Heimerl) Lundell","D. da Silva Costa","2017",NA,"J. R. Pirani","3372","Brazil","Espírito Santo","Nova Venécia","Rodovia ES-137, a 1 Km N do Córrego Boa Esperança. Mata pluvial tropical no sopé da Pedra do Elefante (enormes afloramentos graníticos).","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4508975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1994","12","04","South America","-40.4006","-18.7108","sheet","NY04199188",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-01-06 11:57:37-03","NYBG","NYBG","04199189","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A.Schmidt) Lundell","D. da Silva Costa","2017",NA,"J. R. Pirani","3380","Brazil","Espírito Santo","Nova Venécia","Rodovia ES-137, a 1 Km N do Córrego Boa Esperança. Mata pluvial tropical no sopé da Pedra do Elefante (enormes afloramentos graníticos).","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4508983 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1994","12","04","South America","-40.4006","-18.7108","sheet","NY04199189",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-16 18:55:41-03","NYBG","NYBG","390044","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Guarea","kunthiana","Guarea kunthiana","A.Juss.",NA,NA,NA,"A. P. Duarte","3762","Brazil","Espírito Santo","Nova Venécia","Serra de Cima","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=34576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","11","17","South America","-40.4006","-18.7108","sheet","NY00390044","NY00390044",NA,NA,NA,NA,NA,NA,NA
"59","2019-12-16 16:59:26-03","NYBG","NYBG","1184111","PreservedSpecimen","Plantae","Magnoliophyta","Cucurbitales","Cucurbitaceae","Gurania",NA,"Gurania",NA,NA,NA,NA,"R. C. Forzza","5501","Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico.","-40.4328","-18.7825",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1461372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2009","04","14","South America","-40.4328","-18.7825","sheet","NY01184111","NY01184111","154","154",NA,NA,NA,NA,NA
"60","2019-12-16 18:51:40-03","NYBG","NYBG","396008","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","J. A. Kallunki","1997",NA,"J. R. Pirani","3373","Brazil","Espírito Santo","Nova Venécia","Rodovia ES-137, a 1 km N do Córrego Boa Esperança. Mata Pluvial Tropical no sopé da Pedra do Elefante (enormes afloramientos graníticos)","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=410714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1994","12","04","South America","-40.4006","-18.7108","sheet","NY00396008","NY00396008",NA,NA,NA,NA,NA,NA,NA
"61","2019-12-16 18:51:40-03","NYBG","NYBG","396018","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,NA,NA,"A. P. Duarte","456","Brazil","Espírito Santo","Nova Venécia","Norte do Estado, Serra de Cima, Córrego da Boa Esperança","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=410729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","12","16","South America","-40.4006","-18.7108","sheet","NY00396018","NY00396018",NA,NA,NA,NA,NA,NA,NA
"62","2019-12-16 18:49:29-03","NYBG","NYBG","02641803","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Helicostylis","tomentosa","Helicostylis tomentosa",NA,NA,NA,NA,"C. N. Fraga","1879","Brazil","Espírito Santo","Nova Venécia","Serra de Baixo. Floresta Estacional Semidecidual. Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2948424 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","02","18","South America","-40.443889","-18.776944","sheet","NY02641803","NY02641803_01 NY02641803_02",NA,NA,NA,NA,NA,NA,NA
"63","2019-12-16 18:49:29-03","NYBG","NYBG","02641811","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Helicostylis","tomentosa","Helicostylis tomentosa",NA,NA,NA,NA,"A. Fontana","5790","Brazil","Espírito Santo","Nova Venécia","Serra de Baixo, Fazenda Neblina. Floresta Estacional Semidecidual. Área de Proteção Ambiental da Pedra do Elefante","-40.445555","-18.786944",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2948432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2009","01","15","South America","-40.445555","-18.786944","sheet","NY02641811","NY02641811",NA,NA,NA,NA,NA,NA,NA
"64","2019-12-16 18:59:56-03","NYBG","NYBG","02707178","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Ipomoea","nil","Ipomoea nil","(L.) Roth",NA,NA,NA,"R. C. Forzza","5550","Brazil","Espírito Santo","Nova Venécia","Serra de Baixo. Mata próximo a subida para a Pedra do Elefante com área brejosa próxima. Floresta Estacional Semi-decidual. Área de Proteção Ambiental da Pedra do Elefante.","-40.443889","-18.776944",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2990913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2009","04","16","South America","-40.443889","-18.776944","sheet","NY02707178","NY02707178",NA,NA,NA,NA,NA,NA,NA
"65","2019-12-16 17:44:40-03","NYBG","NYBG","492112","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Justicia",NA,"Justicia","L.","D. C. Wasshausen","1996",NA,"J. R. Pirani","3379","Brazil","Espírito Santo","Nova Venécia","Rodovia ES-137, a 1 Km N do Córrego Boa Esperança. Mata pluvial tropical no sopé da Pedra do Elefante (enormes afloramentos graníticos).","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675154 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1994","12","04","South America","-40.4006","-18.7108","sheet","NY00492112","NY00492112",NA,NA,NA,NA,NA,NA,NA
"66","2019-12-16 18:20:16-03","NYBG","NYBG","02104505","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","hirta","Leandra hirta","Raddi","M. Reginato","2014",NA,"A. P. Duarte","3922","Brazil","Espírito Santo","Nova Venécia","Serra de Cima, estrada do Cristalino","-40.4006004333496","-18.710599899292","42400",NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2568552 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto","1953","11","16","South America",NA,NA,"sheet","NY02104505","NY02104505",NA,NA,NA,NA,NA,NA,NA
"67","2019-12-16 17:23:41-03","NYBG","NYBG","2480358","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","lanceolatum","Machaerium lanceolatum",NA,NA,NA,NA,"C. N. Fraga","1904","Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante, Serra de Baixo, Pedra da Torre, Inselbergue","-40.4578","-18.7669",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2705555 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","02","19","South America","-40.4578","-18.7669","sheet","NY02480358","NY02480358","400","406",NA,NA,NA,NA,NA
"68","2019-12-16 18:22:37-03","NYBG","NYBG","2480408","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","calvescens","Miconia calvescens",NA,NA,NA,NA,"C. N. Fraga","2530","Brazil","Espírito Santo","Nova Venécia","Area de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata da Fazenda Santa Rita. Floresta Estacional Semi-decidual.","-40.4444","-18.7778",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2009","04","15","South America","-40.4444","-18.7778","sheet","NY02480408","NY02480408","320","320",NA,NA,NA,NA,NA
"69","2019-12-16 18:23:46-03","NYBG","NYBG","2480409","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin",NA,NA,NA,"A. M. Amorim","7530","Brazil","Espírito Santo","Nova Venécia","Area de Proteção Ambiental da Pedra do Elefante. Floresta Estacional Semidecidual.","-40.4439","-18.7769",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","07","17","South America","-40.4439","-18.7769","sheet","NY02480409","NY02480409","400","400",NA,NA,NA,NA,NA
"70","2019-12-16 18:30:37-03","NYBG","NYBG","616084","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","fallax","Myrcia fallax","(Rich.) DC.","C. M. D. E. Legrand",NA,NA,"A. P. Duarte","3907","Brazil","Espírito Santo","Nova Venécia","Estrada de Cristalino","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=578823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","02","15","South America","-40.4006","-18.7108","sheet","NY00616084","NY00616084",NA,NA,NA,NA,NA,NA,NA
"71","2019-12-16 17:52:57-03","NYBG","NYBG","469379","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","brachybotra","Ocotea brachybotra","(Meisn.) Mez","I. de Vattimo",NA,NA,"A. P. Duarte","4033","Brazil","Espírito Santo","Nova Venécia","Serra de Cima","-40.4006","-18.7108",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=73589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1953","11","15","South America","-40.4006","-18.7108","sheet","NY00469379","NY00469379",NA,NA,NA,NA,NA,NA,NA
"72","2019-12-16 18:45:11-03","NYBG","NYBG","2423036","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Olyra","latifolia","Olyra latifolia","L.",NA,NA,NA,"L. J.-C. Kollmann","11411","Brazil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante, Serra do Baixio, Fazenda Neblina","-40.4456","-18.7869",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2679983 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2009","01","15","South America","-40.4456","-18.7869","sheet","NY02423036","NY02423036","118","118",NA,NA,NA,NA,NA
"73","2019-12-16 17:35:26-03","NYBG","NYBG","1280661","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Oxypetalum","pilosum","Oxypetalum pilosum","Gardner","A. Rapini","2009",NA,"R. C. Forzza","5099","Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Pedra da Torre. Inselbergue.","-40.4464","-18.7828",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1616690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"2008","02","18","South America","-40.4464","-18.7828","sheet","NY01280661","NY01280661","421","587",NA,NA,NA,NA,NA
