"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","typeStatus","individualCount","class","relatedCatalogItem"
"294","2019-10-02 14:54:44-03","UFMG","BHCB","88942","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Swartzia","apetala","Swartzia apetala glabra","Vogel",NA,"França, GS; Raggi, F; Stehmann, JR; Sobral, M","577","2004","09","06","Southern America","Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.543056","-19.805","-42.543056","-19.805",NA,"Arbóreo - 6 m, frutos amarelados.; Floresta estacional semidecidual submontana, Mumbaça.","BHCB010953",NA,"glabra","2013",NA,NA,"11","14","235","235",NA,NA,NA,NA
"295","2019-10-02 14:56:17-03","UFMG","BHCB","83050","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Tetrapterys","mucronata","Tetrapterys mucronata","Cav.",NA,"França, GS","399","2003","09","02","Southern America","Brasil","Minas Gerais","Dionísio","Morro do Gavião.","-42.551944","-19.834167","-42.551944","-19.834167",NA,"liana, floresta estacionalmente semidecidual, flores amarelas","BHCB008492",NA,NA,"2013",NA,NA,"06",NA,"546","546",NA,NA,NA,NA
"296","2019-10-02 14:53:26-03","UFMG","BHCB","28285","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Acacia","serra","Acacia serra","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-10-02 15:01:16-03","UFMG","BHCB","28269","PreservedSpecimen","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","speciosa","Passiflora speciosa","Gardner",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-10-02 15:03:10-03","UFMG","BHCB","17298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","rubiginosa","Paullinia rubiginosa","Cambess.",NA,"Campos, WG","20","1986","02","06","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-10-02 15:04:40-03","UFMG","BHCB","17225","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","warmingii","Solanum warmingii","Hiern",NA,"Campos, WG","s.n.","1986","02","07","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,"Mata Atlântica em regeneração","BHCB018964",NA,NA,"2013","31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-10-02 14:51:24-03","UFMG","BHCB","17195","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Cydista","lilacina","Cydista lilacina","A.H.Gentry",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-10-02 14:51:24-03","UFMG","BHCB","17195","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Cydista","lilacina","Cydista lilacina","A.H.Gentry",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-10-02 14:51:38-03","UFMG","BHCB","17238","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","monospermum","Cordia monospermum",NA,NA,"Campos, WG","17","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-10-02 14:53:58-03","UFMG","BHCB","28276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dialium","guianense","Dialium guianense","(Aubl.) Sandwith",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-10-02 15:02:32-03","UFMG","BHCB","28272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","marcgravii","Palicourea marcgravii","A.St.-Hil.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-10-02 14:59:33-03","UFMG","BHCB","17294","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pallida","Trichilia pallida","Sw.",NA,"Campos, WG","s.n.","1986","02","06","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-10-02 14:53:26-03","UFMG","BHCB","127364","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","sensitiva","Aeschynomene sensitiva","Sw.",NA,"Pivari, MOD; Costa, FM; Ferreira, RM","1154","2008","11","13","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbusto, ca. 2m de altura. Flores amarelas, frutos imaturos verdes e maduros castanhos; Anfíbio","BHCB007130",NA,NA,"2008","31394","auto","11","13",NA,NA,NA,NA,NA,NA
"307","2019-10-02 15:04:49-03","UFMG","BHCB","17226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Boehmeria",NA,"Boehmeria",NA,NA,"Campos, WG","34","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-10-02 14:48:55-03","UFMG","BHCB","17245","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","suphurea","Prestonia suphurea",NA,NA,"Campos, WG","49","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-10-02 15:02:56-03","UFMG","BHCB","28273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","arborea","Casearia arborea","(Rich.) Urb.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-10-02 14:56:02-03","UFMG","BHCB","17230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-10-02 15:02:56-03","UFMG","BHCB","28273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","arborea","Casearia arborea","(Rich.) Urb.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-10-02 14:55:03-03","UFMG","BHCB","17217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Campos, WG","75","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-10-02 14:51:24-03","UFMG","BHCB","17241","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","speciosa","Fridericia speciosa","Mart.",NA,"Campos, WG","54","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-10-02 14:54:13-03","UFMG","BHCB","17182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","caratinganum","Machaerium caratinganum","Kuhlm. & Hoehne",NA,"Campos, WG","s.n.","1986","02","13","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-10-02 14:56:45-03","UFMG","BHCB","17188","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Clidemia","hirta","Clidemia hirta","(L.) D.Don",NA,"Campos, WG","11","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-10-02 15:00:15-03","UFMG","BHCB","17247","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Gomidesia","crocea","Gomidesia crocea","Nied.",NA,"Campos, WG","53","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-10-02 14:53:01-03","UFMG","BHCB","17183","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Caperonia",NA,"Caperonia",NA,NA,"Campos, WG","65","1986","02","13","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-10-02 14:48:27-03","UFMG","BHCB","17214","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Rollinia",NA,"Rollinia",NA,NA,"Campos, WG","76","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-10-02 14:51:24-03","UFMG","BHCB","17213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Cydista","lilacina","Cydista lilacina","A.H.Gentry",NA,"Campos, WG","45","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-10-02 14:54:01-03","UFMG","BHCB","28277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-10-02 14:56:02-03","UFMG","BHCB","17230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-10-02 14:54:34-03","UFMG","BHCB","28285","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","serra","Senegalia serra","(Benth.) Seigler & Ebinger",NA,"Tameirão Neto, E","847","1992","07","26","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbusto escandente.; Borda de Mata.","BHCB034598",NA,NA,"2014","31394","auto","03",NA,NA,NA,NA,NA,NA,NA
"323","2019-10-02 14:59:33-03","UFMG","BHCB","17294","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pallida","Trichilia pallida","Sw.",NA,"Campos, WG","s.n.","1986","02","06","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-10-02 14:48:47-03","UFMG","BHCB","17196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Mandevilla","scabra","Mandevilla scabra","(Hoffmanns. ex Roem. & Schult.) Schum.",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-10-02 15:02:32-03","UFMG","BHCB","28272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","marcgravii","Palicourea marcgravii","A.St.-Hil.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-10-02 14:53:58-03","UFMG","BHCB","28276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dialium","guianense","Dialium guianense","(Aubl.) Sandwith",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-10-02 14:54:12-03","UFMG","BHCB","17182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","caratinganum","Machaerium caratinganum","Kuhlm. & Hoehne",NA,"Campos, WG","s.n.","1986","02","13","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-10-02 15:05:26-03","UFMG","BHCB","28286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-10-02 15:05:26-03","UFMG","BHCB","28286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-10-02 14:48:47-03","UFMG","BHCB","17196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Mandevilla","scabra","Mandevilla scabra","(Hoffmanns. ex Roem. & Schult.) Schum.",NA,"Campos, WG","s.n.","1986","02","10","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,"Mata em regeneração","BHCB045079",NA,NA,"1999","31394","auto","07",NA,NA,NA,NA,NA,NA,NA
"331","2019-10-02 15:01:16-03","UFMG","BHCB","28269","PreservedSpecimen","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","speciosa","Passiflora speciosa","Gardner",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-10-02 14:56:02-03","UFMG","BHCB","17290","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.",NA,"Campos, WG","62","1986","02","11","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-10-02 14:55:15-03","UFMG","BHCB","17189","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-10-02 14:56:32-03","UFMG","BHCB","17234","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sida","lonchitis","Sida lonchitis","A.St.-Hil. & Naudin",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-10-02 14:55:15-03","UFMG","BHCB","17189","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-10-02 14:56:32-03","UFMG","BHCB","17234","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sida","lonchitis","Sida lonchitis","A.St.-Hil. & Naudin",NA,"Campos, WG","s.n.","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-10-02 14:54:44-03","UFMG","BHCB","17192","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Swartzia",NA,"Swartzia",NA,NA,"Campos, WG","63","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-10-02 15:04:30-03","UFMG","BHCB","17212","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Campos, WG","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,"Mata Atlântica em regeneração","BHCB038563",NA,NA,"2009","31394","auto","04",NA,NA,NA,NA,NA,NA,NA
"339","2019-10-02 15:05:16-03","UFMG","BHCB","17239","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","verticillata","Cissus verticillata","(L.) Nicolson & C.E.Jarvis",NA,"Campos, WG","16","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-10-02 14:54:01-03","UFMG","BHCB","28277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-10-02 15:02:07-03","UFMG","BHCB","17231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Borreria",NA,"Borreria","G. Mey.",NA,"Campos, WG","32","1986","02",NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-10-02 15:01:03-03","UFMG","BHCB","16797","PreservedSpecimen","Plantae","Dicotyledon",NA,"Onagraceae","Ludwigia","elegans","Ludwigia elegans","Cambess. & H.Hara",NA,"Campos, WG","s.n.","1986","02","06","Southern America","Brasil","Minas Gerais","Dionísio","Almas","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-10-02 15:01:03-03","UFMG","BHCB","16797","PreservedSpecimen","Plantae","Dicotyledon",NA,"Onagraceae","Ludwigia","elegans","Ludwigia elegans","Cambess. & H.Hara",NA,"Campos, WG","s.n.","1986","02","06","Southern America","Brasil","Minas Gerais","Dionísio","Almas","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-01-09 18:28:41-03","UFMG","BHCB","17200","PreservedSpecimen","Plantae","Dicotyledon",NA,"Achariaceae","Carpotroche","brasiliensis","Carpotroche brasiliensis","(Raddi) Endl.",NA,"Campos, WG","57","1986","02","10","Southern America","Brasil","Minas Gerais","Dionísio","CEMA - Cia. Agrícola e Florestal Santa Bárbara.","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Mata Atlântica em regeneração.","BHCB053686","BHCB053686",NA,"1997","31394","auto","11",NA,NA,NA,NA,NA,NA,NA
"345","2019-10-02 14:48:47-03","UFMG","BHCB","27748","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Mandevilla","scabra","Mandevilla scabra","(Hoffmanns. ex Roem. & Schult.) Schum.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio","CEMAS","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-10-02 14:55:03-03","UFMG","BHCB","27713","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio","CEMAS","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-10-02 14:55:03-03","UFMG","BHCB","27713","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio","CEMAS","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-01-31 18:41:06-03","UFMG","BHCB","27909","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,"Campos, WG","26","1986","02","07","Southern America","Brasil","Minas Gerais","Dionísio","CEMAS","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbustivo. Jaborandi; Mata Atlântica em regeneração","BHCB27909",NA,NA,"2020","31394","auto","01",NA,NA,NA,NA,NA,NA,NA
